Class,STRUTS_2_0_10,STRUTS_2_0_14,STRUTS_2_1_0,STRUTS_2_1_8,STRUTS_2_2_0,STRUTS_2_2_3,STRUTS_2_3_1,STRUTS_2_3_10,STRUTS_2_3_20,STRUTS_2_3_30,STRUTS_2_3_37,STRUTS_2_5,STRUTS_2_5_10,STRUTS_2_5_20,STRUTS_2_5_30,STRUTS_6_0_0,average
core/src/test/java/org/apache/struts2/impl/MessagesTest.java,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9375
apps/showcase/src/main/java/org/apache/struts2/showcase/tag/nonui/debugtag/DebugTagAction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1.875
trunk/core/src/main/java/org/apache/struts2/views/velocity/components/CheckBoxDirective.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/CustomCompiler.java,0,0,0,37,74,0,0,0,0,0,0,0,0,2,0,0,7.0625
core/src/main/java/com/opensymphony/xwork2/mock/MockActionInvocation.java,0,0,0,0,0,0,0,0,0,0,0,133,0,38,0,0,10.6875
xwork-core/src/main/java/com/opensymphony/xwork2/config/impl/DefaultConfiguration.java,0,0,0,0,484,0,2,128,28,0,0,580,0,0,0,0,76.375
trunk/core/src/test/java/org/apache/struts2/views/jsp/ui/ComboBoxTest.java,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6875
plugins/junit/src/test/java/org/apache/struts2/StrutsTestCaseTest.java,0,0,0,67,0,0,11,38,0,0,0,0,0,2,0,0,7.375
plugins/javatemplates/src/main/java/org/apache/struts2/views/java/simple/RadioHandler.java,0,0,0,0,0,103,0,2,85,0,0,0,0,3,0,0,12.0625
core/src/main/java/org/apache/struts2/views/freemarker/tags/RadioModel.java,29,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2.0625
trunk/core/src/main/java/org/apache/struts2/util/MergeIteratorFilter.java,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4375
trunk/core/src/main/java/org/apache/struts2/StrutsConstants.java,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.125
plugins/config-browser/src/main/java/org/apache/struts2/config_browser/ShowBeansAction.java,138,138,138,3,0,0,0,45,0,0,1,1,1,3,0,26,30.875
plugins/json/src/main/java/org/apache/struts2/json/DefaultJSONWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,0,44.3125
trunk/core/src/test/java/org/apache/struts2/portlet/dispatcher/Jsr168DispatcherTest.java,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4375
plugins/osgi/src/main/java/org/apache/struts2/osgi/SpringOsgiObjectFactory.java,0,0,0,91,0,0,0,0,2,0,0,0,0,6,28,0,7.9375
xwork-core/src/main/java/com/opensymphony/xwork2/validator/metadata/EmailValidatorDescription.java,0,0,0,0,119,0,0,119,0,0,0,0,0,0,0,0,14.875
xwork-core/src/test/java/com/opensymphony/xwork2/spring/interceptor/TestActionInvocation.java,0,0,0,0,73,0,0,0,9,0,0,82,0,0,0,0,10.25
trunk/api/src/main/java/org/apache/struts2/spi/ValueStack.java,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8125
core/src/main/java/com/opensymphony/xwork2/ognl/BeanInfoCacheFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.4375
trunk/apps/blank/src/main/java/example/ExampleSupport.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625
plugins/cdi/src/test/java/org/apache/struts2/cdi/FooConsumer.java,0,0,0,0,0,0,16,0,0,0,0,0,0,18,0,0,2.125
plugins/bean-validation/src/main/java/org/apache/struts/beanvalidation/validation/interceptor/BeanValidationInterceptor.java,0,0,0,0,0,0,0,0,0,0,0,219,0,49,0,0,16.75
plugins/dojo/src/main/java/org/apache/struts2/dojo/views/velocity/components/TabbedPanelDirective.java,46,46,46,3,0,0,0,0,0,0,0,47,0,0,0,0,11.75
core/src/test/java/com/opensymphony/xwork2/util/annotation/DummyClass.java,0,0,0,0,0,0,0,0,0,0,0,13,0,23,0,0,2.25
xwork-core/src/main/java/com/opensymphony/xwork2/util/finder/ClassLoaderInterface.java,0,0,0,0,41,0,0,0,0,0,0,41,0,0,0,0,5.125
trunk/core/src/test/java/org/apache/struts2/views/jsp/StrutsMockHttpServletResponse.java,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875
core/src/test/java/org/apache/struts2/components/IteratorComponentTest.java,0,0,0,0,0,0,0,91,4,0,0,38,0,18,0,0,9.4375
core/src/test/java/com/opensymphony/xwork2/ognl/accessor/XWorkMapPropertyAccessorTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,4.5
plugins/convention/src/test/java/org/apache/struts2/convention/actions/idx/Index.java,0,0,0,29,0,0,0,0,0,0,0,0,0,2,0,0,1.9375
trunk/core/src/main/java/org/apache/struts2/dispatcher/mapper/RestfulActionMapper.java,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.625
plugins/junit/src/main/java/org/apache/struts2/util/TestUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,6.4375
trunk/apps/showcase/src/main/java/org/apache/struts2/showcase/actionchaining/ActionChain2.java,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4375
plugins/convention/src/main/java/org/apache/struts2/convention/InterceptorMapBuilder.java,0,0,0,48,0,0,0,0,0,0,0,0,0,2,0,0,3.125
core/src/test/java/com/opensymphony/xwork2/security/DefaultAcceptedPatternsCheckerTest.java,0,0,0,0,0,0,0,0,0,0,0,67,0,18,190,61,21
core/src/main/java/org/apache/struts2/views/freemarker/tags/ParamModel.java,29,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2.0625
core/src/main/java/com/opensymphony/xwork2/util/Element.java,0,0,0,0,0,0,0,0,0,0,0,79,0,30,0,0,6.8125
xwork-core/src/main/java/com/opensymphony/xwork2/ognl/accessor/XWorkIteratorPropertyAccessor.java,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0,0,4.625
apps/showcase/src/main/java/org/apache/struts2/showcase/chat/SendMessageToRoomAction.java,103,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,10.625
core/src/main/java/org/apache/struts2/portlet/dispatcher/Jsr168Dispatcher.java,601,595,595,0,0,0,0,0,0,0,0,0,0,0,0,0,111.9375
plugins/bean-validation/src/test/java/org/apache/struts/beanvalidation/models/Person.java,0,0,0,0,0,0,0,0,0,0,0,67,0,53,0,0,7.5
xwork-core/src/main/java/com/opensymphony/xwork2/util/profiling/UtilTimerStack.java,0,0,0,0,485,0,8,0,0,0,0,489,0,0,0,0,61.375
core/src/test/java/com/opensymphony/xwork2/spring/SpringObjectFactoryTest.java,0,0,0,0,0,0,0,0,0,0,0,375,0,39,0,378,49.5
core/src/test/java/org/apache/struts2/util/StrutsUtilTest.java,243,243,244,9,0,0,0,31,4,0,0,0,0,3,68,0,52.8125
xwork-core/src/main/java/com/opensymphony/xwork2/validator/metadata/IntRangeFieldValidatorDescription.java,0,0,0,0,145,0,0,145,0,0,0,0,0,0,0,0,18.125
core/src/main/java/com/opensymphony/xwork2/conversion/impl/ArrayConverter.java,0,0,0,0,0,0,0,0,0,0,0,36,0,18,0,0,3.375
trunk/core/src/test/java/org/apache/struts2/views/jsp/TextTagTest.java,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3125
core/src/main/java/org/apache/struts2/views/jsp/ui/ComboBoxTag.java,75,0,0,1,0,0,0,0,0,0,0,0,0,3,0,25,6.5
core/src/main/java/org/apache/struts2/result/plain/BodyWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.5625
xwork-core/src/main/java/com/opensymphony/xwork2/util/fs/DefaultFileManager.java,0,0,0,0,0,0,0,149,9,0,0,154,0,0,0,0,19.5
trunk/core/src/main/java/org/apache/struts2/views/velocity/components/LabelDirective.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375
plugins/rest/src/main/java/org/apache/struts2/rest/RestWorkflowInterceptor.java,0,0,0,231,0,0,0,0,0,0,2,42,0,5,0,143,26.4375
core/src/test/java/org/apache/struts2/views/freemarker/FreemarkerTest.java,30,0,15,1,0,0,0,0,8,0,0,0,0,3,0,2,3.6875
core/src/test/java/org/apache/struts2/util/CounterTest.java,25,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1.8125
xwork-core/src/main/java/com/opensymphony/xwork2/interceptor/ValidationWorkflowAware.java,0,0,0,0,9,0,0,0,5,0,0,12,0,0,0,0,1.625
core/src/main/java/com/opensymphony/xwork2/util/ClassPathFinder.java,0,0,0,0,0,0,0,0,0,0,0,173,26,60,0,286,34.0625
plugins/bean-validation/src/main/java/org/apache/struts/beanvalidation/validation/interceptor/BeanValidationManager.java,0,0,0,0,0,0,0,0,0,0,0,34,0,2,0,0,2.25
apps/showcase/src/main/java/org/apache/struts2/showcase/chat/UsersAvailableAction.java,63,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,5.8125
trunk/core/src/main/java/org/apache/struts2/views/freemarker/tags/TextFieldModel.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375
trunk/core/src/main/java/org/apache/struts2/RequestUtils.java,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3125
xwork-core/src/main/java/com/opensymphony/xwork2/inject/util/FinalizablePhantomReference.java,0,0,0,0,35,0,0,0,0,0,0,35,0,0,0,0,4.375
xwork-core/src/test/java/com/opensymphony/xwork2/SimpleAction.java,0,0,0,0,271,0,0,0,0,3,0,274,0,0,0,0,34.25
plugins/tiles/src/main/java/org/apache/struts2/tiles/annotation/TilesAddListAttribute.java,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1.75
core/src/main/java/com/opensymphony/xwork2/conversion/TypeConverterHolder.java,0,0,0,0,0,0,0,0,0,0,0,82,0,18,0,0,6.25
apps/jboss-blank/src/main/java/example/ExampleSupport.java,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,3.75
apps/showcase/src/main/java/org/apache/struts2/showcase/chat/EnterRoomAction.java,87,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,8.875
core/src/main/java/org/apache/struts2/views/jsp/PropertyTag.java,37,0,0,7,26,0,0,0,0,0,0,8,0,4,0,25,6.6875
plugins/rest/src/main/java/org/apache/struts2/rest/handler/HtmlHandler.java,0,0,0,48,0,0,0,0,0,0,8,8,0,11,0,0,4.6875
plugins/sitegraph/src/main/java/org/apache/struts2/sitegraph/entities/Target.java,61,0,0,1,0,0,0,12,0,0,0,0,0,3,0,69,9.125
core/src/main/java/com/opensymphony/xwork2/interceptor/annotations/InputConfig.java,0,0,0,0,0,0,0,0,0,0,0,92,0,29,0,0,7.5625
core/src/test/java/org/apache/struts2/views/jsp/NumberTagTest.java,0,0,0,0,0,0,0,104,0,0,0,0,11,18,0,159,18.25
core/src/main/java/com/opensymphony/xwork2/config/entities/PackageConfig.java,0,0,0,0,0,0,0,0,0,0,0,629,7,25,0,0,41.3125
core/src/main/java/org/apache/struts2/factory/StrutsActionProxyFactory.java,0,0,0,0,0,0,0,0,0,0,0,40,0,5,0,0,2.8125
trunk/core/src/test/java/org/apache/struts2/views/jsp/BeanTagTest.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0625
core/src/main/java/org/apache/struts2/views/xslt/ProxyElementAdapter.java,25,0,7,1,0,0,0,0,0,0,0,28,0,3,0,0,4
plugins/codebehind/src/test/java/org/apache/struts2/config/CustomParentPackageAction.java,0,0,26,1,0,0,0,0,0,0,0,27,0,0,0,0,3.375
trunk/core/src/main/java/org/apache/struts2/sitemesh/VelocityPageFilter.java,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8125
trunk/core/src/main/java/org/apache/struts2/views/xslt/AdapterNode.java,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875
trunk/core/src/main/java/org/apache/struts2/views/jsp/ui/PasswordTag.java,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4375
core/src/test/java/com/opensymphony/xwork2/config/entities/AllowedMethodsTest.java,0,0,0,0,0,0,0,0,0,0,0,102,0,18,0,0,7.5
plugins/struts1/src/main/java/org/apache/struts2/s1/Struts1Action.java,138,0,16,30,0,0,0,0,0,0,0,156,0,0,0,0,21.25
apps/showcase/src/main/java/org/apache/struts2/showcase/chat/ChatLoginAction.java,97,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,10
trunk/core/src/test/java/org/apache/struts2/portlet/util/PortletUrlHelperTest.java,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75
plugins/convention/src/test/java/org/apache/struts2/convention/actions/result/ActionLevelResultAction.java,0,0,0,38,0,0,0,0,0,0,0,0,0,2,0,0,2.5
xwork-core/src/test/java/com/opensymphony/xwork2/util/UrlUtilTest2.java,0,0,0,0,35,0,0,8,0,0,0,41,0,0,0,0,5.25
core/src/main/java/org/apache/struts2/config/DelegatingSettings.java,115,0,0,1,0,0,0,0,71,0,0,3,0,4,0,0,12.125
core/src/main/java/org/apache/struts2/views/freemarker/tags/TimePickerModel.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3125
core/src/main/java/org/apache/struts2/views/jsp/ui/HeadTag.java,56,25,25,1,0,0,0,0,0,0,0,0,0,3,0,9,7.4375
core/src/main/java/org/apache/struts2/interceptor/CreateSessionInterceptor.java,61,0,8,3,0,0,5,21,0,0,0,27,0,3,0,9,8.5625
xwork-core/src/test/java/com/opensymphony/xwork2/config/entities/ActionConfigTest.java,0,0,0,0,44,0,0,0,0,0,0,44,0,0,0,0,5.5
plugins/rest/src/test/java/org/apache/struts2/rest/DefaultHttpHeadersTest.java,0,0,0,183,0,16,0,29,0,16,0,11,0,14,0,0,16.8125
plugins/javatemplates/src/test/java/org/apache/struts2/views/java/simple/DivTest.java,0,0,0,61,0,122,0,0,0,0,0,61,0,0,0,0,15.25
trunk/core/src/main/java/org/apache/struts2/util/ListEntry.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0625
plugins/rest/src/main/java/org/apache/struts2/rest/handler/JacksonXmlHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,3.8125
core/src/main/java/com/opensymphony/xwork2/util/PropertiesReader.java,0,0,0,0,0,0,0,0,0,0,0,550,0,30,0,0,36.25
core/src/main/java/org/apache/struts2/views/jsp/ui/LinkTag.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6.25
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/runtime/TagHandlerPool.java,0,0,0,163,354,0,0,0,0,0,0,0,0,31,0,21,35.5625
trunk/api/src/main/java/org/apache/struts2/servlet/ServletRequestAware.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125
xwork-core/src/test/java/com/opensymphony/xwork2/config/providers/XmlConfigurationProviderTest.java,0,0,0,0,188,0,41,12,0,0,0,201,0,0,0,0,27.625
xwork-core/src/main/java/com/opensymphony/xwork2/InvalidMetadataException.java,0,0,0,0,34,0,0,0,0,0,0,34,0,0,0,0,4.25
apps/showcase/src/test/java/org/apache/struts2/showcase/filedownload/FileDownloadActionTest.java,0,0,0,0,0,0,0,0,42,0,0,0,0,18,0,0,3.75
trunk/core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaMultiPartRequest.java,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5625
xwork-core/src/test/java/com/opensymphony/xwork2/validator/ConversionErrorFieldValidatorTest.java,0,0,0,0,84,0,0,0,0,0,0,84,0,0,0,0,10.5
core/src/test/java/org/apache/struts2/dispatcher/StreamResultTest.java,52,0,10,61,0,0,0,0,7,0,0,278,0,0,0,0,25.5
plugins/convention/src/main/java/org/apache/struts2/convention/annotation/InterceptorRef.java,0,0,0,52,0,0,0,0,0,0,0,0,0,2,0,0,3.375
core/src/main/java/com/opensymphony/xwork2/util/reflection/ReflectionContextFactory.java,0,0,0,0,0,0,0,0,0,0,0,15,0,18,0,0,2.0625
trunk/core/src/main/java/org/apache/struts2/views/xslt/StringAdapter.java,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1875
core/src/main/java/com/opensymphony/xwork2/util/logging/slf4j/Slf4jLoggerFactory.java,0,0,0,0,0,0,0,0,0,0,0,44,0,29,0,47,7.5
trunk/core/src/main/java/org/apache/struts2/interceptor/PrincipalAware.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875
plugins/oval/src/test/java/org/apache/struts2/oval/interceptor/domain/Person.java,0,0,0,43,0,0,0,0,0,0,0,0,0,18,0,0,3.8125
core/src/main/java/org/apache/struts2/util/ClassLoaderUtils.java,25,0,0,1,0,0,0,135,0,0,0,0,0,0,0,0,10.0625
xwork-core/src/test/java/com/opensymphony/xwork2/security/DefaultExcludedPatternsCheckerTest.java,0,0,0,0,0,0,0,0,103,42,0,141,0,0,0,0,17.875
xwork-core/src/main/java/com/opensymphony/xwork2/config/providers/XmlHelper.java,0,0,0,0,128,0,0,2,0,0,0,128,0,0,0,0,16.125
plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/TokenMgrError.java,0,0,0,0,140,0,0,0,0,0,0,47,0,20,0,0,12.9375
core/src/test/java/org/apache/struts2/dispatcher/ActionContextCleanUpTest.java,185,0,0,1,0,0,0,0,0,0,0,186,0,0,0,0,23.25
core/src/main/java/org/apache/struts2/components/Autocompleter.java,0,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,38.125
core/src/main/java/org/apache/struts2/components/template/TemplateEngineManager.java,101,0,0,1,0,0,0,0,12,0,0,31,0,3,0,0,9.25
trunk/core/src/main/java/org/apache/struts2/components/table/renderer/CellRenderer.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6875
plugins/embeddedjsp/src/test/java/org/apache/struts2/SoyBean.java,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2.0625
core/src/main/java/org/apache/struts2/interceptor/validation/SkipValidation.java,38,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,2.75
core/src/main/java/org/apache/struts2/jsf/FacesSetupInterceptor.java,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6875
core/src/main/java/com/opensymphony/xwork2/validator/DelegatingValidatorContext.java,0,0,0,0,0,0,0,0,0,0,0,339,24,81,0,0,27.75
core/src/main/java/com/opensymphony/xwork2/ognl/accessor/XWorkEnumerationAccessor.java,0,0,0,0,0,0,0,0,0,0,0,36,0,31,0,0,4.1875
trunk/apps/portlet/src/main/java/org/apache/struts2/portlet/example/FormExampleWithValidation.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
xwork-core/src/main/java/com/opensymphony/xwork2/conversion/ObjectTypeDeterminer.java,0,0,0,0,36,0,0,0,0,0,0,36,0,0,0,0,4.5
core/src/main/java/org/apache/struts2/RequestUtils.java,37,0,14,1,0,0,0,0,70,0,0,22,0,4,0,0,9.25
plugins/convention/src/test/java/org/apache/struts2/convention/actions/result/InheritedResultsExtends.java,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,1.625
xwork-core/src/main/java/com/opensymphony/xwork2/TestNGXWorkTestCase.java,0,0,0,0,62,0,0,0,0,0,0,62,0,0,0,0,7.75
trunk/core/src/test/java/org/apache/struts2/util/CounterTest.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1875
apps/showcase/src/main/java/org/apache/struts2/showcase/actionchaining/ActionChain1.java,55,0,0,0,0,0,0,25,0,0,0,0,0,2,0,0,5.125
plugins/jfreechart/src/test/java/org/apache/struts2/dispatcher/ChartResultTest.java,117,0,0,115,0,0,0,0,0,0,6,24,0,3,0,2,16.6875
core/src/test/java/org/apache/struts2/dispatcher/ng/StrutsPrepareAndExecuteFilterIntegrationTest.java,0,0,0,192,0,0,0,0,0,0,0,2,0,2,0,190,24.125
plugins/rest/src/test/java/org/apache/struts2/rest/handler/JsonLibHandlerTest.java,0,0,0,70,0,0,17,0,0,0,7,7,0,10,0,79,11.875
xwork-core/src/main/java/com/opensymphony/xwork2/util/PatternMatcher.java,0,0,0,0,57,0,0,0,0,0,0,57,0,0,0,0,7.125
core/src/main/java/org/apache/struts2/ServletActionContext.java,57,0,0,1,0,0,0,0,0,0,0,10,0,4,0,40,7
core/src/main/java/org/apache/struts2/views/jsp/IteratorTag.java,41,2,2,19,0,0,0,11,0,0,0,0,0,3,0,26,6.5
core/src/test/java/org/apache/struts2/views/jsp/ui/SubmitTest.java,64,7,7,49,0,0,0,0,0,2,0,7,0,3,0,443,36.375
core/src/main/java/com/opensymphony/xwork2/interceptor/PrefixMethodInvocationUtil.java,0,0,0,0,0,0,0,0,0,0,0,178,0,29,0,4,13.1875
plugins/spring/src/test/java/com/opensymphony/xwork2/SimpleAction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,17.75
core/src/main/java/org/apache/struts2/portlet/servlet/PortletServletContext.java,0,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,29.375
trunk/core/src/main/java/org/apache/struts2/views/freemarker/tags/TabbedPanelModel.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4375
xwork-core/src/test/java/com/opensymphony/xwork2/util/TextParseUtilTest.java,0,0,0,0,141,0,0,0,90,0,0,221,0,0,0,0,28.25
core/src/main/java/org/apache/struts2/jsf/StrutsVariableResolver.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9375
core/src/test/java/com/opensymphony/xwork2/ognl/OgnlUtilTest.java,0,0,0,0,0,0,0,0,0,0,0,849,15,267,503,998,164.5
core/src/test/java/org/apache/struts2/result/ServletDispatcherResultTest.java,0,0,0,0,0,0,0,0,0,0,0,110,45,5,0,9,10.5625
trunk/apps/mailreader/src/main/java/mailreader2/Welcome.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75
xwork-core/src/main/java/com/opensymphony/xwork2/validator/metadata/DateRangeFieldValidatorDescription.java,0,0,0,0,140,0,0,140,0,0,0,0,0,0,0,0,17.5
xwork-core/src/main/java/com/opensymphony/xwork2/util/XWorkTestCaseHelper.java,0,0,0,0,95,0,2,1,0,0,0,94,0,0,0,0,12
plugins/sitegraph/src/main/java/org/apache/struts2/sitegraph/entities/JspView.java,40,0,0,1,0,0,0,0,0,0,0,0,0,3,0,38,5.125
xwork-core/src/main/java/com/opensymphony/xwork2/ActionProxy.java,0,0,0,0,96,0,7,0,0,0,0,103,0,0,0,0,12.875
core/src/test/java/com/opensymphony/xwork2/validator/DoubleRangeValidatorTest.java,0,0,0,0,0,0,0,0,0,0,0,277,10,277,0,0,35.25
trunk/core/src/main/java/org/apache/struts2/views/xslt/SimpleTextNode.java,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.375
apps/showcase/src/main/java/org/apache/struts2/showcase/jsf/JsfEmployeeAction.java,27,0,0,0,0,0,0,153,0,0,0,115,0,0,0,0,18.4375
plugins/embeddedjsp/src/main/java/org/apache/struts2/el/ValueExpressionImpl.java,0,0,0,0,263,0,0,0,0,0,0,8,0,32,0,0,18.9375
core/src/test/java/org/apache/struts2/views/jsp/ui/ComponentTest.java,71,0,0,1,0,0,0,0,16,0,0,0,0,3,0,156,15.4375
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/compiler/SmapGenerator.java,0,0,0,173,344,0,0,0,0,0,0,2,0,31,0,0,34.375
core/src/main/java/com/opensymphony/xwork2/conversion/ConversionAnnotationProcessor.java,0,0,0,0,0,0,0,0,0,0,0,23,0,18,0,0,2.5625
apps/showcase/src/main/java/org/apache/struts2/showcase/DateAction.java,34,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,10.9375
core/src/main/java/org/apache/struts2/result/plain/DateHttpHeader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2.375
plugins/json/src/test/java/org/apache/struts2/json/Bean.java,0,0,0,151,0,0,0,0,0,0,0,0,0,2,0,0,9.5625
core/src/test/java/com/opensymphony/xwork2/validator/EmailValidatorTest.java,0,0,0,0,0,0,0,0,0,0,0,156,2,42,0,0,12.5
core/src/main/java/com/opensymphony/xwork2/interceptor/ParameterNameAware.java,0,0,0,0,0,0,0,0,0,0,0,34,0,29,0,0,3.9375
trunk/core/src/test/java/org/apache/struts2/impl/RequestContextTest.java,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
core/src/main/java/org/apache/struts2/interceptor/StrutsConversionErrorInterceptor.java,39,0,0,1,0,0,2,0,0,0,0,14,0,4,0,0,3.75
plugins/portlet/src/main/java/org/apache/struts2/portlet/dispatcher/Jsr286Dispatcher.java,0,0,0,0,0,0,65,83,0,0,0,6,0,18,0,4,11
core/src/main/java/com/opensymphony/xwork2/validator/annotations/ConditionalVisitorFieldValidator.java,0,0,0,0,0,0,0,0,0,0,0,166,0,18,0,0,11.5
trunk/core/src/test/java/org/apache/struts2/views/jsp/StrutsMockHttpSession.java,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.125
plugins/async/src/test/java/org/apache/struts2/async/DefaultAsyncManagerTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,7.0625
core/src/main/java/org/apache/struts2/views/xslt/ProxyNodeAdapter.java,29,0,7,1,0,0,0,0,0,0,0,28,0,3,0,0,4.25
core/src/main/java/org/apache/struts2/components/Reset.java,58,6,6,4,27,0,0,14,0,0,0,2,0,3,0,0,7.5
xwork-core/src/test/java/com/opensymphony/xwork2/interceptor/ParameterRemoverInterceptorTest.java,0,0,0,0,116,0,0,0,0,0,0,116,0,0,0,0,14.5
xwork-core/src/main/java/com/opensymphony/xwork2/util/classloader/ReloadingClassLoader.java,0,0,0,0,177,0,0,27,0,0,0,176,0,0,0,0,23.75
core/src/main/java/org/apache/struts2/interceptor/CookieProvider.java,0,0,0,0,0,0,0,0,41,0,0,0,0,3,0,0,2.75
trunk/core/src/main/java/org/apache/struts2/quickstart/MultiDirResource.java,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1875
xwork-core/src/test/java/com/opensymphony/xwork2/config/impl/ActionConfigMatcherTest.java,0,0,0,0,164,0,0,0,0,0,0,164,0,0,0,0,20.5
archetypes/struts2-archetype-angularjs/src/main/resources/archetype-resources/src/main/java/actions/ProjectsAction.java,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,8.375
plugins/portlet/src/main/java/org/apache/struts2/portlet/servlet/PortletServletConfig.java,81,81,81,163,0,0,163,0,0,0,0,0,0,2,0,0,35.6875
xwork-core/src/main/java/com/opensymphony/xwork2/inject/ContainerBuilder.java,0,0,0,0,527,0,0,0,0,0,0,527,0,0,0,0,65.875
core/src/main/java/com/opensymphony/xwork2/util/Evaluated.java,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,2.25
xwork-core/src/main/java/com/opensymphony/xwork2/config/entities/Parameterizable.java,0,0,0,0,40,0,0,0,0,0,0,40,0,0,0,0,5
core/src/test/java/org/apache/struts2/ServletActionContextTest.java,25,0,0,1,0,0,0,0,0,0,0,14,0,3,0,10,3.3125
xwork-core/src/test/java/com/opensymphony/xwork2/ognl/OgnlUtilTest.java,0,0,0,0,722,0,0,0,178,36,2,870,0,0,0,0,113
trunk/core/src/test/java/org/apache/struts2/views/freemarker/FreemarkerManagerTest.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375
core/src/main/java/org/apache/struts2/util/FastByteArrayOutputStream.java,25,0,0,321,0,0,0,0,2,0,0,25,0,28,0,0,25.0625
