Class,rel/0.18.0,rel/0.19.0,rel/0.20.0,rel/0.90.0,rel/0.92.0,rel/0.94.0,rel/0.96.0,rel/0.98.0,rel/0.99.0,rel/1.0.0,rel/1.1.0,rel/1.2.0,rel/1.3.0,rel/1.4.0,rel/1.5.0,rel/1.6.0,rel/1.7.0,rel/2.0.0,rel/2.1.0,rel/2.2.0,rel/2.3.0,rel/2.4.0,rel/3.0.0-alpha-1,rel/3.0.0-alpha-3,average
hbase-client/src/main/java/org/apache/hadoop/hbase/replication/ReplicationListener.java,0,0,0,0,0,0,51,0,0,4,0,0,0,0,0,0,0,51,0,0,0,0,0,0,4.416666667
hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKUtil.java,0,0,0,0,0,0,1975,53,57,43,227,328,37,25,117,0,106,2356,0,0,0,0,0,0,221.8333333
src/java/org/apache/hadoop/hbase/mapreduce/RowCounter.java,0,0,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58333333
hbase-server/src/test/java/org/apache/hadoop/hbase/replication/DualAsyncFSWALForTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,10,6.833333333
trunk/src/main/java/org/apache/hadoop/hbase/regionserver/handler/OpenRegionHandler.java,0,0,0,340,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.33333333
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestSecureAsyncWALReplay.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,4,2.291666667
src/contrib/stargate/src/test/org/apache/hadoop/hbase/stargate/TestSchemaResource.java,0,0,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41666667
hbase-server/src/main/java/org/apache/hadoop/hbase/master/handler/OpenedRegionHandler.java,0,0,0,0,0,0,152,0,67,2,0,0,0,0,0,0,0,103,0,0,0,0,0,0,13.5
trunk/src/main/java/org/apache/hadoop/hbase/rest/metrics/RESTStatistics.java,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667
hbase-mapreduce/src/main/java/org/apache/hadoop/hbase/mapreduce/ResultSerialization.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,4,14,7.333333333
trunk/src/main/java/org/apache/hadoop/hbase/zookeeper/MetaNodeTracker.java,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833333333
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestStripeStoreFileManager.java,0,0,0,0,0,0,0,605,12,2,0,0,19,15,0,0,0,206,0,0,16,0,3,190,44.5
trunk/src/main/java/org/apache/hadoop/hbase/avro/generated/APut.java,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.583333333
src/test/java/org/apache/hadoop/hbase/regionserver/TestMasterAddressManager.java,0,0,0,116,10,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75
hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestRegionLocator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,4.416666667
trunk/src/main/java/org/apache/hadoop/hbase/regionserver/ExplicitColumnTracker.java,0,0,0,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16666667
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CacheConfig.java,0,0,0,0,0,0,422,8,341,14,82,81,17,91,24,0,98,340,0,497,101,4,3,144,94.45833333
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/compactions/TestFIFOCompactionPolicy.java,0,0,0,0,0,0,0,0,0,0,0,234,0,166,57,0,42,161,0,63,31,5,2,82,35.125
hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestAsyncTableRegionReplicasScan.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,0,0,2,3.333333333
src/main/java/org/apache/hadoop/hbase/monitoring/LogMonitoring.java,0,0,0,0,95,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.916666667
hbase-it/src/test/java/org/apache/hadoop/hbase/test/IntegrationTestMonkeys.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,7,3.083333333
src/test/org/apache/hadoop/hbase/regionserver/TestWildcardColumnTracker.java,0,0,336,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
trunk/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerRunningException.java,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667
src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestKeyValueCompression.java,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75
src/main/java/org/apache/hadoop/hbase/io/hfile/slab/SingleSizeCache.java,0,0,0,0,344,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.66666667
hbase-client/src/main/java/org/apache/hadoop/hbase/CoordinatedStateException.java,0,0,0,0,0,0,0,0,46,2,0,0,0,0,0,0,0,46,0,0,0,0,0,0,3.916666667
hbase-mapreduce/src/test/java/org/apache/hadoop/hbase/mapreduce/TestImportTsvParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,34,0,0,22,15.58333333
hbase-backup/src/main/java/org/apache/hadoop/hbase/backup/impl/BackupSystemTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,375,100.75
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestMasterAddressManager.java,0,0,0,0,0,0,118,2,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.916666667
trunk/src/main/java/org/apache/hadoop/hbase/filter/SingleColumnValueFilter.java,0,0,0,276,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
hbase-client/src/main/java/org/apache/hadoop/hbase/replication/ReplicationPeerConfig.java,0,0,0,0,0,0,0,0,87,4,0,0,0,27,0,0,35,303,35,0,25,0,154,41,29.625
src/test/org/apache/hadoop/hbase/client/TestClient.java,0,0,2725,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.0833333
hbase-shell/src/test/java/org/apache/hadoop/hbase/client/TestReplicationShell.java,0,0,0,0,0,0,0,0,0,0,37,37,0,37,0,0,0,11,0,0,0,8,3,4,5.708333333
src/java/org/apache/hadoop/hbase/ipc/HBaseClient.java,0,844,98,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5
hbase-client/src/main/java/org/apache/hadoop/hbase/filter/FilterListWithOR.java,0,0,0,0,0,0,0,0,0,0,0,0,0,377,88,0,0,121,0,89,0,0,15,230,38.33333333
hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestMobCloneSnapshotFromClientCloneLinksAfterDelete.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,10,20,6.708333333
hbase-client/src/main/java/org/apache/hadoop/hbase/client/ClientScanner.java,0,0,0,0,0,0,473,39,200,16,549,26,185,1045,32,0,6,176,0,10,0,28,593,0,140.75
trunk/src/main/java/org/apache/hadoop/hbase/filter/RowFilter.java,0,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.166666667
hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AccessController.java,0,0,0,0,0,0,1518,648,1252,453,521,135,47,148,614,0,0,1277,30,585,162,75,246,1069,365.8333333
hbase-hadoop-compat/src/test/java/org/apache/hadoop/hbase/TestCompatibilitySingletonFactory.java,0,0,0,0,0,0,84,0,0,0,0,5,0,0,0,0,0,21,0,0,0,0,0,18,5.333333333
hbase-hbtop/src/main/java/org/apache/hadoop/hbase/hbtop/terminal/impl/batch/BatchTerminal.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,80,7,10,11.29166667
hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/RpcServerFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,29,4.166666667
hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestPerTableCFReplication.java,0,0,0,0,0,0,0,0,450,253,0,0,0,153,0,0,0,302,0,0,0,0,129,125,58.83333333
