Class,drill-0.4.0,drill-0.7.0,drill-0.8.0,drill-0.9.0,drill-1.0.0,drill-1.1.0,drill-1.2.0,drill-1.3.0,drill-1.4.0,drill-1.5.0,drill-1.6.0,drill-1.7.0,drill-1.8.0,drill-1.9.0,drill1.10.0,drill-1.11.0,drill-1.12.0,drill-1.13.0,drill-1.14.0,drill-1.15.0,drill-1.16.0,drill-1.17.0,drill-1.18.0,drill-1.19.0,drill-1.20.0,average
common/src/test/java/org/apache/drill/storage/Simple.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32
protocol/src/main/java/org/apache/drill/exec/proto/beans/GroupBySupport.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,2,0,0,53,0,0,0,4.32
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/scan/v3/file/ImplicitColumnResolver.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,7,17.6
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/DrillProjectRel.java,78,1,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,5.08
protocol/src/main/java/org/apache/drill/exec/proto/beans/CreatePreparedStatementReq.java,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,2,0,0,163,0,0,0,13.12
contrib/storage-http/src/main/java/org/apache/drill/exec/store/http/HttpSubScan.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,28,0,5.92
contrib/udfs/src/main/java/org/apache/drill/exec/udfs/gis/STTransform.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,4.32
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/scan/file/FileMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,11,0,0,3.52
exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/parser/SqlDropAlias.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,7.28
exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/loader/JsonLoaderOptions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,3.68
exec/java-exec/src/test/java/org/apache/drill/exec/expr/fn/impl/TestIntervalDayFunctions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,3.8
exec/java-exec/src/main/java/org/apache/drill/exec/resourcemgr/config/QueryQueueConfigImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,6.84
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/join/RowKeyJoinBatch.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,31,0,0,13.04
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/rangepartitioner/RangePartitionSenderCreator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1.84
exec/java-exec/src/main/java/org/apache/drill/exec/physical/base/AbstractSender.java,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1.72
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/filter/EvalSetupException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0.16
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/DrillUnnestRule.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,2.12
exec/java-exec/src/main/java/org/apache/drill/exec/util/CheckedSupplier.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,2.32
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/scan/v3/TestScanBasics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,21.32
contrib/storage-cassandra/src/main/java/org/apache/drill/exec/store/cassandra/CassandraStorageConfig.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,4.36
exec/java-exec/src/main/java/org/apache/drill/exec/store/mock/DoubleGen.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,21,0,0,0,2.76
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/conv/ConvertFromImpalaTimestamp.java,0,0,0,0,0,0,60,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,3.2
protocol/src/main/java/org/apache/drill/exec/proto/beans/ViewPointer.java,185,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8
exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/loader/VariantParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,3.88
contrib/storage-jdbc/src/main/java/org/apache/drill/exec/store/jdbc/writers/JdbcColumnWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1.68
exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/auth/FormSecurityHanlder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,0,0,0,49,0,0,4
exec/java-exec/src/main/java/org/apache/drill/exec/ops/BufferManager.java,0,0,82,2,0,0,13,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12
contrib/format-iceberg/src/main/java/org/apache/drill/exec/store/iceberg/snapshot/SnapshotsBetween.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1.48
exec/java-exec/src/test/java/org/apache/drill/exec/udf/dynamic/TestDynamicUDFSupport.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,20,4,0,25,0,2,41.84
exec/java-exec/src/test/java/org/apache/drill/TestDirScanToValuesConversion.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,2.92
contrib/format-pcapng/src/main/java/org/apache/drill/exec/store/pcapng/PcapColumn.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,0,40.76
exec/java-exec/src/main/java/org/apache/drill/exec/record/FragmentWritableBatch.java,46,39,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,80,0,0,0,10.8
exec/java-exec/src/main/java/org/apache/drill/exec/vector/SerializableVector.java,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet2/DrillParquetReader.java,204,255,22,23,34,0,41,31,3,0,5,0,0,8,0,0,58,14,1,17,12,365,0,0,23,44.64
exec/java-exec/src/test/java/org/apache/drill/TestInList.java,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,2.04
exec/vector/src/main/java/org/apache/drill/exec/record/metadata/RepeatedListColumnMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,17,0,0,5
exec/java-exec/src/main/java/org/apache/drill/exec/record/WritableBatch.java,105,54,0,0,55,0,0,0,0,34,0,0,0,0,0,0,5,3,0,4,4,31,10,0,0,12.2
exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/MetricsResources.java,37,4,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.24
exec/java-exec/src/main/java/org/apache/drill/exec/store/dfs/DrillPathFilter.java,31,0,0,0,0,0,5,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2.8
exec/vector/src/main/codegen/templates/UnionVector.java,0,0,0,0,0,0,0,0,485,20,25,0,0,0,16,13,19,399,1,4,0,95,46,0,0,44.92
exec/java-exec/src/test/java/org/apache/drill/exec/physical/rowSet/impl/TestResultSetLoaderTorture.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,33,7,6,443,0,0,0,37.68
exec/java-exec/src/main/java/org/apache/drill/exec/schema/NamedField.java,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0,0,1.96
contrib/storage-hbase/src/test/java/org/apache/drill/hbase/TestHBaseFilterPushDown.java,96,36,13,0,0,0,666,0,28,0,0,1,0,0,0,0,4,0,36,118,0,0,0,0,0,39.92
exec/java-exec/src/test/java/org/apache/drill/exec/util/MiniZooKeeperCluster.java,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,7,0,0,0,35,0,0,5.24
exec/java-exec/src/main/java/org/apache/drill/exec/store/TimedRunnable.java,0,0,165,0,71,2,0,0,0,0,2,0,0,0,0,0,0,0,210,0,0,0,0,0,0,18
contrib/format-maprdb/src/main/java/org/apache/drill/exec/store/mapr/db/MapRDBGroupScan.java,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,2,0,0,16,93,1,53,0,0,2,18
exec/java-exec/src/main/java/org/apache/drill/exec/record/VectorAccessibleComplexWriter.java,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2.04
exec/java-exec/src/main/java/org/apache/drill/exec/coord/zk/ZKACLContextProviderImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1.24
contrib/storage-elasticsearch/src/main/java/org/apache/calcite/adapter/elasticsearch/CalciteUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,4,3.52
exec/java-exec/src/main/java/org/apache/drill/exec/store/sys/zk/ZkEStoreProvider.java,0,43,8,0,0,0,0,0,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/VarLenEntryReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2,0,0,0,0,0,5.88
exec/java-exec/src/main/java/org/apache/drill/exec/store/dfs/FormatPluginOptionsDescriptor.java,0,0,0,0,0,0,0,0,195,0,0,0,5,0,0,0,0,0,2,0,0,61,255,0,0,20.72
logical/src/main/java/org/apache/drill/common/expression/LogicalExpressionBase.java,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3.68
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/user/security/UserAuthenticationException.java,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.44
exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/DrillPushPartitionFilterIntoScan.java,0,140,0,7,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.44
protocol/src/main/java/org/apache/drill/exec/proto/beans/TableMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,2,0,0,229,0,0,0,18.4
common/src/main/java/org/apache/drill/common/expression/CastExpression.java,65,14,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84
metastore/iceberg-metastore/src/main/java/org/apache/drill/metastore/iceberg/transform/FilterTransformer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,41,0,0,3.88
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/ByteSubstring.java,25,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2.52
common/src/main/java/org/apache/drill/common/graph/GraphValue.java,0,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12
exec/java-exec/src/main/java/org/apache/drill/exec/physical/rowSet/ResultVectorCache.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,4,0,37,0,0,0,2.96
exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/DrillConformance.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,2.72
exec/java-exec/src/test/java/org/apache/drill/exec/server/rest/TestQueryProfiles.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,5.92
contrib/storage-opentsdb/src/main/java/org/apache/drill/exec/store/openTSDB/client/query/DBQuery.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,5.92
sqlparser/src/main/java/org/apache/drill/optiq/EnumerableDrillRel.java,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
exec/java-exec/src/main/java/org/apache/drill/exec/store/security/UsernamePasswordCredentials.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,12,2.24
exec/java-exec/src/main/java/org/apache/drill/exec/client/DrillSqlLineApplication.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,32,0,0,0,9,9.56
exec/java-exec/src/main/java/org/apache/drill/exec/vector/complex/fn/FieldSelection.java,0,154,0,0,0,0,18,0,9,0,2,0,0,0,0,0,0,13,0,2,0,0,0,0,0,7.92
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/RpcCheckedFuture.java,0,6,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12
exec/java-exec/src/main/java/org/apache/drill/exec/store/base/filter/FilterPushDownListener.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,16,6.6
exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/project/ImpliedTupleRequest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,45,0,0,4.72
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/VarLenColumnBulkInput.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,2,0,0,88,34
exec/java-exec/src/main/codegen/templates/CastIntervalInterval.java,104,6,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,4.84
exec/rpc/src/main/java/org/apache/drill/exec/rpc/TransportCheck.java,0,0,0,0,0,0,0,0,78,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,3.36
exec/java-exec/src/main/java/org/apache/drill/exec/store/pcap/decoder/TcpSession.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,321,0,25.68
exec/java-exec/src/main/java/org/apache/drill/exec/record/ColumnConverterFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,7,6.24
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/materialize/QueryDataPackage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,4.96
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/ProjectPrel.java,89,8,0,21,3,0,0,0,0,0,0,17,0,0,0,0,33,0,0,34,0,0,0,0,0,8.2
contrib/storage-splunk/src/main/java/org/apache/drill/exec/store/splunk/SplunkScanBatchCreator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,3.76
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/RemoteConnection.java,104,4,2,0,54,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6
exec/java-exec/src/test/java/org/apache/drill/exec/server/rest/WebSessionResourcesTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,2,0,0,3,0,21,0,7.76
exec/java-exec/src/main/java/org/apache/drill/exec/store/PluginBootstrapLoader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2.4
protocol/src/main/java/org/apache/drill/exec/proto/SchemaGeneralRPCProtos.java,524,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,36,0,0,0,27.76
exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/handlers/AbstractSqlSetHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,5,0,0,3.64
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/WriterRecordBatch.java,181,138,0,8,24,2,58,0,2,0,4,0,0,0,22,0,2,4,9,6,5,0,113,0,0,23.12
exec/java-exec/src/test/java/org/apache/drill/exec/store/easy/text/compliant/TestHeaderBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,6,0,2,91,2,0,0,0,12.96
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/limit/TestEarlyLimit0Optimization.java,0,0,0,0,0,0,0,0,0,0,0,663,0,0,0,31,39,0,20,2,0,0,0,0,0,30.2
exec/ref/src/main/java/org/apache/drill/exec/ref/eval/fn/FunctionEvaluator.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04
exec/java-exec/src/main/java/org/apache/drill/exec/store/ischema/InfoSchemaConstants.java,0,0,51,65,0,26,0,0,0,0,0,6,0,0,0,0,0,0,4,89,0,138,0,0,0,15.16
exec/java-exec/src/main/java/org/apache/drill/metastore/TableMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,2.8
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/TopN/TopNBatchTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,26,7,19,0,6,0,0,0,9.24
contrib/storage-hive/core/src/main/java/org/apache/drill/exec/planner/sql/logical/ConvertHiveParquetScanToDrillParquetScan.java,0,0,0,0,0,0,292,0,15,37,17,5,0,0,19,0,4,14,160,10,32,0,0,0,0,24.2
contrib/storage-hive/core/src/main/java/org/apache/drill/exec/store/hive/client/HiveMetadataCache.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,6.88
exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/VarLenColumnBulkEntry.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,7.2
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/SqlPatternConstantMatcher.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,1.88
exec/java-exec/src/main/java/org/apache/drill/exec/physical/config/OrderedMuxExchange.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,0,0,0,0,2.2
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/DrillComplexWriterFuncHolder.java,107,44,6,0,0,0,0,12,4,0,0,4,0,0,0,49,0,0,1,10,0,4,0,0,0,9.64
exec/java-exec/src/main/java/org/apache/drill/exec/coord/zk/ZookeeperClient.java,0,0,0,0,0,0,0,0,0,0,238,0,18,101,45,0,0,0,4,10,0,0,0,0,0,16.64
metastore/metastore-api/src/main/java/org/apache/drill/metastore/components/views/ViewMetadataUnit.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1.08
exec/java-exec/src/main/java/org/apache/drill/exec/store/AbstractStorageEngine.java,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56
exec/java-exec/src/main/java/org/apache/drill/exec/util/JarUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,6,0,0,0,0,0,0,1.56
exec/java-exec/src/test/java/org/apache/drill/exec/store/easy/text/compliant/TestCsvWithSchema.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438,223,8,75,0,69.76
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/conv/UInt4ConvertTo.java,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2.56
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/scan/project/ColumnProjection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,29,0,0,0,0,4.24
exec/java-exec/src/main/java/org/apache/drill/exec/store/sys/ThreadsIterator.java,0,0,0,70,0,0,0,0,0,0,6,0,0,0,0,0,0,8,4,0,0,0,0,0,0,3.52
exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/DynamicType.java,35,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.88
exec/java-exec/src/main/java/org/apache/drill/exec/planner/sql/DynamicRootSchema.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,0,0,0,0,0,0,0,11.36
exec/vector/src/main/java/org/apache/drill/exec/vector/accessor/reader/MapReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,49,0,0,0,10,0,0,4.08
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/xsort/BufferedBatches.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,9.16
exec/java-exec/src/main/java/org/apache/drill/exec/physical/config/SelectionVectorRemover.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,1.12
exec/java-exec/src/main/java/org/apache/drill/exec/store/sys/local/LocalPStore.java,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.32
contrib/storage-mongo/src/main/java/org/apache/drill/exec/store/mongo/MongoSubScan.java,0,214,0,7,0,0,0,2,0,10,0,0,0,0,0,0,0,0,5,6,0,0,4,36,192,19.04
exec/java-exec/src/test/java/org/apache/drill/exec/expr/fn/impl/TestTypeFns.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,133,0,44,0,0,14.96
exec/java-exec/src/main/java/org/apache/drill/exec/util/Pointer.java,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24
exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/profile/CoreOperatorType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,13.68
exec/java-exec/src/main/java/org/apache/drill/exec/rpc/user/security/Pam4jUserAuthenticator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,3,0,0,0,0,0,0,3.04
exec/vector/src/main/java/org/apache/drill/exec/vector/accessor/convert/ConvertStringToInt.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,4
contrib/storage-kafka/src/main/java/org/apache/drill/exec/store/kafka/MessageIterator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,3,4,0,50,0,0,3,6.96
exec/java-exec/src/main/java/org/apache/drill/exec/vector/complex/BaseRepeatedValueVector.java,0,0,0,0,0,241,11,8,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.72
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/agg/impl/CountFunctions.java,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44
exec/ref/src/main/java/org/apache/drill/exec/ref/rops/ProxySimpleRecord.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/xsort/SortTestUtilities.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,5.32
contrib/storage-elasticsearch/src/main/java/org/apache/drill/exec/store/elasticsearch/ElasticsearchStoragePlugin.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,2.96
exec/java-exec/src/test/java/org/apache/drill/TestDropTable.java,0,0,0,0,0,0,174,0,0,0,0,0,51,0,12,0,70,0,0,49,0,0,0,0,0,14.24
exec/vector/src/main/java/org/apache/drill/exec/vector/accessor/impl/TupleReaderImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,151,0,0,0,0,0,0,0,12.08
exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/SingleMergeExchangePrel.java,116,10,0,26,0,0,0,0,0,0,0,0,0,0,0,8,0,21,0,2,0,0,5,0,0,7.52
exec/ref/src/main/java/org/apache/drill/exec/ref/rse/JSONDataWriter.java,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68
exec/java-exec/src/test/java/org/apache/drill/exec/work/batch/TestUnlimitedBatchBuffer.java,0,0,168,4,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52
exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/model/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,2.68
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/xsort/SortMetrics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,3.92
exec/java-exec/src/main/codegen/templates/Decimal/DecimalAggrTypeFunctions2.java,123,14,2,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,41,0,0,0,0,2,0,7.68
exec/java-exec/src/test/java/org/apache/drill/test/rowSet/test/TestSchemaBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,0,1,197,782,0,0,0,63.12
exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/svremover/GenericSV4CopierTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,12,0,6,0,0,0,3.32
exec/jdbc/src/test/java/org/apache/drill/jdbc/DriverTest.java,0,0,371,0,0,0,0,0,0,0,0,0,0,34,0,0,4,0,0,2,0,0,0,0,2,16.52
exec/java-exec/src/main/java/org/apache/drill/exec/physical/rowSet/model/SchemaInference.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,4.96
protocol/src/main/java/org/apache/drill/exec/proto/beans/FragmentRecordBatch.java,278,0,114,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,2,0,0,309,0,0,0,29.04
exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/conv/SmallIntConvertTo.java,54,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3.04
exec/java-exec/src/main/java/org/apache/drill/exec/resourcemgr/config/selectionpolicy/AbstractQueueSelectionPolicy.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,1.64
exec/java-exec/src/test/java/org/apache/drill/exec/sql/TestSchemaCaseInsensitivity.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,5,0,0,0,3.88
exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/scan/columns/ResolvedColumnsArrayColumn.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,2,0,0,1.64
exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/loader/SimpleArrayListener.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,2.72
