Class,cassandra-0.4.0-final,cassandra-0.5.0,cassandra-0.6.0,cassandra-0.7.0,cassandra-0.8.0,cassandra-1.0.0,cassandra-1.1.0,cassandra-1.2.0,cassandra-2.0.0,cassandra-2.1.0,cassandra-2.2.0,cassandra-3.0.0,cassandra-3.1,cassandra-3.2,cassandra-3.3,cassandra-3.4,cassandra-3.5,cassandra-3.6,cassandra-3.7,cassandra-3.8,cassandra-4.0.0,cassandra-4.0.5,average
src/java/org/apache/cassandra/index/sasi/conf/view/PrefixTermTree.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,8.863636364
test/unit/org/apache/cassandra/cql3/statements/PropertyDefinitionsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,20,0,0,3.681818182
src/java/org/apache/cassandra/service/reads/repair/AbstractReadRepair.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,57,10.86363636
test/unit/org/apache/cassandra/transport/ProtocolVersionTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,7.045454545
test/unit/org/apache/cassandra/cache/AutoSavingCacheTest.java,0,0,0,0,0,0,0,0,0,67,29,37,0,0,0,0,0,15,0,0,17,0,7.5
src/java/org/apache/cassandra/tools/nodetool/GetConcurrentCompactors.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1.5
src/java/org/apache/cassandra/transport/Compressor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,9.454545455
test/burn/org/apache/cassandra/net/Connection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,18.04545455
src/java/org/apache/cassandra/utils/memory/EnsureOnHeap.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,20,15,8,8.772727273
src/java/org/apache/cassandra/db/compaction/CompactionLogger.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,56,0,18.09090909
src/java/org/apache/cassandra/auth/LegacyAuthorizer.java,0,0,0,0,0,0,0,114,4,0,114,0,0,0,0,0,0,0,0,0,0,0,10.54545455
src/java/org/apache/cassandra/service/PendingRangeCalculatorService.java,0,0,0,0,0,0,0,0,0,194,141,0,0,0,0,0,0,6,0,0,57,0,18.09090909
test/unit/org/apache/cassandra/db/RowIterationTest.java,0,0,0,65,49,2,7,8,36,27,32,112,0,0,0,0,0,0,0,0,3,0,15.5
src/java/org/apache/cassandra/gms/EndpointState.java,0,0,0,186,86,6,72,31,35,3,17,9,76,0,0,0,0,0,0,0,104,0,28.40909091
src/java/org/apache/cassandra/streaming/StreamInSession.java,0,0,0,207,29,63,118,89,258,0,0,0,0,0,0,0,0,0,0,0,0,0,34.72727273
src/java/org/apache/cassandra/transport/ServerError.java,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.909090909
src/java/org/apache/cassandra/concurrent/SEPExecutor.java,0,0,0,0,0,0,0,0,0,291,34,0,0,0,3,0,0,0,0,2,172,1,22.86363636
src/java/org/apache/cassandra/repair/consistent/admin/PendingStat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,6.5
test/burn/org/apache/cassandra/net/BytesInFlightController.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,7.909090909
src/java/org/apache/cassandra/locator/SnitchProperties.java,0,0,0,0,0,0,0,0,58,25,0,0,5,0,0,0,0,0,0,0,6,0,4.272727273
test/unit/org/apache/cassandra/cql3/validation/entities/udfverify/CallOrgApache.java,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,4,0,5,0,0,10,0,2.818181818
src/java/org/apache/cassandra/dht/tokenallocator/ReplicationAwareTokenAllocator.java,0,0,0,0,0,0,0,0,0,0,0,805,0,0,0,0,0,0,0,0,307,0,50.54545455
src/java/org/apache/cassandra/repair/messages/CleanupMessage.java,0,0,0,0,0,0,0,0,0,0,61,4,0,0,0,0,0,0,0,0,24,0,4.045454545
test/unit/org/apache/cassandra/net/PrunableArrayQueueTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,73,9.227272727
src/java/org/apache/cassandra/metrics/ViewWriteMetrics.java,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,3,0,2.681818182
src/java/org/apache/cassandra/concurrent/IStage.java,239,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.45454545
src/java/org/apache/cassandra/hadoop/ColumnFamilyInputFormat.java,0,0,218,107,68,62,166,104,303,24,55,125,0,0,0,0,0,0,0,0,0,0,56
test/unit/org/apache/cassandra/db/marshal/ValueAccessors.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,2.818181818
src/java/org/apache/cassandra/serializers/TimeSerializer.java,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,13,0,9.454545455
src/java/org/apache/cassandra/streaming/messages/PrepareSynAckMessage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3.636363636
src/java/org/apache/cassandra/net/LatencySubscribers.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,3.409090909
src/java/org/apache/cassandra/io/sstable/SSTableHeaderFix.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,41.72727273
test/unit/org/apache/cassandra/tools/JMXCompatabilityTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,8.5
src/java/org/apache/cassandra/db/AtomicBTreeColumns.java,0,0,0,0,0,0,0,0,0,461,209,578,0,0,0,0,0,0,0,0,0,0,56.72727273
test/distributed/org/apache/cassandra/distributed/test/JVMStabilityInspectorCorruptSSTableExceptionTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,9.363636364
test/unit/org/apache/cassandra/locator/ReconnectableSnitchHelperTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,2.818181818
src/java/org/apache/cassandra/db/DBConstants.java,18,0,2,3,0,10,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.772727273
src/java/org/apache/cassandra/service/ConsistencyManager.java,363,125,58,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.72727273
tools/stress/src/org/apache/cassandra/stress/generate/Partition.java,0,0,0,0,0,0,0,0,0,364,364,0,0,0,0,0,0,0,0,0,0,0,33.09090909
test/unit/org/apache/cassandra/db/RecoveryManagerMissingHeaderTest.java,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,38,4,8,0,6.272727273
src/java/org/apache/cassandra/db/AtomDeserializer.java,0,0,0,0,0,0,0,0,0,110,40,128,0,0,0,0,0,0,0,0,0,0,12.63636364
src/java/org/apache/cassandra/io/sstable/format/big/SSTableNamesIterator.java,0,0,0,0,0,0,0,0,0,0,264,264,0,0,0,0,0,0,0,0,0,0,24
src/java/org/apache/cassandra/utils/Throwables.java,0,0,0,0,0,0,0,0,0,0,37,141,0,0,0,0,0,0,0,14,81,0,12.40909091
src/java/org/apache/cassandra/utils/memory/MemtableAllocator.java,0,0,0,0,0,0,0,0,0,245,39,14,0,0,0,5,0,0,0,2,162,6,21.5
src/java/org/apache/cassandra/service/reads/repair/BlockingPartitionRepair.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,11.86363636
test/unit/org/apache/cassandra/db/lifecycle/TrackerTest.java,0,0,0,0,0,0,0,0,0,0,360,118,0,6,0,17,0,2,30,30,64,0,28.5
test/distributed/org/apache/cassandra/distributed/action/InstanceAction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1.227272727
src/java/org/apache/cassandra/cache/CounterCacheKey.java,0,0,0,0,0,0,0,0,0,93,6,41,0,0,0,0,0,0,0,0,129,0,12.22727273
src/java/org/apache/cassandra/tools/INodeProbeFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1.909090909
test/unit/org/apache/cassandra/db/marshal/EmptyTypeTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,4.590909091
tools/stress/src/org/apache/cassandra/stress/generate/DistributionQuantized.java,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,4.090909091
src/java/org/apache/cassandra/db/transform/Transformation.java,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,6,0,0,0,20,36,0,9.409090909
src/java/org/apache/cassandra/db/view/TableViews.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,4,174,24,31.04545455
src/java/org/apache/cassandra/cql3/TypeCast.java,0,0,0,0,0,0,0,0,59,27,24,5,0,0,0,0,0,0,0,5,0,0,5.454545455
test/unit/org/apache/cassandra/streaming/SerializationsTest.java,0,0,0,0,205,34,44,140,221,0,0,0,0,0,0,0,0,0,0,0,0,0,29.27272727
src/java/org/apache/cassandra/streaming/messages/CompleteMessage.java,0,0,0,0,0,0,0,0,48,4,4,5,0,0,0,0,0,0,0,0,10,0,3.227272727
src/java/org/apache/cassandra/repair/RepairResult.java,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1.590909091
test/unit/org/apache/cassandra/cql3/ViewFilteringSimplePKTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,15.31818182
src/java/org/apache/cassandra/db/lifecycle/ILifecycleTransaction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1.772727273
src/java/org/apache/cassandra/hadoop/pig/CqlStorage.java,0,0,0,0,0,0,0,0,478,309,723,0,0,0,0,0,0,0,0,0,0,0,68.63636364
test/unit/org/apache/cassandra/cql3/TypeTest.java,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,7.818181818
src/java/org/apache/cassandra/io/util/AbstractReaderFileProxy.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,2,0,2.863636364
test/unit/org/apache/cassandra/db/DigestTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,5.545454545
src/java/org/apache/cassandra/streaming/StreamException.java,0,0,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,1.681818182
test/unit/org/apache/cassandra/tools/NodeToolTPStatsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,15,10.22727273
src/java/org/apache/cassandra/db/compaction/CompactionInfo.java,0,0,0,0,0,94,30,118,11,0,23,0,0,14,0,0,0,0,0,0,166,0,20.72727273
src/java/org/apache/cassandra/net/io/ContentLengthState.java,131,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.954545455
src/java/org/apache/cassandra/db/DiskBoundaryManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,6.954545455
test/unit/org/apache/cassandra/db/compaction/CompactionControllerTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,75,0,12.27272727
test/unit/org/apache/cassandra/index/sasi/disk/OnDiskIndexTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,20,9,0,36,44,0,44.40909091
test/distributed/org/apache/cassandra/distributed/test/JVMDTestTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,7.863636364
test/unit/org/apache/cassandra/db/SerializationsTest.java,0,0,0,0,339,75,83,280,172,147,45,405,0,0,0,0,0,0,0,0,0,0,70.27272727
src/java/org/apache/cassandra/io/FSWriteError.java,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
tools/stress/src/org/apache/cassandra/stress/util/ThriftClient.java,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,57,0,5.181818182
test/distributed/org/apache/cassandra/distributed/test/hostreplacement/AssassinateAbruptDownedNodeTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,2.681818182
src/java/org/apache/cassandra/metrics/CASClientWriteRequestMetrics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,2.5
src/java/org/apache/cassandra/net/io/StartState.java,115,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.136363636
test/burn/org/apache/cassandra/utils/LongBTreeTest.java,0,0,0,0,0,0,0,0,0,0,502,819,0,0,0,0,0,0,0,0,226,591,97.18181818
src/java/org/apache/cassandra/repair/IRepairJobEventListener.java,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,2.818181818
test/long/org/apache/cassandra/cql3/CorruptionTest.java,0,0,0,0,0,0,0,0,0,195,1,0,0,0,0,0,0,0,0,0,2,0,9
src/java/org/apache/cassandra/db/ExpirationDateOverflowHandling.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,5.454545455
src/java/org/apache/cassandra/tools/nodetool/stats/CompactionHistoryPrinter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,3.681818182
test/unit/org/apache/cassandra/metrics/DecayingEstimatedHistogramReservoirTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,258,0,29.04545455
test/unit/org/apache/cassandra/client/TestRingCache.java,81,15,49,68,4,0,21,0,3,2,0,0,0,0,0,0,0,0,0,0,121,0,16.54545455
src/java/org/apache/cassandra/tools/nodetool/ReloadTriggers.java,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,2,0,1.590909091
src/java/org/apache/cassandra/net/AbstractMessageHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,37.68181818
src/java/org/apache/cassandra/io/util/MmapRebufferer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,22,2,0,3.318181818
src/java/org/apache/cassandra/cql3/selection/MapSelector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,10.31818182
src/java/org/apache/cassandra/io/ISerializer.java,0,0,0,0,0,0,47,22,8,6,0,7,0,0,0,0,0,5,0,0,0,0,4.318181818
test/unit/org/apache/cassandra/serializers/TimestampSerializerTest.java,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,254,4,15.22727273
src/java/org/apache/cassandra/db/lifecycle/WrappedLifecycleTransaction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,5.272727273
interface/thrift/gen-java/org/apache/cassandra/thrift/TimedOutException.java,0,0,239,48,32,16,2,224,334,22,0,0,0,0,0,0,0,0,0,0,671,0,72.18181818
src/java/org/apache/cassandra/streaming/StreamEvent.java,0,0,0,0,0,0,0,0,81,2,7,0,0,0,0,0,0,0,0,0,13,0,4.681818182
src/java/org/apache/cassandra/diag/LastEventIdBroadcasterMBean.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,2.681818182
drivers/java/src/org/apache/cassandra/cql/jdbc/TypedColumn.java,0,0,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.090909091
tools/stress/src/org/apache/cassandra/stress/settings/GroupedOptions.java,0,0,0,0,0,0,0,0,0,125,18,0,0,0,0,0,0,0,0,0,19,0,7.363636364
test/unit/org/apache/cassandra/net/ProxyHandlerConnectionsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,3,18.86363636
src/java/org/apache/cassandra/db/Slice.java,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,2,0,278,0,0,125,0,43.72727273
test/unit/org/apache/cassandra/config/YamlConfigurationLoaderTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,14,3.045454545
test/unit/org/apache/cassandra/transport/ClientNotificiationsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,5.318181818
src/java/org/apache/cassandra/db/marshal/ColumnToCollectionType.java,0,0,0,0,0,0,0,136,19,3,15,6,0,0,0,0,0,0,0,0,153,0,15.09090909
src/java/org/apache/cassandra/repair/RepairJob.java,0,0,0,0,0,0,0,0,224,129,315,23,0,0,0,0,0,8,0,4,380,18,50.04545455
test/unit/org/apache/cassandra/db/marshal/CollectionTypesTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,5.636363636
test/unit/org/apache/cassandra/AbstractSerializationsTester.java,0,0,0,0,61,0,26,21,4,18,10,27,0,0,0,0,1,0,0,0,9,0,8.045454545
test/unit/org/apache/cassandra/db/partitions/PurgeFunctionTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,13.45454545
src/java/org/apache/cassandra/db/transform/RTBoundCloser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,5.590909091
src/java/org/apache/cassandra/schema/SchemaPullVerbHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,2.227272727
src/java/org/apache/cassandra/service/Constants.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.636363636
src/java/org/apache/cassandra/io/util/FileHandle.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,20.5
src/java/org/apache/cassandra/db/compaction/SizeTieredCompactionStrategyOptions.java,0,0,0,0,0,0,0,0,104,53,14,0,0,0,0,0,0,0,0,0,7,0,8.090909091
test/unit/org/apache/cassandra/fql/FullQueryLoggerTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,33.40909091
src/java/org/apache/cassandra/service/TokenUpdateVerbHandler.java,103,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.954545455
src/java/org/apache/cassandra/streaming/StreamManagerMBean.java,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454545455
interface/thrift/gen-java/org/apache/cassandra/thrift/SuperColumn.java,0,0,468,107,82,16,8,0,211,24,0,0,0,0,0,0,0,0,0,0,582,0,68.09090909
test/unit/org/apache/cassandra/gms/GossipDigestTest.java,58,4,10,6,6,0,14,9,0,0,0,9,0,0,0,0,0,0,0,0,5,0,5.5
src/java/org/apache/cassandra/scheduler/IRequestScheduler.java,0,0,0,41,0,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,41,0,5.272727273
test/unit/org/apache/cassandra/db/lifecycle/LogTransactionTest.java,0,0,0,0,0,0,0,0,0,0,0,1182,0,0,0,3,63,75,0,0,160,86,71.31818182
src/java/org/apache/cassandra/schema/SchemaMigrationEvent.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,5.045454545
test/unit/org/apache/cassandra/cql3/validation/operations/DropTest.java,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,17,0,2.454545455
src/java/org/apache/cassandra/index/sasi/sa/SuffixSA.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,7,41,0,0,4,0,8.863636364
tools/stress/src/org/apache/cassandra/stress/settings/SettingsNode.java,0,0,0,0,0,0,0,0,0,124,73,0,0,0,0,0,0,8,0,0,47,0,11.45454545
test/unit/org/apache/cassandra/ConsoleAppender.java,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,3.681818182
src/java/org/apache/cassandra/utils/ExecutorUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,6.863636364
src/java/org/apache/cassandra/utils/NativeLibrary.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,4,19.31818182
src/java/org/apache/cassandra/gms/JoinMessage.java,127,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.545454545
src/java/org/apache/cassandra/service/EmbeddedCassandraService.java,0,0,81,12,17,3,8,22,0,5,5,0,0,0,0,0,0,0,0,0,13,0,7.545454545
src/java/org/apache/cassandra/io/util/CompressedChunkReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,10.90909091
test/long/org/apache/cassandra/db/compaction/LongCompactionSpeedTest.java,0,0,0,0,0,104,6,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.636363636
test/unit/org/apache/cassandra/db/ReadResponseTest.java,0,0,0,0,0,0,0,0,0,0,0,99,0,0,10,0,0,0,0,0,252,89,20.45454545
src/java/org/apache/cassandra/db/marshal/ByteArrayObjectFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,3.727272727
src/java/org/apache/cassandra/db/ThreadSafeSortedColumns.java,0,0,0,0,0,165,61,47,199,0,0,0,0,0,0,0,0,0,0,0,0,0,21.45454545
tools/stress/src/org/apache/cassandra/stress/operations/CqlRangeSlicer.java,0,0,0,0,0,0,90,46,54,118,0,0,0,0,0,0,0,0,0,0,0,0,14
test/distributed/org/apache/cassandra/distributed/test/hostreplacement/HostReplacementOfDownedClusterTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,8.181818182
src/java/org/apache/cassandra/db/rows/AbstractUnfilteredRowIterator.java,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,14,0,4.727272727
src/java/org/apache/cassandra/transport/ConnectionLimitHandler.java,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,9,44,7.318181818
src/java/org/apache/cassandra/streaming/StreamOutSession.java,0,0,0,178,4,67,89,44,166,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90909091
src/java/org/apache/cassandra/repair/messages/SnapshotMessage.java,0,0,0,0,0,0,0,0,0,53,0,4,0,0,0,0,0,0,0,0,25,0,3.727272727
src/java/org/apache/cassandra/tools/nodetool/InvalidateRowCache.java,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,2,0,1.590909091
test/microbench/org/apache/cassandra/test/microbench/btree/AtomicBTreePartitionUpdateBench.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,27.90909091
src/java/org/apache/cassandra/db/virtual/AbstractVirtualTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,10.81818182
src/java/org/apache/cassandra/service/AbstractWriteResponseHandler.java,0,0,0,84,7,39,40,78,39,22,59,2,0,0,0,0,0,0,0,0,284,9,30.13636364
tools/stress/src/org/apache/cassandra/stress/generate/values/Integers.java,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,1.818181818
src/java/org/apache/cassandra/cql3/IndexName.java,0,0,0,0,0,0,0,0,0,65,26,0,0,0,0,0,0,0,0,0,47,0,6.272727273
tools/stress/src/org/apache/cassandra/stress/generate/values/Bytes.java,0,0,0,0,0,0,0,0,0,54,14,0,0,0,0,0,0,0,0,0,0,0,3.090909091
interface/gen-java/org/apache/cassandra/service/Column.java,452,7,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.72727273
test/unit/org/apache/cassandra/hints/LegacyHintsMigratorTest.java,0,0,0,0,0,0,0,0,0,0,0,195,0,4,0,0,0,0,0,3,196,0,18.09090909
src/java/org/apache/cassandra/schema/SchemaMigrationDiagnostics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,3.772727273
src/java/org/apache/cassandra/thrift/RequestType.java,0,0,0,0,0,0,28,18,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3.181818182
src/java/org/apache/cassandra/io/util/SpinningDiskOptimizationStrategy.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1.409090909
src/java/org/apache/cassandra/fql/FullQueryLoggerOptions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1.818181818
interface/thrift/gen-java/org/apache/cassandra/thrift/CqlResultType.java,0,0,0,0,68,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,69,0,6.545454545
tools/stress/test/unit/org/apache/cassandra/stress/generate/DistributionSequenceTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,5.909090909
src/java/org/apache/cassandra/db/rows/ThrottledUnfilteredIterator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,11.90909091
src/java/org/apache/cassandra/db/aggregation/GroupMaker.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,6.363636364
interface/gen-java/org/apache/cassandra/service/batch_mutation_super_t.java,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.86363636
src/java/org/apache/cassandra/index/sasi/utils/CombinedValue.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1.136363636
test/unit/org/apache/cassandra/cql3/validation/operations/TTLTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,14,22.72727273
src/java/org/apache/cassandra/streaming/messages/SessionFailedMessage.java,0,0,0,0,0,0,0,0,48,4,4,5,0,0,0,0,0,0,0,0,10,0,3.227272727
src/java/org/apache/cassandra/cql3/statements/DropViewStatement.java,0,0,0,0,0,0,0,0,0,0,0,93,11,0,0,0,0,0,0,0,88,0,8.727272727
test/unit/org/apache/cassandra/tools/nodetool/stats/TableStatsPrinterTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,24,18.36363636
src/java/org/apache/cassandra/db/filter/QueryPath.java,99,0,4,33,12,0,30,55,34,111,0,0,0,0,0,0,0,0,0,0,0,0,17.18181818
test/unit/org/apache/cassandra/repair/RepairJobTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,38.04545455
src/java/org/apache/cassandra/cql3/FieldIdentifier.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3,0,4.590909091
src/java/org/apache/cassandra/cql3/functions/ScriptBasedUDF.java,0,0,0,0,0,0,0,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,13.63636364
src/java/org/apache/cassandra/tools/SSTableExport.java,0,326,111,219,314,121,58,205,278,267,59,480,0,0,0,242,25,17,0,8,121,22,130.5909091
src/java/org/apache/cassandra/streaming/StreamSummary.java,0,0,0,0,0,0,0,0,107,4,0,8,0,0,0,0,0,0,0,0,25,0,6.545454545
tools/stress/src/org/apache/cassandra/stress/report/StressMetrics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,21.04545455
src/java/org/apache/cassandra/config/CFMetaData.java,11,26,104,939,774,694,1244,786,1467,1434,989,1853,14,15,2,8,0,0,6,21,1391,0,535.3636364
test/distributed/org/apache/cassandra/distributed/test/ReadDigestConsistencyTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,6.636363636
