Class,releases/lucene/1.2,releases/lucene/1.3,releases/lucene/1.4,releases/lucene/1.9,releases/lucene/2.0.0,releases/lucene/2.1.0,releases/lucene/2.2.0,releases/lucene/2.3.0,releases/lucene/2.4.0,releases/lucene/2.9.0,releases/lucene/3.0.0,releases/lucene/9.0.0,releases/lucene/9.1.0,releases/lucene/9.2.0,releases/lucene/9.3.0,average
lucene/core/src/java/org/apache/lucene/util/packed/BulkOperationPacked14.java,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,10.33333333
lucene/facet/src/java/org/apache/lucene/facet/FacetField.java,0,0,0,0,0,0,0,0,0,0,0,76,0,0,12,5.866666667
lucene/suggest/src/java/org/apache/lucene/search/suggest/document/SuggestField.java,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,10
lucene/core/src/test/org/apache/lucene/search/TestSearcherManager.java,0,0,0,0,0,0,0,0,0,0,0,746,12,0,0,50.53333333
src/java/org/apache/lucene/index/DocFieldProcessor.java,0,0,0,0,0,0,0,0,80,14,16,90,0,0,0,13.33333333
lucene/monitor/src/test/org/apache/lucene/monitor/TestTermPresearcher.java,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,10.4
contrib/analyzers/common/src/java/org/apache/lucene/analysis/sinks/DateRecognizerSinkTokenizer.java,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,11.73333333
lucene/core/src/java/org/apache/lucene/search/similarities/AxiomaticF1EXP.java,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,8.2
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/ReutersContentSource.java,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,11.4
contrib/gdata-server/src/core/src/java/org/apache/lucene/gdata/storage/lucenestorage/StorageWrapper.java,0,0,0,0,0,39,0,39,0,0,0,0,0,0,0,5.2
lucene/core/src/java/org/apache/lucene/geo/Circle2D.java,0,0,0,0,0,0,0,0,0,0,0,571,0,3,0,38.26666667
lucene/core/src/java/org/apache/lucene/search/DocValuesRewriteMethod.java,0,0,0,0,0,0,0,0,0,0,0,206,0,0,6,14.13333333
contrib/benchmark/src/java/org/apache/lucene/benchmark/Constants.java,0,0,0,0,0,33,0,0,0,0,0,33,0,0,0,4.4
contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/QualityStats.java,0,0,0,0,0,0,0,294,2,2,6,294,0,0,0,39.86666667
lucene/analysis/icu/src/tools/java/org/apache/lucene/analysis/icu/RBBIRuleCompiler.java,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,6.6
lucene/test-framework/src/java/org/apache/lucene/tests/analysis/CollationTestBase.java,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,14.4
lucene/test-framework/src/java/org/apache/lucene/search/ShardSearchingTestBase.java,0,0,0,0,0,0,0,0,0,0,0,666,666,0,0,88.8
src/java/org/apache/lucene/search/TermQuery.java,10,142,66,43,0,21,0,3,0,30,41,208,0,0,0,37.6
contrib/xml-query-parser/src/java/org/apache/lucene/xmlparser/FilterBuilderFactory.java,0,0,0,31,0,22,0,0,4,97,6,50,0,0,0,14
lucene/core/src/java/org/apache/lucene/util/packed/PackedWriter.java,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,6.266666667
contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/RepSumByNameRoundTask.java,0,0,0,0,0,45,126,0,0,0,11,80,0,0,0,17.46666667
lucene/misc/src/java/org/apache/lucene/misc/search/MemoryAccountingBitsetCollector.java,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,3.933333333
contrib/analyzers/common/src/java/org/apache/lucene/analysis/position/PositionFilter.java,0,0,0,0,0,0,0,0,0,94,18,84,0,0,0,13.06666667
lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/CoreParser.java,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,13.93333333
lucene/sandbox/src/java/module-info.java,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,2.133333333
contrib/surround/src/java/org/apache/lucene/queryParser/surround/query/AndQuery.java,0,0,0,32,0,11,0,0,0,0,3,34,0,0,0,5.333333333
lucene/spatial-extras/src/java/org/apache/lucene/spatial/serialized/package-info.java,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1.266666667
lucene/core/src/java/org/apache/lucene/document/FloatRangeDocValuesField.java,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,5.933333333
lucene/analysis/common/src/test/org/apache/lucene/analysis/no/TestNorwegianLightStemFilter.java,0,0,0,0,0,0,0,0,0,0,0,110,6,0,0,7.733333333
lucene/core/src/java/org/apache/lucene/search/MultiTermQuery.java,0,0,0,0,0,0,0,0,0,0,0,327,31,0,0,23.86666667
src/java/org/apache/lucene/search/BooleanQuery.java,14,222,135,278,34,113,112,45,16,194,154,482,0,0,0,119.9333333
lucene/luke/src/java/org/apache/lucene/luke/app/desktop/PreferencesFactory.java,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,2.2
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/processors/PointRangeQueryNodeProcessor.java,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,10
