Class,REL_1_5_1,REL_2_5_1,REL_3_0,REL_3_1_FINAL,REL_3_2_FINAL,REL_3_5-FINAL,REL_3_6,REL_3_7,REL_3_8_FINAL,REL_3_9,REL_3_10_FINAL,REL_3_11_FINAL,REL_3_12_FINAL,REL_3_13_FINAL,REL_3_14_FINAL,REL_3_15_FINAL,REL_3_16_FINAL,REL_3_17_FINAL,REL_4_0_0_FINAL,REL_4_1_0,REL_5_0_0,REL_5_1_0,REL_5_2_0,REL_5_2_2,average
src/java/org/apache/poi/hssf/record/formula/functions/Varp.java,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333333
poi/src/main/java/org/apache/poi/ss/formula/eval/AreaEvalBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,7.166666667
trunk/poi-ooxml/src/main/java/org/apache/poi/xssf/binary/XSSFBHyperlinksTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,15.16666667
src/ooxml/testcases/org/apache/poi/ss/usermodel/BaseTestXRow.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,4
trunk/poi-ooxml/src/main/java/org/apache/poi/xwpf/usermodel/XWPFRelation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,263,0,21.91666667
trunk/poi/src/test/java/org/apache/poi/ss/formula/eval/TestRangeEval.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,169,0,14.08333333
trunk/poi-ooxml/src/test/java/org/apache/poi/openxml4j/opc/TestFileHelper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,4.666666667
src/scratchpad/src/org/apache/poi/hdf/model/hdftypes/ListTables.java,0,152,11,0,0,9,8,0,2,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,16.25
src/java/org/apache/poi/util/NullLogger.java,0,464,14,0,0,11,0,0,0,0,22,0,0,432,0,10,17,0,0,6,11,81,0,0,44.5
trunk/poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/helpers/XSSFColumnShifter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,5.083333333
poi/src/main/java/org/apache/poi/hssf/record/CellRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,5.625
trunk/poi-examples/src/main/java/org/apache/poi/examples/hssf/usermodel/CellTypes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,3.833333333
trunk/poi-scratchpad/src/main/java/org/apache/poi/hemf/draw/HemfDrawProperties.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,15.16666667
poi/src/main/java/org/apache/poi/ss/formula/eval/PercentEval.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,2.041666667
src/ooxml/java/org/apache/poi/xssf/streaming/DeferredSXSSFSheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,5.833333333
src/java/org/apache/poi/ss/formula/ptg/PowerPtg.java,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,31,46,0,0,5.333333333
trunk/poi/src/test/java/org/apache/poi/hssf/usermodel/TestHSSFPictureData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,10
src/ooxml/testcases/org/apache/poi/xssf/eventusermodel/TestReadOnlySharedStringsTable.java,0,0,0,0,0,0,0,0,58,0,0,0,0,24,0,0,38,0,0,70,49,107,0,0,14.41666667
src/ooxml/java/org/apache/poi/xddf/usermodel/text/XDDFAutoFit.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,2.166666667
poi/src/main/java/org/apache/poi/ss/formula/eval/RefListEval.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1.916666667
src/java/org/apache/poi/ss/formula/ptg/NameXPxg.java,0,0,0,0,0,0,0,0,0,0,0,105,0,0,3,0,0,0,2,0,54,122,0,0,11.91666667
trunk/poi/src/main/java/org/apache/poi/hssf/record/pivottable/DataItemRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,9.166666667
src/examples/src/org/apache/poi/xssf/usermodel/examples/AligningCells.java,0,0,0,0,0,72,0,103,0,0,0,0,5,0,11,26,39,0,55,0,139,0,0,0,18.75
src/java/org/apache/poi/hssf/record/AxisLineFormatRecord.java,0,184,41,5,53,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.83333333
poi/src/main/java/org/apache/poi/ss/formula/functions/Irr.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,16,0,6.083333333
src/java/org/apache/poi/sl/draw/binding/CTPath2DLineTo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,164,0,22,0,82,0,0,0,14.58333333
src/testcases/org/apache/poi/hssf/record/formula/functions/TestValue.java,0,0,0,0,0,94,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833333333
src/multimodule/ooxml-full/java9/module-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,5.25
trunk/poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFColorScaleFormatting.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,8.083333333
poi/src/test/java/org/apache/poi/ss/util/NumberComparisonExamples.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,6.666666667
trunk/poi/src/test/java/org/apache/poi/ss/formula/ptg/TestFuncVarPtg.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,4.666666667
trunk/poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/CompoundLine.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,3.916666667
src/java/org/apache/poi/hssf/record/BarRecord.java,0,147,53,5,67,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.16666667
src/scratchpad/src/org/apache/poi/hemf/record/emf/HemfMisc.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,332,950,0,0,87.91666667
src/scratchpad/src/org/apache/poi/hemf/record/HemfComment.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,0,0,2.583333333
src/scratchpad/src/org/apache/poi/hssf/record/formula/functions/Step.java,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.416666667
poi-scratchpad/src/test/java/org/apache/poi/hslf/record/TestTxInteractiveInfoAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,3.916666667
trunk/poi-scratchpad/src/test/java/org/apache/poi/hwpf/usermodel/TestLists.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,0,22.75
poi/src/main/java/org/apache/poi/poifs/common/POIFSConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2.5
trunk/poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFName.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,441,0,36.75
poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFIconMultiStateFormatting.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,3.875
src/examples/src/org/apache/poi/xwpf/usermodel/examples/BarChartExample.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,0,0,0,11.66666667
trunk/poi/src/main/java/org/apache/poi/ss/formula/functions/PPMT.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,4.666666667
poi-scratchpad/src/main/java/org/apache/poi/hwmf/draw/HwmfImageRenderer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,8.416666667
src/ooxml/testcases/org/apache/poi/openxml4j/opc/TestPackagingURIHelper.java,0,0,0,0,0,107,0,0,34,10,0,0,0,0,0,0,0,0,5,0,162,146,0,0,19.33333333
src/examples/src/org/apache/poi/examples/hwpf/Word2Forrest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,226,0,0,18.83333333
trunk/poi-examples/src/main/java/org/apache/poi/examples/xssf/usermodel/ShiftRows.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,5
src/java/org/apache/poi/sl/usermodel/Background.java,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,0,25,0,0,2.166666667
src/multimodule/ooxml-lite/java9/module-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,4.416666667
poi/src/main/java/org/apache/poi/ss/usermodel/PrintSetup.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,12.625
poi/src/test/java/org/apache/poi/ss/formula/functions/TestRoundFuncs.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,3.583333333
trunk/poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/chart/ErrorDirection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,3.666666667
poi/src/test/java/org/apache/poi/hpsf/basic/TestReadAllFiles.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,8.833333333
poi/src/main/java/org/apache/poi/hssf/model/RowBlocksReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,4.958333333
trunk/poi-scratchpad/src/test/java/org/apache/poi/hslf/dev/TestSlideIdListing.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,3.5
poi-ooxml/src/main/java/org/apache/poi/xddf/usermodel/chart/XDDFNumericalDataSource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1.458333333
src/scratchpad/src/org/apache/poi/hssf/record/formula/functions/Sumif.java,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.416666667
src/java/org/apache/poi/hssf/record/formula/functions/Help.java,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333333
trunk/poi-scratchpad/src/test/java/org/apache/poi/hslf/record/TestExOleObjAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,6
poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFDataFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,3.583333333
src/ooxml/testcases/org/apache/poi/sl/tests/TestSlide.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,6.083333333
poi-ooxml/src/test/java/org/apache/poi/xssf/TestSheetProtection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,12.20833333
trunk/poi/src/test/java/org/apache/poi/ss/formula/atp/TestNetworkdaysFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0,11.16666667
poi/src/main/java/org/apache/poi/poifs/crypt/xor/XOREncryptor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,7.666666667
src/java/org/apache/poi/hssf/record/chart/LinkedDataRecord.java,0,0,0,0,0,241,0,0,2,0,0,0,0,0,5,39,0,2,0,0,104,247,0,0,26.66666667
src/examples/src/org/apache/poi/examples/xslf/Tutorial4.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,8
src/java/org/apache/poi/hssf/util/CellRangeAddress.java,0,0,0,0,66,104,0,0,0,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,8.666666667
src/scratchpad/testcases/org/apache/poi/hwpf/model/TestBookmarksTables.java,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,118,100,0,0,13.08333333
poi/src/test/java/org/apache/poi/hssf/record/aggregates/TestValueRecordsAggregate.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,2,0,17.20833333
poi-ooxml/src/test/java/org/apache/poi/xssf/usermodel/TestXSSFRichTextString.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,23.41666667
poi-scratchpad/src/test/java/org/apache/poi/hwpf/usermodel/TestRangeInsertion.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,5.083333333
src/testcases/org/apache/poi/hssf/record/aggregates/TestPageSettingsBlock.java,0,0,0,0,0,318,0,117,0,0,0,10,0,78,0,0,9,0,0,0,309,425,0,0,52.75
trunk/poi/src/main/java/org/apache/poi/ss/formula/SheetRangeIdentifier.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,3.5
poi-ooxml/src/test/java/org/apache/poi/xwpf/XWPFTestDataSamples.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.875
trunk/poi-scratchpad/src/test/java/org/apache/poi/hslf/record/TestUserEditAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,5.25
src/testcases/org/apache/poi/ss/formula/functions/TestLogicalFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,12,214,0,0,0,32,109,0,0,19.66666667
src/java/org/apache/poi/hssf/record/formula/AreaPtgBase.java,0,0,0,286,481,74,11,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.83333333
src/ooxml/java/org/apache/poi/poifs/crypt/dsig/services/RelationshipTransformService.java,0,0,0,0,0,0,0,0,0,0,0,246,0,0,6,0,496,99,12,2,69,240,0,0,48.75
src/java/org/apache/poi/ss/usermodel/Row.java,0,0,0,0,0,210,0,0,20,0,13,0,7,0,24,87,0,44,37,0,0,240,0,0,28.41666667
src/scratchpad/src/org/apache/poi/hslf/record/TxInteractiveInfoAtom.java,0,0,0,122,2,245,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,137,0,0,22.41666667
src/ooxml/java/org/apache/poi/xslf/util/BitmapFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,6.25
src/scratchpad/testcases/org/apache/poi/hslf/TestReWriteSanity.java,0,0,101,0,0,16,10,0,0,0,0,0,0,9,4,4,151,0,4,0,22,119,0,0,18.33333333
poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFChart.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,10.08333333
poi/src/main/java/org/apache/poi/hssf/record/EOFRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,2.875
src/contrib/src/org/apache/poi/contrib/poibrowser/DocumentDescriptorRenderer.java,0,72,14,0,0,4,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
trunk/poi/src/test/java/org/apache/poi/ss/formula/functions/TestLogicalFunctionsFromSpreadsheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,2.583333333
src/scratchpad/testcases/org/apache/poi/hwpf/HWPFTestDataSamples.java,0,0,0,0,0,48,0,9,116,2,0,0,0,0,0,0,342,2,71,0,0,158,0,0,31.16666667
poi/src/main/java/org/apache/poi/ss/formula/ptg/BoolPtg.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,3.375
trunk/poi/src/test/java/org/apache/poi/ss/formula/ptg/TestUnionPtg.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,3.583333333
src/examples/src/org/apache/poi/ss/examples/AddDimensionedImage.java,0,0,0,0,0,0,0,974,0,262,0,0,0,5,9,0,2073,0,96,14,1019,0,0,0,185.5
src/examples/src/org/apache/poi/xslf/usermodel/DataExtraction.java,0,0,0,0,0,0,0,0,94,0,0,0,0,13,46,0,190,0,79,2,94,0,0,0,21.58333333
src/java/org/apache/poi/hpsf/VersionedStream.java,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,19,8,0,0,36,0,0,4.25
trunk/poi/src/main/java/org/apache/poi/hssf/record/WindowProtectRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,8.583333333
trunk/poi/src/test/java/org/apache/poi/hssf/model/TestHSSFAnchor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,465,0,38.75
src/scratchpad/src/org/apache/poi/sl/usermodel/Resources.java,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,2.416666667
trunk/poi-scratchpad/src/main/java/org/apache/poi/hwpf/model/FFDataBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,3.75
src/testcases/org/apache/poi/ss/usermodel/BaseTestCloneSheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,43,91,0,0,9.75
src/scratchpad/src/org/apache/poi/hssf/record/formula/eval/PowerEval.java,0,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.583333333
poi-scratchpad/src/main/java/org/apache/poi/hwpf/model/Colorref.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,6.416666667
src/examples/src/org/apache/poi/xssf/usermodel/examples/HeadersAndFooters.java,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,5,0,101,0,84,0,0,0,11.41666667
src/examples/src/org/apache/poi/examples/hssf/usermodel/NewSheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,3.666666667
poi-ooxml/src/main/java/org/apache/poi/xssf/streaming/RowGeneratorFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.625
trunk/poi-scratchpad/src/main/java/org/apache/poi/hslf/usermodel/HSLFShape.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,748,0,62.33333333
src/scratchpad/src/org/apache/poi/hslf/dev/PPDrawingTextListing.java,0,0,84,0,0,5,0,0,0,0,0,0,0,3,0,7,6,0,0,67,0,88,0,0,10.83333333
poi/src/main/java/org/apache/poi/ss/formula/functions/TimeValue.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,3.541666667
trunk/poi/src/test/java/org/apache/poi/hssf/usermodel/TestFontDetails.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,4.916666667
trunk/poi/src/main/java/org/apache/poi/hssf/record/FtCfSubRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,10.41666667
src/java/org/apache/poi/ss/usermodel/Comment.java,0,0,0,0,0,90,2,0,0,0,0,6,0,0,0,31,4,0,0,0,0,127,0,0,10.83333333
trunk/poi/src/main/java/org/apache/poi/sl/usermodel/ObjectShape.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,151,0,12.58333333
trunk/poi/src/test/java/org/apache/poi/ss/formula/functions/TestLeftRight.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,5
src/scratchpad/src/org/apache/poi/hpbf/extractor/PublisherTextExtractor.java,0,0,0,0,108,25,0,4,32,0,0,0,0,4,0,0,12,0,39,0,138,120,0,0,20.08333333
trunk/poi/src/main/java/org/apache/poi/ddf/EscherDump.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,4.416666667
trunk/poi/src/main/java/org/apache/poi/hssf/record/cf/PatternFormatting.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,195,0,16.25
poi-scratchpad/src/test/java/org/apache/poi/hwpf/HWPFDocFixture.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,3.041666667
src/ooxml/java/org/apache/poi/xslf/model/TextBodyPropertyFetcher.java,0,0,0,0,0,0,0,0,52,0,0,0,0,4,0,0,102,0,0,0,40,56,0,0,10.58333333
src/scratchpad/src/org/apache/poi/hwpf/model/types/DOPAbstractType.java,0,0,3368,0,0,817,0,0,1918,0,0,0,0,78,187,0,0,0,0,0,376,3314,0,0,419.0833333
src/integrationtest/org/apache/poi/HeapDump.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,0,0,0,5.166666667
src/scratchpad/src/org/apache/poi/hssf/record/formula/functions/Ztest.java,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.416666667
poi/src/main/java/org/apache/poi/hssf/record/GroupMarkerSubRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6,0,4.083333333
src/testcases/org/apache/poi/ss/usermodel/TestIndexedColors.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2,0,0,26,50,0,0,5.583333333
trunk/poi/src/main/java/org/apache/poi/poifs/filesystem/DirectoryEntry.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,12.33333333
src/java/org/apache/poi/ss/util/ExpandedDouble.java,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,196,12,3,0,2,97,0,0,17
poi/src/test/java/org/apache/poi/TestPOITestCase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,3.625
src/java/org/apache/poi/hssf/record/formula/functions/Irr.java,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333333
trunk/poi/src/main/java/org/apache/poi/hssf/usermodel/HSSFDataFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,179,0,14.91666667
src/scratchpad/testcases/org/apache/poi/hsmf/Test7BitCodepage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,7.416666667
src/examples/src/org/apache/poi/xssf/usermodel/examples/IterateCells.java,0,0,0,0,0,44,0,0,4,0,0,0,0,0,0,0,14,2,18,5,51,0,0,0,5.75
src/testcases/org/apache/poi/ss/util/TestRegionUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,95,0,54,0,54,163,0,0,18.91666667
trunk/poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,3.5
trunk/poi/src/test/java/org/apache/poi/ss/usermodel/BaseTestWorkbook.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,908,0,75.66666667
poi-scratchpad/src/main/java/org/apache/poi/hwpf/converter/WordToTextConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,18.875
trunk/poi-ooxml/src/main/java/org/apache/poi/xssf/usermodel/XSSFSheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4747,4747,0,395.5833333
poi-ooxml/src/test/java/org/apache/poi/xssf/usermodel/TestXSSFEvaluationWorkbook.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3.333333333
trunk/poi-scratchpad/src/main/java/org/apache/poi/hslf/record/FontEntityAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,239,0,19.91666667
trunk/poi-scratchpad/src/main/java/org/apache/poi/hsmf/datatypes/DirectoryChunk.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,5.583333333
src/testcases/org/apache/poi/hssf/record/aggregates/AllRecordAggregateTests.java,0,0,0,40,0,82,0,0,0,0,0,0,0,29,0,0,0,0,0,0,37,0,0,0,7.833333333
poi-scratchpad/src/main/java/org/apache/poi/hwpf/QuickTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,2.333333333
trunk/poi/src/main/java/org/apache/poi/hssf/usermodel/HSSFFont.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,0,31.75
poi/src/main/java/org/apache/poi/hssf/record/Margin.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.625
trunk/poi/src/test/java/org/apache/poi/hssf/usermodel/TestSanityChecker.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,10.5
trunk/poi-ooxml/src/main/java/org/apache/poi/xdgf/usermodel/XDGFPages.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,8.166666667
trunk/poi-scratchpad/src/test/java/org/apache/poi/hwpf/model/TestSectionTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,8.583333333
poi-ooxml/src/main/java/org/apache/poi/ooxml/extractor/POIXMLTextExtractor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,4.541666667
src/java/org/apache/poi/ss/format/CellFormatType.java,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,32,0,0,0,119,0,0,10.08333333
poi-scratchpad/src/main/java/org/apache/poi/hslf/record/SlideAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,5,0,7.458333333
poi/src/main/java/org/apache/poi/hssf/record/CRNRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,4.041666667
src/testcases/org/apache/poi/hssf/record/constant/TestConstantValueParser.java,0,0,0,77,16,11,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.583333333
src/java/org/apache/poi/sl/usermodel/TextRun.java,0,0,0,0,0,0,0,0,0,0,0,0,0,90,165,0,13,58,0,8,0,254,0,0,24.5
trunk/poi-scratchpad/src/test/java/org/apache/poi/hmef/TestHMEFMessage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,245,0,20.41666667
src/ooxml/testcases/org/apache/poi/poifs/crypt/tests/TestSecureTempZip.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,10.75
