Class,2.0.0,2.1.0,2.2.0,2.3.0,2.4.0,rel/2.5.0,average
src/java/fr/jayasoft/ivy/License.java,24,0,0,0,0,0,4
src/java/org/apache/ivy/plugins/resolver/util/FileURLLister.java,61,0,0,0,10,15,14.33333333
src/java/fr/jayasoft/ivy/event/IvyListener.java,13,0,0,0,0,0,2.166666667
src/java/org/apache/ivy/plugins/repository/ResourceHelper.java,61,0,0,0,6,2,11.5
src/java/fr/jayasoft/ivy/url/URLHandlerDispatcher.java,85,0,0,0,0,0,14.16666667
src/java/org/apache/ivy/core/event/resolve/EndResolveEvent.java,43,0,0,0,0,2,7.5
src/java/org/apache/ivy/core/event/download/PrepareDownloadEvent.java,36,0,0,0,0,2,6.333333333
src/example/configurations/jdbc-example/src/example/ConfigurationsExample.java,108,0,0,0,0,19,21.16666667
src/java/fr/jayasoft/ivy/resolver/AbstractResolver.java,293,0,0,0,0,0,48.83333333
src/java/fr/jayasoft/ivy/resolver/ChainResolver.java,272,0,0,0,0,0,45.33333333
test/java/org/apache/ivy/plugins/resolver/IvyRepResolverTest.java,149,0,0,0,20,92,43.5
src/java/fr/jayasoft/ivy/util/IvyPattern.java,22,0,0,0,0,0,3.666666667
src/java/fr/jayasoft/ivy/ant/IvyTask.java,272,0,0,0,0,0,45.33333333
test/java/org/apache/ivy/ant/IvyResourcesTest.java,0,0,0,263,0,102,60.83333333
src/java/fr/jayasoft/ivy/resolver/IBiblioResolver.java,199,0,0,0,0,0,33.16666667
test/java/fr/jayasoft/ivy/xml/XmlModuleUpdaterTest.java,67,0,0,0,0,0,11.16666667
test/java/org/apache/ivy/core/publish/PublishEngineTest.java,143,0,0,286,60,29,86.33333333
src/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorWriter.java,204,0,0,0,0,0,34
src/java/fr/jayasoft/ivy/resolver/FileURLLister.java,49,0,0,0,0,0,8.166666667
src/java/org/apache/ivy/core/cache/ModuleDescriptorMemoryCache.java,135,0,0,0,53,69,42.83333333
src/java/org/apache/ivy/core/report/MetadataArtifactDownloadReport.java,63,0,0,0,2,6,11.83333333
test/java/org/apache/ivy/util/url/ArtifactoryListingTest.java,0,0,35,70,7,14,21
src/java/org/apache/ivy/plugins/resolver/VsftpResolver.java,74,0,0,0,0,7,13.5
src/java/org/apache/ivy/plugins/version/LatestVersionMatcher.java,57,0,7,0,0,20,14
src/java/org/apache/ivy/core/module/descriptor/DependencyDescriptor.java,140,0,2,0,17,34,32.16666667
src/java/org/apache/ivy/ant/IvyDependencyArtifact.java,0,0,0,67,2,2,11.83333333
test/java/org/apache/ivy/LocalFileRepoOverHttp.java,0,0,0,0,0,94,15.66666667
src/java/org/apache/ivy/core/cache/ModuleDescriptorProvider.java,31,0,0,0,0,4,5.833333333
test/java/org/apache/ivy/ant/IvyDependencyUpdateCheckerTest.java,0,0,0,0,252,220,78.66666667
src/java/org/apache/ivy/core/module/descriptor/AbstractArtifact.java,83,0,2,0,18,8,18.5
src/java/org/apache/ivy/core/report/DownloadReport.java,57,0,0,0,0,17,12.33333333
src/java/org/apache/ivy/core/settings/XmlSettingsParser.java,628,19,32,0,127,293,183.1666667
src/java/org/apache/ivy/core/pack/Pack200Packing.java,0,0,0,0,55,2,9.5
src/java/org/apache/ivy/plugins/namespace/Namespace.java,109,2,0,0,2,11,20.66666667
src/java/org/apache/ivy/core/install/InstallEngineSettings.java,46,0,0,0,0,6,8.666666667
src/java/org/apache/ivy/ant/IvyPublish.java,471,0,39,5,60,43,103
src/java/fr/jayasoft/ivy/ant/AntCallTrigger.java,120,0,0,0,0,0,20
src/java/fr/jayasoft/ivy/report/ReportOutputter.java,20,0,0,0,0,0,3.333333333
src/java/org/apache/ivy/util/filter/NoFilter.java,33,0,0,0,0,14,7.833333333
src/java/org/apache/ivy/osgi/util/Version.java,0,0,0,177,116,82,62.5
src/java/org/apache/ivy/core/event/resolve/EndResolveDependencyEvent.java,76,0,0,0,15,4,15.83333333
src/java/org/apache/ivy/osgi/repo/AbstractFSManifestIterable.java,0,0,0,155,48,26,38.16666667
src/java/org/apache/ivy/core/search/ModuleEntry.java,51,0,0,0,0,2,8.833333333
src/java/org/apache/ivy/plugins/resolver/util/HasLatestStrategy.java,28,0,0,0,0,8,6
src/java/org/apache/ivy/util/url/HttpClientHandler.java,428,70,138,62,49,607,225.6666667
src/java/org/apache/ivy/osgi/obr/xml/UnsupportedFilterException.java,0,0,0,25,0,3,4.666666667
test/java/org/apache/ivy/osgi/core/AggregatedOSGiResolverTest.java,0,0,0,0,168,19,31.16666667
test/java/fr/jayasoft/ivy/ModuleRevisionIdTest.java,35,0,0,0,0,0,5.833333333
src/java/org/apache/ivy/util/filter/Filter.java,22,0,0,0,0,6,4.666666667
src/java/fr/jayasoft/ivy/ant/IvyCacheTask.java,82,0,0,0,0,0,13.66666667
src/java/org/apache/ivy/core/search/RevisionEntry.java,59,0,0,0,0,2,10.16666667
src/java/fr/jayasoft/ivy/ConflictManager.java,21,0,0,0,0,0,3.5
src/java/org/apache/ivy/osgi/updatesite/xml/FeatureParser.java,0,0,0,392,282,75,124.8333333
src/java/fr/jayasoft/ivy/namespace/NameSpaceHelper.java,78,0,0,0,0,0,13
src/java/fr/jayasoft/ivy/repository/ssh/SshCache.java,340,0,0,0,0,0,56.66666667
src/java/fr/jayasoft/ivy/ant/IvyPublish.java,385,0,0,0,0,0,64.16666667
src/java/org/apache/ivy/ant/IvyConfigure.java,156,2,0,0,37,15,35
src/java/fr/jayasoft/ivy/ant/IvyExtractFromSources.java,185,0,0,0,0,0,30.83333333
src/java/fr/jayasoft/ivy/repository/url/URLRepository.java,94,0,0,0,0,0,15.66666667
src/java/fr/jayasoft/ivy/resolver/VfsResolver.java,47,0,0,0,0,0,7.833333333
src/java/fr/jayasoft/ivy/event/Trigger.java,7,0,0,0,0,0,1.166666667
src/java/org/apache/ivy/util/PropertiesFile.java,77,0,4,0,6,3,15
src/java/org/apache/ivy/core/module/id/ModuleId.java,213,0,0,19,72,59,60.5
test/java/org/apache/ivy/util/CacheCleaner.java,32,0,0,0,7,9,8
src/java/org/apache/ivy/ant/AddPathTask.java,103,0,0,0,0,2,17.5
src/example/configurations/multi-projects/filter-framework/src/filter/FilterProvider.java,60,0,0,0,0,10,11.66666667
src/java/org/apache/ivy/osgi/p2/P2MetadataParser.java,0,0,0,796,706,152,275.6666667
src/example/hello-ivy/src/example/HelloConsole.java,0,0,0,0,0,51,8.5
src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java,578,144,18,15,181,321,209.5
src/example/multi-project/projects/version/src/version/Version.java,80,0,2,0,0,12,15.66666667
src/java/fr/jayasoft/ivy/util/EncrytedProperties.java,50,0,0,0,0,0,8.333333333
src/java/fr/jayasoft/ivy/repository/BasicResource.java,54,0,0,0,0,0,9
test/java/fr/jayasoft/ivy/ant/IvyBuildListTest.java,197,0,0,0,0,0,32.83333333
src/java/fr/jayasoft/ivy/ArtifactInfo.java,11,0,0,0,0,0,1.833333333
test/java/org/apache/ivy/util/IvyPatternHelperTest.java,72,0,9,0,22,30,22.16666667
src/java/org/apache/ivy/plugins/conflict/LatestConflictManager.java,147,15,0,0,23,38,37.16666667
test/java/fr/jayasoft/ivy/repository/vfs/VfsTestHelper.java,65,0,0,0,0,0,10.83333333
src/java/fr/jayasoft/ivy/report/XmlReportOutputter.java,237,0,0,0,0,0,39.5
src/java/org/apache/ivy/plugins/parser/m2/PomDependencyMgt.java,30,3,0,0,4,16,8.833333333
src/java/org/apache/ivy/util/filter/AndFilter.java,41,0,0,0,0,16,9.5
test/java/fr/jayasoft/ivy/resolver/VfsResolverTest.java,23,0,0,0,0,0,3.833333333
src/java/org/apache/ivy/core/sort/WarningNonMatchingVersionReporter.java,32,0,0,0,0,2,5.666666667
src/java/fr/jayasoft/ivy/matcher/Matcher.java,12,0,0,0,0,0,2
test/java/org/apache/ivy/plugins/version/VersionRangeMatcherTest.java,167,0,15,0,6,19,34.5
test/java/fr/jayasoft/ivy/ant/IvyConfigureTest.java,91,0,0,0,0,0,15.16666667
src/java/org/apache/ivy/ant/IvyPostResolveTask.java,407,36,11,21,55,132,110.3333333
src/java/org/apache/ivy/util/cli/Option.java,114,0,0,0,20,18,25.33333333
src/java/org/apache/ivy/core/cache/ParserSettingsMonitor.java,150,5,8,0,35,46,40.66666667
src/java/org/apache/ivy/core/module/descriptor/ModuleDescriptor.java,260,0,7,0,70,170,84.5
src/java/org/apache/ivy/core/settings/TimeoutConstraint.java,0,0,0,0,0,50,8.333333333
src/java/org/apache/ivy/plugins/repository/ResourceDownloader.java,38,0,0,76,0,4,19.66666667
test/java/fr/jayasoft/ivy/util/StringUtilsTest.java,12,0,0,0,0,0,2
src/java/org/apache/ivy/ant/IvyRepositoryReport.java,331,0,0,0,31,57,69.83333333
src/java/org/apache/ivy/util/Credentials.java,102,0,0,0,0,30,22
test/custom-classpath/org/apache/ivy/plugins/resolver/CustomResolver.java,29,0,0,2,0,4,5.833333333
test/java/org/apache/ivy/TestFixture.java,127,0,0,0,44,28,33.16666667
src/java/org/apache/ivy/osgi/filter/AndFilter.java,0,0,0,0,45,3,8
src/java/org/apache/ivy/core/cache/ArtifactOrigin.java,131,0,0,41,16,43,38.5
test/java/org/apache/ivy/core/retrieve/RetrieveTest.java,237,59,3,0,104,424,137.8333333
test/java/org/apache/ivy/plugins/parser/AbstractModuleDescriptorParserTester.java,143,0,0,0,2,70,35.83333333
src/java/org/apache/ivy/core/event/resolve/StartResolveDependencyEvent.java,33,0,0,0,3,2,6.333333333
src/java/org/apache/ivy/core/event/resolve/ResolveEvent.java,36,0,0,0,0,2,6.333333333
test/java/fr/jayasoft/ivy/resolver/IBiblioResolverTest.java,217,0,0,0,0,0,36.16666667
src/java/org/apache/ivy/core/cache/DefaultResolutionCacheManager.java,122,0,0,171,91,53,72.83333333
test/java/org/apache/ivy/core/module/id/ModuleRulesTest.java,150,0,0,0,33,59,40.33333333
src/java/fr/jayasoft/ivy/extendable/ExtendableItemHelper.java,50,0,0,0,0,0,8.333333333
src/java/org/apache/ivy/plugins/resolver/RepositoryResolver.java,306,9,34,2,60,88,83.16666667
test/java/fr/jayasoft/ivy/ant/IvyBuildNumberTest.java,151,0,0,0,0,0,25.16666667
src/java/fr/jayasoft/ivy/ant/IvyListModules.java,106,0,0,0,0,0,17.66666667
src/java/fr/jayasoft/ivy/conflict/AbstractConflictManager.java,35,0,0,0,0,0,5.833333333
src/java/fr/jayasoft/ivy/conflict/FixedConflictManager.java,37,0,0,0,0,0,6.166666667
test/java/org/apache/ivy/plugins/trigger/LogTriggerTest.java,91,0,0,182,31,25,54.83333333
src/java/org/apache/ivy/plugins/parser/xml/UpdateOptions.java,137,12,32,0,53,15,41.5
src/java/org/apache/ivy/plugins/matcher/MatcherHelper.java,68,0,0,0,2,2,12
src/java/org/apache/ivy/core/deliver/DeliverEngine.java,203,1,17,82,57,57,69.5
test/java/org/apache/ivy/plugins/version/MavenTimedSnapshotVersionMatcherTest.java,0,0,0,0,0,72,12
src/java/fr/jayasoft/ivy/ant/IvyDeliver.java,379,0,0,0,0,0,63.16666667
src/java/fr/jayasoft/ivy/event/download/StartArtifactDownloadEvent.java,37,0,0,0,0,0,6.166666667
test/java/org/apache/ivy/osgi/core/OSGiManifestParserTest.java,0,0,0,0,61,42,17.16666667
test/java/org/apache/ivy/plugins/resolver/ChainResolverTest.java,546,0,0,0,200,270,169.3333333
test/java/org/apache/ivy/plugins/circular/WarnCircularDependencyStrategyTest.java,90,0,0,180,22,74,61
src/java/fr/jayasoft/ivy/repository/vfs/VfsRepository.java,196,0,0,0,0,0,32.66666667
src/java/fr/jayasoft/ivy/version/LatestVersionMatcher.java,34,0,0,0,0,0,5.666666667
test/java/org/apache/ivy/plugins/version/PatternVersionMatcherTest.java,0,101,0,202,35,20,59.66666667
src/java/org/apache/ivy/osgi/p2/P2Artifact.java,0,0,0,47,6,2,9.166666667
test/java/org/apache/ivy/TestHelper.java,320,0,0,0,125,323,128
src/example/configurations/multi-projects/myapp/src/myapp/Main.java,52,0,0,0,0,6,9.666666667
src/java/org/apache/ivy/osgi/core/ManifestHeaderValue.java,0,0,0,428,34,31,82.16666667
src/java/org/apache/ivy/osgi/obr/xml/OBRXMLWriter.java,0,0,0,265,63,59,64.5
src/java/org/apache/ivy/ant/AntWorkspaceResolver.java,0,0,0,0,0,234,39
test/java/org/apache/ivy/plugins/resolver/AbstractDependencyResolverTest.java,30,0,0,0,4,6,6.666666667
test/java/fr/jayasoft/ivy/DefaultDependencyDescriptorTest.java,61,0,0,0,0,0,10.16666667
src/java/fr/jayasoft/ivy/event/download/PrepareDownloadEvent.java,25,0,0,0,0,0,4.166666667
src/java/org/apache/ivy/core/module/descriptor/ExtendsDescriptor.java,0,0,63,130,21,56,45
src/java/org/apache/ivy/core/event/FilteredIvyListener.java,46,0,0,0,0,8,9
test/java/org/apache/ivy/core/NormalRelativeUrlResolverTest.java,77,0,0,0,36,15,21.33333333
src/java/org/apache/ivy/plugins/repository/url/URLResource.java,101,0,2,0,21,32,26
src/java/fr/jayasoft/ivy/event/download/DownloadEvent.java,32,0,0,0,0,0,5.333333333
src/java/org/apache/ivy/plugins/lock/NoLockStrategy.java,35,0,0,70,0,2,17.83333333
src/java/org/apache/ivy/plugins/lock/NIOFileLockStrategy.java,0,0,0,0,27,2,4.833333333
src/java/fr/jayasoft/ivy/latest/AbstractLatestStrategy.java,51,0,0,0,0,0,8.5
src/java/org/apache/ivy/ant/IvyCachePath.java,74,0,0,0,44,26,24
src/java/org/apache/ivy/osgi/obr/xml/CapabilityProperty.java,0,0,0,45,6,2,8.833333333
test/java/org/apache/ivy/util/TestXmlHelper.java,0,0,0,0,0,78,13
test/java/fr/jayasoft/ivy/ant/IvyReportTest.java,64,0,0,0,0,0,10.66666667
src/java/org/apache/ivy/osgi/obr/xml/CapabilityAdapter.java,0,0,0,108,9,83,33.33333333
src/java/org/apache/ivy/plugins/repository/jar/JarRepository.java,0,0,0,89,0,30,19.83333333
src/java/org/apache/ivy/core/module/descriptor/OverrideDependencyDescriptorMediator.java,79,0,0,0,36,12,21.16666667
src/java/org/apache/ivy/util/url/ApacheURLLister.java,168,17,27,7,26,49,49
src/java/org/apache/ivy/osgi/core/ExportPackage.java,0,0,0,70,4,15,14.83333333
src/java/org/apache/ivy/osgi/obr/filter/RequirementFilterParser.java,0,0,0,218,218,0,72.66666667
src/java/org/apache/ivy/osgi/repo/ResolverManifestIterable.java,0,0,0,205,10,4,36.5
src/java/org/apache/ivy/core/module/descriptor/DefaultExcludeRule.java,34,0,0,0,0,4,6.333333333
src/example/multi-project/projects/console/src/console/Main.java,142,0,0,0,0,18,26.66666667
src/java/fr/jayasoft/ivy/ant/IvyRetrieve.java,57,0,0,0,0,0,9.5
src/java/org/apache/ivy/osgi/obr/xml/Capability.java,0,0,0,44,15,4,10.5
src/java/org/apache/ivy/plugins/circular/IgnoreCircularDependencyStrategy.java,42,0,0,2,8,2,9
src/example/multi-project/projects/find/src/find/Main.java,133,0,0,0,0,52,30.83333333
src/java/org/apache/ivy/osgi/filter/UniOperatorFilter.java,0,0,0,0,68,16,14
src/java/org/apache/ivy/plugins/resolver/BintrayResolver.java,0,0,0,0,81,16,16.16666667
src/java/org/apache/ivy/core/module/id/ArtifactId.java,101,10,0,0,20,6,22.83333333
test/java/org/apache/ivy/core/install/InstallTest.java,193,0,0,0,55,48,49.33333333
src/java/org/apache/ivy/plugins/repository/LazyResource.java,97,0,0,0,0,2,16.5
src/java/org/apache/ivy/core/resolve/ResolveEngineSettings.java,45,0,0,0,0,2,7.833333333
src/java/org/apache/ivy/core/deliver/PublishingDependencyRevisionResolver.java,41,0,0,0,2,12,9.166666667
src/java/org/apache/ivy/core/module/descriptor/InheritableItem.java,0,0,34,68,8,6,19.33333333
src/java/fr/jayasoft/ivy/version/ChainVersionMatcher.java,88,0,0,0,0,0,14.66666667
src/java/fr/jayasoft/ivy/resolver/ResourceMDParser.java,7,0,0,0,0,0,1.166666667
src/java/org/apache/ivy/ant/IvyExtractFromSources.java,217,0,0,0,0,45,43.66666667
test/java/fr/jayasoft/ivy/InstallTest.java,118,0,0,0,0,0,19.66666667
src/java/fr/jayasoft/ivy/report/ArtifactDownloadReport.java,55,0,0,0,0,0,9.166666667
src/java/fr/jayasoft/ivy/event/IvyEvent.java,121,0,0,0,0,0,20.16666667
src/java/fr/jayasoft/ivy/filter/NoFilter.java,19,0,0,0,0,0,3.166666667
test/java/org/apache/ivy/ant/IvyCacheFilesetTest.java,177,0,0,1,27,211,69.33333333
src/java/org/apache/ivy/core/event/download/EndArtifactDownloadEvent.java,63,0,0,0,0,2,10.83333333
src/java/fr/jayasoft/ivy/circular/ErrorCircularDependencyStrategy.java,21,0,0,0,0,0,3.5
test/java/org/apache/ivy/ant/IvyBuildNumberTest.java,164,31,0,0,5,109,51.5
src/java/org/apache/ivy/util/extendable/ExtendableItemHelper.java,65,0,0,9,8,122,34
src/java/fr/jayasoft/ivy/event/AbstractTrigger.java,67,0,0,0,0,0,11.16666667
src/java/org/apache/ivy/plugins/latest/AbstractLatestStrategy.java,52,0,0,0,0,10,10.33333333
src/java/org/apache/ivy/plugins/repository/sftp/SFTPResource.java,87,0,0,0,0,2,14.83333333
src/java/org/apache/ivy/plugins/repository/ssh/SshCache.java,417,1,0,0,51,60,88.16666667
test/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorWriterTest.java,76,0,0,0,0,0,12.66666667
test/java/fr/jayasoft/ivy/ant/IvyFindRevisionTest.java,69,0,0,0,0,0,11.5
src/java/org/apache/ivy/util/url/BasicURLHandler.java,232,6,118,43,57,176,105.3333333
test/java/fr/jayasoft/ivy/xml/XmlModuleDescriptorParserTest.java,671,0,0,0,0,0,111.8333333
test/java/org/apache/ivy/ant/IvyResolveTest.java,440,0,0,150,95,288,162.1666667
src/java/fr/jayasoft/ivy/ant/IvyBuildList.java,354,0,0,0,0,0,59
src/java/org/apache/ivy/core/settings/IvyVariableContainer.java,42,0,0,2,11,12,11.16666667
src/java/org/apache/ivy/util/url/URLHandlerRegistry.java,73,0,0,0,8,47,21.33333333
src/example/configurations/multi-projects/filter-framework/src/filter/IFilter.java,27,0,0,0,0,2,4.833333333
test/java/org/apache/ivy/ant/IvyVarTest.java,71,0,0,0,0,25,16
src/java/org/apache/ivy/core/sort/SortEngineSettings.java,31,0,0,0,2,6,6.5
src/java/fr/jayasoft/ivy/repository/ssh/RemoteScpException.java,38,0,0,0,0,0,6.333333333
src/java/org/apache/ivy/core/IvyContext.java,386,0,0,0,32,92,85
src/java/org/apache/ivy/util/FileResolver.java,44,0,0,0,2,12,9.666666667
src/java/org/apache/ivy/plugins/repository/vsftp/VsftpRepository.java,748,0,2,0,39,78,144.5
test/java/org/apache/ivy/plugins/conflict/LatestConflictManagerTest.java,191,0,0,0,55,146,65.33333333
src/java/org/apache/ivy/plugins/conflict/NoConflictManager.java,32,0,0,0,0,4,6
src/java/fr/jayasoft/ivy/repository/RepositoryCopyProgressListener.java,44,0,0,0,0,0,7.333333333
src/java/org/apache/ivy/core/ExecutionRelativeUrlResolver.java,35,0,0,0,7,2,7.333333333
src/java/fr/jayasoft/ivy/matcher/MatcherHelper.java,48,0,0,0,0,0,8
src/java/fr/jayasoft/ivy/ant/IvyCachePath.java,65,0,0,0,0,0,10.83333333
src/java/org/apache/ivy/core/module/status/StatusManager.java,151,0,0,0,0,55,34.33333333
src/java/org/apache/ivy/tools/analyser/JarModule.java,46,0,0,0,0,2,8
src/java/org/apache/ivy/util/filter/FilterHelper.java,69,17,0,0,24,44,25.66666667
test/java/fr/jayasoft/ivy/RetrieveTest.java,89,0,0,0,0,0,14.83333333
src/java/org/apache/ivy/osgi/core/ExecutionEnvironmentProfile.java,0,0,0,86,10,13,18.16666667
src/java/fr/jayasoft/ivy/resolver/URLResolver.java,21,0,0,0,0,0,3.5
src/java/org/apache/ivy/plugins/version/ChainVersionMatcher.java,155,0,0,0,0,42,32.83333333
src/java/fr/jayasoft/ivy/report/ResolveReport.java,194,0,0,0,0,0,32.33333333
src/java/org/apache/ivy/plugins/matcher/RegexpPatternMatcher.java,89,0,0,0,15,11,19.16666667
src/java/fr/jayasoft/ivy/Ivy.java,3119,0,0,0,0,0,519.8333333
test/java/fr/jayasoft/ivy/latest/LatestRevisionStrategyTest.java,99,0,0,0,0,0,16.5
src/java/org/apache/ivy/osgi/filter/OSGiFilter.java,0,0,0,0,34,3,6.166666667
src/java/org/apache/ivy/core/module/descriptor/ConfigurationIntersection.java,0,72,0,144,10,18,40.66666667
src/java/org/apache/ivy/plugins/version/AbstractVersionMatcher.java,78,0,0,0,0,13,15.16666667
test/java/org/apache/ivy/plugins/resolver/PackagerResolverTest.java,186,0,163,0,137,24,85
src/java/org/apache/ivy/plugins/resolver/ResolverSettings.java,55,0,3,0,10,4,12
src/java/org/apache/ivy/osgi/core/ManifestParser.java,0,0,0,236,144,66,74.33333333
test/java/org/apache/ivy/plugins/report/XmlReportParserTest.java,79,0,0,0,5,47,21.83333333
src/java/org/apache/ivy/plugins/report/XmlReportWriter.java,330,0,2,6,153,192,113.8333333
test/java/fr/jayasoft/ivy/resolver/ResolverTestHelper.java,99,0,0,0,0,0,16.5
src/java/org/apache/ivy/plugins/latest/LatestLexicographicStrategy.java,55,0,0,0,0,10,10.83333333
src/java/fr/jayasoft/ivy/repository/Resource.java,92,0,0,0,0,0,15.33333333
src/java/fr/jayasoft/ivy/ResolvedURL.java,54,0,0,0,0,0,9
src/java/org/apache/ivy/plugins/parser/xml/XmlModuleDescriptorUpdater.java,823,5,630,90,402,537,414.5
test/java/org/apache/ivy/core/module/id/ModuleRevisionIdTest.java,77,0,0,0,10,63,25
src/java/org/apache/ivy/ant/IvyMakePom.java,131,0,157,16,84,43,71.83333333
src/java/fr/jayasoft/ivy/repository/Repository.java,131,0,0,0,0,0,21.83333333
test/java/fr/jayasoft/ivy/ant/IvyRepositoryReportTest.java,70,0,0,0,0,0,11.66666667
src/java/org/apache/ivy/ant/IvyInstall.java,209,0,0,14,71,36,55
src/java/org/apache/ivy/core/RelativeUrlResolver.java,60,0,0,0,31,19,18.33333333
src/java/org/apache/ivy/osgi/obr/xml/RequirementFilter.java,0,0,0,30,30,0,10
src/java/fr/jayasoft/ivy/util/StringUtils.java,122,0,0,0,0,0,20.33333333
test/java/org/apache/ivy/plugins/matcher/RegexpPatternMatcherTest.java,53,0,0,0,0,18,11.83333333
src/java/fr/jayasoft/ivy/repository/file/FileRepository.java,93,0,0,0,0,0,15.5
src/java/org/apache/ivy/plugins/report/ReportOutputter.java,39,0,0,0,5,10,9
src/java/org/apache/ivy/core/deliver/DefaultPublishingDRResolver.java,28,0,0,0,0,2,5
src/java/org/apache/ivy/plugins/resolver/WorkspaceChainResolver.java,0,0,0,0,0,37,6.166666667
test/java/org/apache/ivy/ant/IvyListModulesTest.java,79,0,0,0,0,46,20.83333333
src/java/org/apache/ivy/core/deliver/DeliverEngineSettings.java,26,0,0,0,0,2,4.666666667
test/java/fr/jayasoft/ivy/namespace/MRIDTransformationRuleTest.java,42,0,0,0,0,0,7
test/java/fr/jayasoft/ivy/event/IvyEventFilterTest.java,82,0,0,0,0,0,13.66666667
src/java/fr/jayasoft/ivy/report/LogReportOutputter.java,135,0,0,0,0,0,22.5
src/java/fr/jayasoft/ivy/version/VersionMatcher.java,70,0,0,0,0,0,11.66666667
src/java/org/apache/ivy/core/resolve/IvyNodeCallers.java,300,20,2,40,20,158,90
src/java/org/apache/ivy/core/module/descriptor/DefaultModuleDescriptor.java,670,130,20,197,54,291,227
src/java/org/apache/ivy/plugins/parser/AbstractModuleDescriptorParser.java,366,0,4,2,22,146,90
src/java/org/apache/ivy/core/cache/CacheResourceOptions.java,0,0,0,32,0,2,5.666666667
src/java/org/apache/ivy/osgi/repo/AggregatedOSGiResolver.java,0,0,0,0,40,6,7.666666667
test/java/org/apache/ivy/plugins/version/LatestVersionMatcherTest.java,0,0,47,103,9,71,38.33333333
src/java/fr/jayasoft/ivy/matcher/AnyMatcher.java,28,0,0,0,0,0,4.666666667
test/java/org/apache/ivy/ant/AntBuildResolverTest.java,0,0,0,0,0,204,34
src/java/org/apache/ivy/util/cli/CommandLineParser.java,140,0,0,0,35,35,35
test/java/org/apache/ivy/plugins/matcher/AbstractPatternMatcherTest.java,111,0,0,0,5,52,28
src/java/org/apache/ivy/util/EncryptedProperties.java,0,0,0,0,0,66,11
src/java/org/apache/ivy/osgi/repo/BundleCapabilityAndLocation.java,0,0,0,57,0,4,10.16666667
src/java/org/apache/ivy/plugins/repository/ssh/SshRepository.java,467,0,0,42,18,101,104.6666667
src/java/org/apache/ivy/tools/analyser/JarJarDependencyAnalyser.java,96,0,0,0,11,36,23.83333333
src/java/org/apache/ivy/plugins/conflict/RegexpConflictManager.java,120,0,0,0,0,16,22.66666667
src/java/fr/jayasoft/ivy/report/DownloadReport.java,45,0,0,0,0,0,7.5
src/java/org/apache/ivy/util/StringUtils.java,192,0,0,0,36,119,57.83333333
src/java/fr/jayasoft/ivy/namespace/MRIDTransformationRule.java,126,0,0,0,0,0,21
test/java/org/apache/ivy/ant/IvyFindRevisionTest.java,82,0,0,0,0,49,21.83333333
src/java/org/apache/ivy/util/CopyProgressEvent.java,60,0,0,0,0,2,10.33333333
src/java/org/apache/ivy/osgi/filter/OrFilter.java,0,0,0,0,45,3,8
src/java/fr/jayasoft/ivy/event/IvyEventFilter.java,126,0,0,0,0,0,21
src/java/org/apache/ivy/core/publish/PublishEngine.java,291,0,7,44,90,88,86.66666667
src/java/org/apache/ivy/util/CollectionUtils.java,0,0,0,0,33,6,6.5
src/java/org/apache/ivy/plugins/conflict/AbstractConflictManager.java,54,0,0,0,5,7,11
src/java/fr/jayasoft/ivy/namespace/MRIDRule.java,49,0,0,0,0,0,8.166666667
test/java/org/apache/ivy/osgi/util/VersionTest.java,0,0,0,62,8,17,14.5
src/java/org/apache/ivy/osgi/repo/ModuleDescriptorWrapper.java,0,0,0,0,99,12,18.5
test/java/org/apache/ivy/core/settings/XmlSettingsParserTest.java,612,13,0,0,138,323,181
test/java/org/apache/ivy/ant/IvyConfigureTest.java,274,0,0,0,63,118,75.83333333
src/java/org/apache/ivy/plugins/parser/m2/PomReader.java,590,42,3,33,225,473,227.6666667
test/java/fr/jayasoft/ivy/SortTest.java,101,0,0,0,0,0,16.83333333
src/java/org/apache/ivy/osgi/core/BundleRequirement.java,0,0,0,111,0,13,20.66666667
src/java/org/apache/ivy/util/Message.java,144,0,0,30,56,6,39.33333333
test/java/org/apache/ivy/ant/IvyCleanCacheTest.java,96,0,0,0,22,49,27.83333333
src/java/org/apache/ivy/util/ConfigurationUtils.java,96,0,2,0,12,51,26.83333333
src/java/org/apache/ivy/util/DateUtil.java,0,0,0,42,10,4,9.333333333
src/java/org/apache/ivy/util/Checks.java,61,0,0,4,4,4,12.16666667
src/java/org/apache/ivy/osgi/repo/EditableRepoDescriptor.java,0,0,0,0,173,28,33.5
test/java/org/apache/ivy/ant/IvyAntSettingsBuildFileTest.java,69,0,0,138,16,65,48
test/java/org/apache/ivy/plugins/namespace/MRIDTransformationRuleTest.java,54,0,0,0,24,10,14.66666667
test/java/org/apache/ivy/core/settings/IvySettingsTest.java,0,0,48,96,59,16,36.5
test/java/org/apache/ivy/ant/AntCallTriggerTest.java,223,0,0,0,0,47,45
src/java/fr/jayasoft/ivy/ant/AntMessageImpl.java,90,0,0,0,0,0,15
src/java/org/apache/ivy/util/url/TimeoutConstrainedURLHandler.java,0,0,0,0,0,129,21.5
src/java/org/apache/ivy/osgi/updatesite/xml/EclipseFeature.java,0,0,0,176,8,6,31.66666667
