Class,3.0.1,3.0.2,3.1.2,3.1.3,4,4.0.1,4.0.2,4.1,4.1.1,,average
modeler/cayenne-modeler-win/pom.xml,0,0,11,0,10,0,0,0,0,,2.333333333
framework/cayenne-modeler/src/main/java/org/apache/cayenne/swing/ImageRendererColumn.java,0,0,59,0,0,0,0,0,0,,6.555555556
cayenne-server/src/test/java/org/apache/cayenne/FlattenedRelationshipsIT.java,0,0,0,0,47,0,0,0,0,,5.222222222
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/key/JceksKeySource.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-tools/src/test/resources/org/apache/cayenne/tools/build-mapping.xml,0,0,0,0,12,0,0,0,0,,1.333333333
cayenne-server/src/test/java/org/apache/cayenne/unit/di/server/CayenneProjects.java,0,0,0,0,4,0,1,3,0,,0.888888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/sqlserver/SQLServerSelectTranslator.java,0,0,5,0,0,0,0,0,0,,0.555555556
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/merge/SetColumnTypeToModel.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/test/java/org/apache/cayenne/testdo/meaningful_pk/auto/_MeaningfulPKTest1.java,0,0,0,0,0,0,0,53,0,,5.888888889
cayenne-server/src/test/java/org/apache/cayenne/access/translator/batch/UpdateBatchTranslatorTest.java,0,0,0,0,178,0,0,0,0,,19.77777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/dba/JdbcPkGeneratorTest.java,0,0,60,0,60,0,0,0,0,,13.33333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextSerializationTest.java,0,0,11,0,0,0,0,0,0,,1.222222222
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/validation/DbAttributeValidator.java,0,0,65,0,0,0,0,0,0,,7.222222222
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTLikeIgnoreCase.java,0,0,0,0,14,0,0,0,0,,1.555555556
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/ObjRelationshipTableModel.java,0,0,0,0,49,0,0,0,0,,5.444444444
cayenne-server/src/test/resources/cay-2032.map.xml,0,0,0,0,37,0,0,0,0,,4.111111111
framework/cayenne-project/src/main/java/org/apache/cayenne/project/validation/DefaultProjectValidator.java,0,0,272,0,0,0,0,0,0,,30.22222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/BaseRemovePropertyUndoableEdit.java,0,0,0,0,54,0,0,5,0,,6.555555556
cayenne-project/src/main/java/org/apache/cayenne/project/upgrade/v9/UpgradeHandler_V9.java,0,0,0,0,29,0,0,0,0,,3.222222222
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/upgrade/v6/XMLDataChannelDescriptorLoader_V3_0_0_1.java,0,0,349,0,0,0,0,0,0,,38.77777778
plugins/maven-cayenne-plugin/src/test/resources/org/apache/cayenne/tools/dbimport/testPreserveCustomObjMappings.map.xml,0,0,0,0,33,0,0,0,0,,3.666666667
cayenne-server/src/test/java/org/apache/cayenne/testdo/unsupported_distinct_types/UnsupportedDistinctTypes.java,0,0,0,0,18,0,0,0,0,,2
cayenne-server/src/main/java/org/apache/cayenne/dba/oracle/Oracle8LOBInsertBatchTranslator.java,0,0,0,0,6,0,0,0,0,,0.666666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextPrefetchMultistepTest.java,0,0,32,0,0,0,0,0,0,,3.555555556
cayenne-server/src/main/java/org/apache/cayenne/query/PrefetchSelectQuery.java,0,0,0,0,6,0,0,0,0,,0.666666667
cayenne-server/src/main/java/org/apache/cayenne/merge/SetColumnTypeToDb.java,0,0,0,0,2,0,0,0,0,,0.222222222
build-tools/pom.xml,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/src/test/resources/sus-map.map.xml,0,0,32,0,0,0,0,0,0,,3.555555556
cayenne-project/src/test/java/org/apache/cayenne/project/upgrade/v9/ProjectUpgrader_V9Test.java,0,0,0,0,74,0,0,0,0,,8.222222222
cayenne-server/src/test/java/org/apache/cayenne/reflect/TstJavaBeanChild.java,0,0,0,0,24,0,0,0,0,,2.666666667
cayenne-server/src/main/java/org/apache/cayenne/access/jdbc/BatchAction.java,0,0,0,0,94,0,0,0,0,,10.44444444
cayenne-server/src/test/java/org/apache/cayenne/access/Cay2032IT.java,0,0,0,0,115,0,0,0,0,,12.77777778
cayenne-server/src/test/java/org/apache/cayenne/testdo/qualified/auto/_Qualified4.java,0,0,0,0,38,0,0,104,0,,15.77777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inheritance_flat/auto/_UserProperties.java,0,0,43,0,0,0,0,0,0,,4.777777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/codegen/ClassesTabPanel.java,0,0,0,0,0,0,0,3,0,,0.333333333
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/Project.java,0,0,77,0,0,0,0,0,0,,8.555555556
cayenne-server/src/main/java/org/apache/cayenne/access/types/LongType.java,0,0,0,0,6,0,0,0,0,,0.666666667
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTGreater.java,0,0,0,0,27,0,0,0,0,,3
eventbridges/cayenne-jgroups/src/test/java/org/apache/cayenne/event/JavaGroupsBridgeProviderTest.java,0,0,0,0,9,0,0,0,0,,1
cayenne-server/src/main/java/org/apache/cayenne/access/trans/QueryAssemblerHelper.java,0,0,0,0,23,0,0,0,0,,2.555555556
maven-plugins/cayenne-maven-plugin/src/test/resources/org/apache/cayenne/tools/dbimport/testImportNewRelationship.map.xml-result,0,0,0,0,48,0,0,0,0,,5.333333333
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/swing/components/JCayenneCheckBox.java,0,0,0,0,0,0,0,35,23,,6.444444444
cayenne-client/src/main/java/org/apache/cayenne/rop/ProxyRemoteService.java,0,0,0,0,19,0,0,0,0,,2.111111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/remote/hessian/EnumDeserializer.java,0,0,44,0,0,0,0,0,0,,4.888888889
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/upgrade/UpgradeType.java,0,0,54,0,0,0,0,0,0,,6
cayenne-server/src/main/java/org/apache/cayenne/dba/oracle/OracleLOBBatchTranslator.java,0,0,0,0,153,0,0,0,0,,17
cayenne-crypto/src/test/resources/datamap.map.xml,0,0,0,0,4,0,0,0,0,,0.444444444
cayenne-server/src/test/java/org/apache/cayenne/merge/builders/ObjectMother.java,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/codegen/EntitiesTabPanel.java,0,0,90,0,0,0,0,0,0,,10
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ModelerPreferences.java,0,0,11,0,42,0,0,0,0,,5.888888889
modeler/pom.xml,0,0,1,0,3,0,0,0,0,,0.444444444
cayenne-jms/src/main/java/org/apache/cayenne/event/JMSModule.java,0,0,0,0,0,0,0,2,0,,0.222222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/SQLTemplateTabbedView.java,0,0,4,0,0,0,0,0,0,,0.444444444
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/combo/CustomTypeComboBoxEditor.java,0,0,0,0,14,0,0,0,0,,1.555555556
cayenne-gradle-plugin/src/main/java/org/apache/cayenne/tools/CgenTask.java,0,0,0,0,0,0,0,11,0,,1.222222222
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/merge/DbRelationshipMerger.java,0,0,0,0,10,0,0,0,0,,1.111111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/DataDomainQueryAction.java,0,83,148,0,2,0,0,0,0,,25.88888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/jira/CAY_1378Test.java,0,0,62,0,0,0,0,0,0,,6.888888889
cayenne-server/src/test/java/org/apache/cayenne/testdo/cay_2521/Team.java,0,0,0,0,0,0,0,28,0,,3.111111111
framework/cayenne-wocompat-unpublished/src/main/java/org/apache/cayenne/wocompat/EOModelProcessor.java,0,0,13,0,13,0,0,0,0,,2.888888889
cayenne-server/src/test/resources/cayenne-enum.xml,0,0,0,0,0,0,0,4,0,,0.444444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/PrefetchObjectResolver.java,0,0,0,0,57,0,0,0,0,,6.333333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/CayenneContextEJBQLTest.java,41,0,32,0,0,0,0,0,0,,8.111111111
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/DataChannelProjectLoader.java,0,0,41,0,0,0,0,0,0,,4.555555556
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTBitwiseRightShift.java,0,0,0,0,36,0,0,0,0,,4
cayenne-server/src/main/java/org/apache/cayenne/query/FluentSelect.java,0,0,0,0,5,0,0,0,0,,0.555555556
framework/cayenne-core-unpublished/src/test/java/org/apache/cayenne/testdo/r1/auto/_Relationships1.java,0,0,0,0,12,0,0,0,0,,1.333333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/di/server/FlavoredDBHelperProvider.java,0,0,0,0,7,0,0,0,0,,0.777777778
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/trans/LOBUpdateBatchQueryBuilder.java,0,0,19,0,50,0,0,0,0,,7.666666667
framework/cayenne-project/src/main/java/org/apache/cayenne/project/upgrade/v6/UpgradeHandler_V6.java,0,0,153,0,0,0,0,0,0,,17
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/project/validator/DbEntityValidator.java,0,0,2,0,0,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/parser/ASTBitwiseRightShift.java,0,0,0,0,110,0,0,0,0,,12.22222222
cayenne-server/src/test/java/org/apache/cayenne/access/dbsync/TstSchemaUpdateStrategy.java,0,0,0,0,8,0,0,0,0,,0.888888889
cayenne-server/src/test/java/org/apache/cayenne/testdo/unsupported_distinct_types/auto/_UnsupportedDistinctTypes.java,0,0,0,0,12,0,0,0,0,,1.333333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/DataRowStore.java,0,0,7,0,0,0,0,0,0,,0.777777778
cayenne-cgen/src/main/resources/templates/v4_1/embeddable-superclass.vm,0,0,0,0,0,0,0,3,0,,0.333333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/mt/auto/_ClientMtTable1Subclass1.java,0,0,0,0,41,0,0,0,0,,4.555555556
framework/cayenne-tools/src/test/java/org/apache/cayenne/tools/CayenneGeneratorTaskTest.java,11,0,11,0,0,0,0,0,0,,2.444444444
cayenne-server/src/test/java/org/apache/cayenne/access/DataContextEJBQLDateTimeFunctionalExpressionsIT.java,0,0,0,0,9,0,0,0,0,,1
cayenne-server/src/test/resources/unsupported-distinct-types.map.xml,0,0,0,0,57,0,0,0,0,,6.333333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/query/EJBQLQueryMetadata.java,0,0,10,0,0,0,0,0,0,,1.111111111
cayenne-server/src/test/java/org/apache/cayenne/merge/builders/DataMapBuilder.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/main/java/org/apache/cayenne/access/types/ByteOrCharArrayFactory.java,0,0,0,0,14,0,0,0,0,,1.555555556
docs/docbook/pom.xml,0,0,21,0,27,0,0,0,0,,5.333333333
cayenne-server/src/test/java/org/apache/cayenne/exp/parser/ASTTrimTest.java,0,0,0,0,12,0,0,0,0,,1.333333333
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/validation/EJBQLStatementValidator.java,0,0,181,0,0,0,0,0,0,,20.11111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/ObjEntityAttributeTab.java,0,0,5,0,147,0,0,0,0,,16.88888889
framework/cayenne-lifecycle/src/main/java/org/apache/cayenne/lifecycle/id/IdCoder.java,0,0,0,0,24,0,0,0,0,,2.666666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/parser/ASTBitwiseAnd.java,0,0,0,0,110,0,0,0,0,,12.22222222
cayenne-server/src/main/java/org/apache/cayenne/util/Util.java,0,0,0,0,4,0,0,0,0,,0.444444444
cayenne-server/src/main/java/org/apache/cayenne/access/jdbc/SoftDeleteBatchQueryBuilder.java,0,0,0,0,85,0,0,0,0,,9.444444444
eventbridges/cayenne-xmpp/src/test/java/org/apache/cayenne/event/XMPPModuleIT.java,0,0,0,0,53,7,0,53,0,,12.55555556
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/map/ColumnMapper.java,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/configuration/server/DataDomainProviderTest.java,0,0,6,0,0,0,0,0,0,,0.666666667
cayenne-server/src/test/java/org/apache/cayenne/access/loader/filters/PatternFilterTest.java,0,0,0,0,78,0,0,0,0,,8.666666667
cayenne-server/src/main/java/org/apache/cayenne/access/OperationObserver.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/main/java/org/apache/cayenne/tx/Transaction.java,0,0,0,0,2,0,0,0,0,,0.222222222
eventbridges/cayenne-xmpp/src/main/java/org/apache/cayenne/event/XMPPBridge.java,0,0,0,0,44,0,0,0,0,,4.888888889
cayenne-dbsync/src/test/java/org/apache/cayenne/dbsync/merge/DbMergerTest.java,0,0,0,0,82,0,0,0,0,,9.111111111
cayenne-server/src/main/java/org/apache/cayenne/util/MemoryClob.java,0,0,0,0,16,0,0,0,0,,1.777777778
framework/cayenne-core-unpublished/src/main/java/org/apache/cayenne/access/jdbc/ProcedureAction.java,0,0,0,0,8,0,0,0,0,,0.888888889
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/validation/DefaultProjectValidator.java,0,0,272,0,0,0,0,0,0,,30.22222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/qualified/Qualified3.java,0,0,0,25,0,0,0,0,0,,2.777777778
cayenne-server/src/main/java/org/apache/cayenne/access/jdbc/SQLTemplateRenderingUtils.java,0,0,0,0,37,0,0,0,0,,4.111111111
maven-plugins/cayenne-maven-plugin/src/test/resources/org/apache/cayenne/tools/dbimport/testImportNewRelationship-pom.xml,0,0,0,0,44,0,0,0,0,,4.888888889
cayenne-server/src/test/java/org/apache/cayenne/access/ObjectStoreIT.java,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inheritance_flat/Role.java,0,0,17,0,0,0,0,0,0,,1.888888889
modeler/cayenne-modeler-win-ext/src/main/java/org/apache/cayenne/modeler/win/WinPlatformInitializer.java,0,0,0,0,1,0,0,12,0,,1.444444444
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTBitwiseXor.java,0,0,0,0,37,0,0,0,0,,4.111111111
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/transformer/BindingsTransformer.java,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/dba/postgres/PostgresAdapterTest.java,0,0,49,0,0,0,0,0,0,,5.444444444
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/auto/_IvBaseWithLock.java,0,0,0,0,54,0,0,0,0,,6
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/EvaluatedNode.java,0,0,0,0,85,0,0,0,0,,9.444444444
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/auto/_Iv2X.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-cgen/src/main/resources/templates/v4_1/superclass.vm,0,0,0,0,0,0,0,25,6,,3.444444444
framework/cayenne-project/src/main/java/org/apache/cayenne/project/validation/NameValidationHelper.java,0,0,192,0,0,0,0,0,0,,21.33333333
cayenne-server/src/test/java/org/apache/cayenne/unit/di/server/ServerCaseBatchQueryBuilderFactoryProvider.java,0,0,0,0,10,0,0,0,0,,1.111111111
cayenne-server/src/test/java/org/apache/cayenne/CayenneContextGraphManagerTest.java,0,0,0,0,67,0,0,0,0,,7.444444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/tx/DefaultTransactionManagerTest.java,0,0,0,0,102,0,0,0,0,,11.33333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/IvImplWithLock.java,0,0,0,0,28,0,0,0,0,,3.111111111
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/auto/_IvSub1.java,0,0,0,0,9,0,0,0,0,,1
cayenne-server/src/test/java/org/apache/cayenne/testdo/cay_2521/auto/_Team.java,0,0,0,0,0,0,0,131,0,,14.55555556
cayenne-server/src/test/java/org/apache/cayenne/access/VerticalInheritanceIT.java,0,0,0,0,238,0,0,83,0,,35.66666667
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/merge/AddColumnToModel.java,0,0,0,0,13,0,0,0,0,,1.444444444
cayenne-server/src/main/java/org/apache/cayenne/access/translator/batch/BatchTranslator.java,0,0,0,0,201,0,0,0,0,,22.33333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_ReturnTypesMap2.java,0,0,48,0,0,0,0,0,0,,5.333333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/qualified/Qualified3.java,0,0,0,0,9,0,0,9,0,,2
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/transformer/bytes/Header.java,0,0,0,0,22,0,0,0,0,,2.444444444
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/transformer/value/BigIntegerConverter.java,0,0,0,0,49,0,0,0,0,,5.444444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/HierarchicalObjectResolverNode.java,0,0,0,0,97,0,0,0,0,,10.77777778
framework/cayenne-project/src/main/java/org/apache/cayenne/project/validation/SQLTemplateValidator.java,0,0,91,0,0,0,0,0,0,,10.11111111
cayenne-server/src/main/java/org/apache/cayenne/access/loader/DbAttributesBaseLoader.java,0,0,0,0,107,0,0,0,0,,11.88888889
framework/cayenne-jdk1.5-unpublished/src/test/resources/org/apache/cayenne/cache/test-ehcache.xml,0,0,10,0,10,0,0,0,0,,2.222222222
cayenne-server/src/test/resources/inheritance-with-enum.map.xml,0,0,0,0,38,0,0,38,0,,8.444444444
cayenne-server/src/main/java/org/apache/cayenne/configuration/server/ServerRuntime.java,0,0,0,0,246,0,0,0,0,,27.33333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/auto/_IvConcrete.java,0,0,0,0,53,0,0,0,0,,5.888888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/types/ExtendedTypeMap.java,0,0,32,0,0,0,0,0,0,,3.555555556
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/oracle/Oracle8LOBBatchAction.java,0,0,110,0,0,0,0,0,0,,12.22222222
framework/cayenne-project-unpublished/src/main/java/org/apache/cayenne/project/FileProjectSaver.java,0,0,324,0,0,0,0,0,0,,36
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/auto/_IvImplWithLock.java,0,0,0,0,57,0,0,0,0,,6.333333333
cayenne-server/src/test/java/org/apache/cayenne/exp/TranslateExpressionIT.java,0,0,0,0,0,0,159,159,0,,35.33333333
cayenne-server/src/test/java/org/apache/cayenne/access/dbsync/BaseSchemaUpdateStrategy_ConcurrencyTest.java,0,0,0,0,98,0,0,0,0,,10.88888889
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/autorelationship/InferRelationshipsControllerBase.java,0,0,0,0,6,0,0,0,0,,0.666666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/hsqldb/HSQLDBNoSchemaAdapter.java,0,0,0,0,4,0,0,0,0,,0.444444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/parser/TokenMgrError.java,0,0,0,0,269,0,0,0,0,,29.88888889
cayenne-tools/src/test/java/org/apache/cayenne/tools/dbimport/config/FiltersConfigBuilderTest.java,0,0,0,0,238,0,0,0,0,,26.44444444
cayenne-server/src/main/java/org/apache/cayenne/dba/sybase/SybasePkGenerator.java,0,0,0,0,6,0,0,0,0,,0.666666667
cayenne-server/src/test/java/org/apache/cayenne/access/DataContextEntityWithMeaningfulPKIT.java,0,0,0,0,0,0,0,131,0,,14.55555556
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/dbentity/PKCustomSequenceGeneratorPanel.java,0,0,0,0,13,0,0,0,0,,1.444444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/parser/SimpleNode.java,0,0,70,0,0,0,0,0,0,,7.777777778
cayenne-server/src/test/java/org/apache/cayenne/testdo/enum_test/auto/_EnumEntity2.java,0,0,0,0,0,0,0,87,0,,9.666666667
framework/cayenne-wocompat-unpublished/src/test/java/org/apache/cayenne/wocompat/EOModelProcessorTest.java,0,0,19,0,13,0,0,0,0,,3.555555556
cayenne-server/src/test/java/org/apache/cayenne/query/EJBQLQueryTest.java,0,0,0,0,69,0,0,0,0,,7.666666667
cayenne-server/src/main/java/org/apache/cayenne/cache/EhCacheQueryCache.java,0,0,0,0,6,0,0,0,0,,0.666666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/map/MapLoader.java,0,0,6,0,0,0,0,0,0,,0.666666667
framework/cayenne-tools/pom.xml,33,0,38,0,0,0,0,0,0,,7.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/dba/DefaultQuotingStrategyTest.java,0,0,0,0,28,0,0,0,0,,3.111111111
tutorials/pom.xml,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/src/test/resources/testmap.map.xml,0,12,146,0,4,0,0,0,0,,18
framework/cayenne-tools/src/main/java/org/apache/cayenne/gen/ClassGenerationAction.java,0,0,26,0,0,0,0,0,0,,2.888888889
cayenne-server/src/main/java/org/apache/cayenne/access/DataDomainDeleteBucket.java,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/CayenneContext.java,0,0,1,0,1,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/query/BaseQueryMetadata.java,0,0,1,0,0,0,0,0,0,,0.111111111
cayenne-server/src/test/java/org/apache/cayenne/conn/PoolingDataSource_ValidationQueryIT.java,0,0,0,0,55,0,0,0,0,,6.111111111
cayenne-server/src/test/java/org/apache/cayenne/exp/parser/ASTConcatTest.java,0,0,0,0,10,0,0,0,0,,1.111111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/JEditTextAreaUndoable.java,0,0,0,0,0,0,0,119,0,,13.22222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/ObjectContextDeleteAction.java,0,0,5,0,0,0,0,0,0,,0.555555556
cayenne-server/src/main/java/org/apache/cayenne/reflect/ClassDescriptor.java,0,0,0,0,0,0,0,12,0,,1.333333333
cayenne-server/src/main/java/org/apache/cayenne/access/types/BigIntegerValueType.java,0,0,0,0,53,0,0,0,0,,5.888888889
framework/cayenne-project/src/main/java/org/apache/cayenne/project/FileProjectSaver.java,0,0,324,0,27,0,0,0,0,,39
framework/cayenne-project/src/main/java/org/apache/cayenne/project/DataChannelProjectLoader.java,0,0,41,0,0,0,0,0,0,,4.555555556
framework/cayenne-jdk1.5-unpublished/src/test/resources/inheritance-vertical.map.xml,0,0,46,0,43,0,0,0,0,,9.888888889
cayenne-server/src/main/java/org/apache/cayenne/access/types/CharacterType.java,0,0,0,0,60,0,0,60,0,,13.33333333
cayenne-project/src/main/java/org/apache/cayenne/project/upgrade/v8/UpgradeHandler_V8.java,0,0,0,0,35,0,0,0,0,,3.888888889
cayenne-server/src/test/java/org/apache/cayenne/access/jdbc/SQLTemplateProcessorTest.java,0,0,0,0,260,0,0,0,0,,28.88888889
cayenne-tools/src/main/java/org/apache/cayenne/tools/dbimport/DbImportAction.java,0,0,0,0,11,0,0,0,0,,1.222222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/objentity/ObjRelationshipInfoView.java,0,0,10,0,2,0,0,0,0,,1.333333333
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/map/ObjRelationshipTest.java,0,0,939,0,939,0,0,0,0,,208.6666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/DataDomain.java,0,0,20,0,0,0,0,0,0,,2.222222222
eventbridges/cayenne-jms/src/test/java/org/apache/cayenne/event/JMSModuleIT.java,0,0,0,0,53,7,0,53,0,,12.55555556
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/RecentFileMenu.java,0,0,0,0,9,0,0,0,0,,1
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/oracle/Oracle8QualifierTranslator.java,0,0,51,0,0,0,0,0,0,,5.666666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/util/PersistentObjectMap.java,0,0,5,0,5,0,0,0,0,,1.111111111
cayenne-project/src/main/java/org/apache/cayenne/project/upgrade/BaseUpgradeHandler.java,0,0,0,0,66,0,0,0,0,,7.333333333
cayenne-project/src/test/resources/org/apache/cayenne/project/upgrade/v9/3_0_0_1a/cayenne.xml,0,0,0,0,24,0,0,0,0,,2.666666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/jdbc/JdbcEJBQLTranslatorFactory.java,0,0,0,0,34,0,0,0,0,,3.777777778
cayenne-server/src/test/java/org/apache/cayenne/merge/TokensToModelExecution.java,0,0,0,0,2,0,0,0,0,,0.222222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextTest.java,0,0,34,0,0,0,0,0,0,,3.777777778
cayenne-server/src/main/java/org/apache/cayenne/remote/RemoteSession.java,0,0,0,0,6,0,0,0,0,,0.666666667
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/ErrorDebugDialog.java,0,0,34,0,0,0,0,0,0,,3.777777778
cayenne-server/src/main/java/org/apache/cayenne/dba/sqlserver/SQLServerSelectTranslator.java,0,0,0,0,2,0,0,0,0,,0.222222222
cayenne-server/src/test/java/org/apache/cayenne/unit/di/server/ServerCaseModule.java,0,0,0,0,117,0,0,0,0,,13
cayenne-cgen/src/test/java/org/apache/cayenne/gen/ClassGenerationActionTest.java,0,0,0,0,0,0,0,27,0,,3
framework/cayenne-tools/src/main/resources/templates/v1_2/embeddable-superclass.vm,0,0,2,0,0,0,0,0,0,,0.222222222
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_with_enum/Sub.java,0,0,0,0,28,0,0,9,0,,4.111111111
cayenne-crypto/src/test/java/org/apache/cayenne/crypto/transformer/bytes/HmacEncryptorTest.java,0,0,0,0,53,0,0,0,0,,5.888888889
cayenne-crypto/src/main/java/org/apache/cayenne/crypto/reader/CryptoRowReaderFactoryDecorator.java,0,0,0,0,60,0,165,165,0,,43.33333333
framework/cayenne-project/src/main/java/org/apache/cayenne/project/upgrade/UpgradeMetaData.java,0,0,66,0,0,0,0,0,0,,7.333333333
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ExpressionParser.java,0,0,0,0,0,0,0,4,0,,0.444444444
