Class,STRUTS_2_0_10,STRUTS_2_0_14,STRUTS_2_1_0,STRUTS_2_1_8,STRUTS_2_2_0,STRUTS_2_2_3,STRUTS_2_3_1,STRUTS_2_3_10,STRUTS_2_3_20,STRUTS_2_3_30,STRUTS_2_3_37,STRUTS_2_5,STRUTS_2_5_10,STRUTS_2_5_20,STRUTS_2_5_30,STRUTS_6_0_0,average
core/src/test/java/com/opensymphony/xwork2/config/providers/EnvsValueSubstitutorTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2.75
core/src/test/java/com/opensymphony/xwork2/spring/interceptor/TestActionInvocation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1
plugins/codebehind/src/test/java/org/apache/struts2/config/AnotherAnnotatedObject.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.125
xwork-core/src/main/java/com/opensymphony/xwork2/conversion/impl/XWorkConverter.java,0,0,0,0,0,0,0,30,18,0,0,0,0,0,0,0,3
xwork-core/src/test/java/com/opensymphony/xwork2/validator/validators/AppendingValidatorContextTest.java,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,2.9375
plugins/portlet/src/test/java/org/apache/struts2/portlet/servlet/PortletServletRequestTest.java,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3.0625
xwork-core/src/main/java/com/opensymphony/xwork2/config/entities/PackageConfig.java,0,0,0,0,0,0,24,0,2,0,0,0,0,0,0,0,1.625
core/src/test/java/org/apache/struts2/StrutsInternalTestCase.java,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,26,2.1875
core/src/main/java/org/apache/struts2/views/xslt/CollectionAdapter.java,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.4375
plugins/convention/src/main/java/org/apache/struts2/convention/ConventionConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.25
core/src/test/java/org/apache/struts2/views/jsp/ui/OptGroupTest.java,40,40,40,0,0,0,0,0,106,0,0,0,0,29,0,201,28.5
plugins/javatemplates/src/test/java/org/apache/struts2/views/java/simple/AnchorTest.java,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,74,6
xwork-core/src/main/java/com/opensymphony/xwork2/mock/MockActionInvocation.java,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.5
core/src/test/java/org/apache/struts2/views/jsp/ui/ActionErrorTagTest.java,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,45,3.6875
