Class,rel/0.18.0,rel/0.19.0,rel/0.20.0,rel/0.90.0,rel/0.92.0,rel/0.94.0,rel/0.96.0,rel/0.98.0,rel/0.99.0,rel/1.0.0,rel/1.1.0,rel/1.2.0,rel/1.3.0,rel/1.4.0,rel/1.5.0,rel/1.6.0,rel/1.7.0,rel/2.0.0,rel/2.1.0,rel/2.2.0,rel/2.3.0,rel/2.4.0,rel/3.0.0-alpha-1,rel/3.0.0-alpha-3,average
hbase-server/src/main/java/org/apache/hadoop/hbase/util/hbck/TableLockChecker.java,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0.75
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,123,123,0,131,34,20.54166667
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/SimpleRegionObserver.java,0,0,0,0,0,0,328,337,0,0,0,12,12,0,0,0,0,16,0,0,0,0,5,0,29.58333333
hbase-client/src/main/java/org/apache/hadoop/hbase/util/PoolMap.java,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,5,0,0,0,321,335,0,28
hbase-client/src/main/java/org/apache/hadoop/hbase/replication/ReplicationPeerZKImpl.java,0,0,0,0,0,0,0,0,0,9,0,27,29,82,32,0,0,46,0,0,0,0,0,0,9.375
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,0,0,0,0,0,0,2722,2265,483,278,186,125,193,184,74,15,120,1911,73,186,240,77,1459,27,442.4166667
hbase-common/src/main/java/org/apache/hadoop/hbase/CellComparator.java,0,0,0,0,0,0,216,18,4,49,20,34,2,0,0,0,0,88,0,0,0,0,12,3,18.58333333
hbase-server/src/main/java/org/apache/hadoop/hbase/client/UnmodifyableHRegionInfo.java,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667
hbase-server/src/test/java/org/apache/hadoop/hbase/security/access/TestZKPermissionWatcher.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,178,0,14.83333333
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/TableMapReduceUtil.java,0,0,0,0,0,0,345,372,83,106,16,23,20,3,3,0,0,1209,0,0,0,0,1028,0,133.6666667
src/java/org/apache/hadoop/hbase/regionserver/Flusher.java,284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.91666667
hbase-client/src/main/java/org/apache/hadoop/hbase/ipc/ServerNotRunningYetException.java,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2.833333333
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/ImportTsv.java,0,0,0,0,0,0,93,10,9,64,0,7,7,0,0,0,0,899,0,0,0,0,793,0,78.41666667
src/java/org/apache/hadoop/hbase/mapreduce/IndexTableReducer.java,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.416666667
src/main/java/org/apache/hadoop/hbase/rest/transform/Transform.java,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833333333
hbase-server/src/main/java/org/apache/hadoop/hbase/catalog/MetaEditor.java,0,0,0,0,0,0,261,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.08333333
hbase-common/src/test/java/org/apache/hadoop/hbase/util/TestByteRangeWithKVSerialization.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.083333333
hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestConnection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1.458333333
src/main/java/org/apache/hadoop/hbase/mapred/TableRecordReaderImpl.java,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041666667
hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/InitMetaProcedure.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,123,0,9.916666667
src/test/org/apache/hadoop/hbase/regionserver/TestWideScanner.java,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333
hbase-client/src/test/java/org/apache/hadoop/hbase/zookeeper/TestZKUtil.java,0,0,0,0,0,0,0,0,0,0,0,24,24,76,42,0,0,105,0,0,0,0,47,0,13.25
hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/ProcedureSyncWait.java,0,0,0,0,0,0,0,0,0,0,12,12,0,0,24,0,0,72,0,23,0,0,76,0,9.125
hbase-server/src/main/java/org/apache/hadoop/hbase/client/MetaScanner.java,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/VersionResource.java,0,0,0,0,0,0,1,0,0,104,0,0,0,0,0,0,0,104,0,0,0,0,0,0,8.708333333
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestIncrementAndAppendWithNullResult.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,162,0,13.5
hbase-server/src/test/java/org/apache/hadoop/hbase/filter/TestInvocationRecordFilter.java,0,0,0,0,0,0,546,546,0,0,7,0,0,0,0,0,0,19,0,0,0,0,2,0,46.66666667
hbase-server/src/main/java/org/apache/hadoop/hbase/mob/compactions/PartitionedMobCompactor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,48,0,74,0,18
hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TOnlineLogRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1.416666667
hbase-client/src/main/java/org/apache/hadoop/hbase/client/ConnectionConfiguration.java,0,0,0,0,0,0,0,0,0,0,0,0,132,156,0,144,0,168,0,0,0,3,6,0,25.375
hbase-server/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TMutation.java,0,0,0,0,0,0,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
src/test/org/apache/hadoop/hbase/zookeeper/TestHQuorumPeer.java,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.791666667
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestCompactionLifeCycleTracker.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,0,1.375
hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterTransitions.java,0,0,0,0,0,0,38,37,0,13,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4.5
hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterFileSystem.java,0,0,0,0,0,0,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestMasterRegistry.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0.25
hbase-common/src/test/java/org/apache/hadoop/hbase/ClassFinder.java,0,0,0,0,0,0,53,77,12,0,0,17,17,0,0,0,0,21,0,0,0,0,0,0,8.208333333
hbase-server/src/test/java/org/apache/hadoop/hbase/master/procedure/TestSCPWithReplicas.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,52,0,6.5
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/master/ReplicationLogCleaner.java,0,0,0,0,0,0,3,0,0,0,0,61,103,44,12,0,0,127,0,5,5,0,18,0,15.75
hbase-server/src/test/java/org/apache/hadoop/hbase/replication/regionserver/TestReplicationSourceManagerBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,6.291666667
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/compactions/StoreFileListGenerator.java,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833333333
hbase-mapreduce/src/main/java/org/apache/hadoop/hbase/mapreduce/TableSnapshotInputFormatImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,45,47,2,0,457,0,40.04166667
hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestSnapshotCloneIndependence.java,0,0,0,0,0,0,17,17,0,2,68,73,5,481,0,0,0,580,0,0,0,0,0,0,51.79166667
hbase-client/src/main/java/org/apache/hadoop/hbase/client/RetryingTimeTracker.java,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0.375
src/main/java/org/apache/hadoop/hbase/ipc/HBaseRPC.java,0,0,0,45,7,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.541666667
hbase-server/src/main/java/org/apache/hadoop/hbase/security/token/TokenUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,14,0,27,0,19.625
hbase-mapreduce/src/test/java/org/apache/hadoop/hbase/mapreduce/TestTableInputFormatBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,232,0,0,0,285,0,23.75
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestHLog.java,0,0,0,0,0,0,188,619,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,33.95833333
src/contrib/transactional/src/java/org/apache/hadoop/hbase/client/tableindexed/IndexedTable.java,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54166667
src/java/org/apache/hadoop/hbase/master/ColumnOperation.java,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25
hbase-mapreduce/src/test/java/org/apache/hadoop/hbase/replication/TestReplicationSmallTests.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261,0,0,0,0,2261,0,188.4166667
hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestAsyncClusterAdminApi2.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0.166666667
hbase-mapreduce/src/main/java/org/apache/hadoop/hbase/mapreduce/CellSortReducer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0.333333333
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerTableMetrics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,71,0,0,0,0,71,0,11.83333333
hbase-protocol-shaded/src/main/java/org/apache/hadoop/hbase/shaded/com/google/protobuf/Int64Value.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818,0,0,0,0,1356,0,132.25
hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaLimiterFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.083333333
src/contrib/transactional/src/java/org/apache/hadoop/hbase/client/tableindexed/IndexedTableAdmin.java,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.291666667
hbase-endpoint/src/main/java/org/apache/hadoop/hbase/coprocessor/protobuf/generated/ColumnAggregationProtos.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5108,0,0,0,0,3831,0,372.4583333
hbase-server/src/test/java/org/apache/hadoop/hbase/filter/TestColumnPaginationFilter.java,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,1.541666667
hbase-server/src/main/java/org/apache/hadoop/hbase/master/normalizer/SplitNormalizationPlan.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,83,83,0,7.916666667
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationLoad.java,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,38,11,0,85,0,266,0,17.75
hbase-common/src/test/java/org/apache/hadoop/hbase/io/TestByteBuffAllocator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.125
hbase-server/src/main/java/org/apache/hadoop/hbase/security/HBasePolicyProvider.java,0,0,0,0,0,0,36,28,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3
src/test/java/org/apache/hadoop/hbase/HServerLoad092.java,0,0,0,0,0,693,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.75
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLog.java,0,0,0,0,0,0,147,178,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
src/main/java/org/apache/hadoop/hbase/YouAreDeadException.java,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416666667
hbase-server/src/main/java/org/apache/hadoop/hbase/HealthReport.java,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667
hbase-backup/src/test/java/org/apache/hadoop/hbase/backup/TestRemoteRestore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.625
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/HLogInputFormat.java,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.416666667
src/java/org/apache/hadoop/hbase/util/Migrate.java,222,162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.16666667
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/throttle/PressureAwareCompactionThroughputController.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,24,0,24,0,2.833333333
core/src/main/java/org/apache/hadoop/hbase/regionserver/Store.java,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.791666667
hbase-client/src/main/java/org/apache/hadoop/hbase/util/Writables.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.333333333
hbase-server/src/main/java/org/apache/hadoop/hbase/master/HMasterCommandLine.java,0,0,0,0,0,0,8,4,7,25,0,17,20,5,0,0,0,48,0,0,0,0,12,0,6.083333333
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/WALUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,91,0,124,10,13.54166667
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/slab/SingleSizeCache.java,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667
hbase-common/src/main/java/org/apache/hadoop/hbase/RawCellBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.083333333
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStoreFile.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,99,73,2,118,0,12.58333333
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/metrics/RESTStatistics.java,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestRegionServerCoprocessorExceptionWithAbort.java,0,0,0,0,0,0,25,72,52,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6.375
src/main/java/org/apache/hadoop/hbase/regionserver/wal/WALActionsListener.java,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667
src/main/java/org/apache/hadoop/hbase/util/HasThread.java,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.083333333
src/java/org/apache/hadoop/hbase/mapreduce/GroupingTableMap.java,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.583333333
contrib/mdc_replication/src/main/java/org/apache/hadoop/hbase/regionserver/wal/replication/ReplicationHLog.java,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667
hbase-server/src/main/java/org/apache/hadoop/hbase/tool/LoadIncrementalHFiles.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,13,15,22,63,0,6.791666667
hbase-server/src/main/java/org/apache/hadoop/hbase/io/HFileLink.java,0,0,0,0,0,0,60,44,0,9,53,89,89,0,0,3,0,151,0,0,3,0,3,0,21
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestSyncFutureCache.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2.833333333
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StripeStoreFileManager.java,0,0,0,0,0,0,0,0,0,0,0,0,246,0,1,0,0,113,2,0,1,0,3,0,15.25
src/java/org/apache/hadoop/hbase/rest/AbstractModel.java,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667
hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/MasterProtos.java,0,0,0,0,0,0,1716,1716,0,1254,0,3591,14908,7854,1689,0,0,90191,0,0,0,0,0,0,5121.625
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestCompactionArchiveIOException.java,0,0,0,0,0,0,0,0,0,0,0,0,196,196,0,0,0,203,0,0,0,3,3,0,25.04166667
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestMetaTableMetrics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,103,360,0,360,0,49
hbase-annotations/src/main/java/org/apache/hadoop/hbase/testclassification/RegionServerTests.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1.708333333
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/FavoredNodeAssignmentHelper.java,0,0,0,0,0,0,0,3,0,0,0,0,6,6,0,0,0,17,0,0,0,0,0,0,1.333333333
hbase-common/src/test/java/org/apache/hadoop/hbase/util/TestFastLongHistogram.java,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,0,0,2,0,0,0,0,0,0,11.08333333
hbase-server/src/main/java/org/apache/hadoop/hbase/util/HashedBytes.java,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.375
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestMemStore.java,0,0,0,0,0,0,97,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.083333333
hbase-server/src/main/java/org/apache/hadoop/hbase/util/BoundedConcurrentLinkedQueue.java,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,5.333333333
hbase-server/src/main/java/org/apache/hadoop/hbase/PleaseHoldException.java,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333
hbase-rsgroup/src/main/java/org/apache/hadoop/hbase/rsgroup/RSGroupInfoManagerImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,94,115,0,11,549,6,0,88,113,127,0,45.95833333
hbase-common/src/test/java/org/apache/hadoop/hbase/util/TestDrainBarrier.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,127,0,10.83333333
hbase-protocol/src/main/java/org/apache/hadoop/hbase/spark/protobuf/generated/SparkFilterProtos.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,83.58333333
src/java/org/apache/hadoop/hbase/rest/TableModel.java,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667
src/test/org/apache/hadoop/hbase/DisabledTestScanner2.java,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.41666667
hbase-server/src/main/java/org/apache/hadoop/hbase/client/Increment.java,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
src/contrib/transactional/src/java/org/apache/hadoop/hbase/regionserver/transactional/THLogRecoveryManager.java,0,0,258,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29166667
hbase-protocol-shaded/src/main/java/org/apache/hadoop/hbase/shaded/com/google/protobuf/OptionOrBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,201,0,20.375
hbase-endpoint/src/test/java/org/apache/hadoop/hbase/coprocessor/ColumnAggregationEndpointWithErrors.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,5.25
src/java/org/apache/hadoop/hbase/filter/RowInclusiveStopFilter.java,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
hbase-protocol-shaded/src/main/java/org/apache/hadoop/hbase/shaded/com/google/protobuf/ByteBufferWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,555,0,54.375
src/java/org/apache/hadoop/hbase/InvalidColumnNameException.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333
hbase-server/src/test/java/org/apache/hadoop/hbase/util/TestHBaseFsckReplicas.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,25,0,3.916666667
src/test/org/apache/hadoop/hbase/TestSerialization.java,3,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.458333333
hbase-http/src/main/java/org/apache/hadoop/hbase/util/JSONMetricUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,178,0,178,0,22.25
src/test/java/org/apache/hadoop/hbase/coprocessor/TestRegionServerCoprocessorExceptionWithRemove.java,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458333333
hbase-rsgroup/src/test/java/org/apache/hadoop/hbase/rsgroup/TestRSGroupMappingScript.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.166666667
hbase-server/src/test/java/org/apache/hadoop/hbase/rest/model/TestScannerModel.java,0,0,0,0,0,0,76,75,0,111,0,0,0,0,0,0,0,112,0,0,0,0,0,0,15.58333333
hbase-server/src/main/java/org/apache/hadoop/hbase/client/Row.java,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667
hbase-server/src/main/java/org/apache/hadoop/hbase/master/ClusterSchema.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0.833333333
hbase-server/src/main/java/org/apache/hadoop/hbase/filter/ColumnRangeFilter.java,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestHLogSplit.java,0,0,0,0,0,0,1015,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.875
src/test/java/org/apache/hadoop/hbase/master/TestROOTAssignment.java,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.041666667
hbase-mapreduce/src/test/java/org/apache/hadoop/hbase/snapshot/TestExportSnapshot.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,50,50,433,0,38.125
hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/CloseRegionProcedure.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,28,0,3.5
src/java/org/apache/hadoop/hbase/ipc/HMasterInterface.java,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708333333
hbase-server/src/main/java/org/apache/hadoop/hbase/mapred/TableRecordReaderImpl.java,0,0,0,0,0,0,9,5,5,0,0,7,7,4,0,0,0,272,0,0,0,0,259,0,23.66666667
hbase-client/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKAssign.java,0,0,0,0,0,0,28,96,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5.583333333
src/test/java/org/apache/hadoop/hbase/client/HConnectionTestingUtility.java,0,0,0,0,87,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.708333333
hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TLogType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.166666667
hbase-server/src/main/java/org/apache/hadoop/hbase/util/CompressionTest.java,0,0,0,0,0,0,8,9,0,2,2,0,0,5,0,0,0,15,0,2,0,0,5,0,2
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/StripeCompactionScanQueryMatcher.java,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.083333333
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestAggregateProtocol.java,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,834,0,0,0,0,0,0,34.875
hbase-client/src/main/java/org/apache/hadoop/hbase/MasterMonitorProtocol.java,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/BrokenStoreFileCleaner.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.083333333
hbase-server/src/test/java/org/apache/hadoop/hbase/master/procedure/TestDeleteNamespaceProcedure.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.375
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/CloseMetaHandler.java,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestCompactionPolicy.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,0,0.5
src/test/java/org/apache/hadoop/hbase/regionserver/TestMinVersions.java,0,0,0,0,0,638,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.375
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/RESTServlet.java,0,0,0,0,0,0,229,226,0,160,0,0,0,0,0,0,0,160,0,0,0,0,0,0,32.29166667
hbase-server/src/test/java/org/apache/hadoop/hbase/mob/TestMobStoreScanner.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.291666667
src/main/java/org/apache/hadoop/hbase/filter/PrefixFilter.java,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hbase-server/src/test/java/org/apache/hadoop/hbase/util/TestMergeTable.java,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1.166666667
hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/MetaProcedureInterface.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0.416666667
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreSnapshot.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,14,42,3.041666667
