Class,REL_1_5_1,REL_2_5_1,REL_3_0,REL_3_1_FINAL,REL_3_2_FINAL,REL_3_5-FINAL,REL_3_6,REL_3_7,REL_3_8_FINAL,REL_3_9,REL_3_10_FINAL,REL_3_11_FINAL,REL_3_12_FINAL,REL_3_13_FINAL,REL_3_14_FINAL,REL_3_15_FINAL,REL_3_16_FINAL,REL_3_17_FINAL,REL_4_0_0_FINAL,REL_4_1_0,REL_5_0_0,REL_5_1_0,REL_5_2_0,REL_5_2_2,,average
src/testcases/org/apache/poi/hssf/record/formula/functions/TestMathX.java,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.916666667
src/testcases/org/apache/poi/ss/util/TestCellReference.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,73,23,0,0,0,,4.541666667
src/java/org/apache/poi/poifs/filesystem/DocumentInputStream.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,5,0,0,0,,0.541666667
src/java/org/apache/poi/hssf/record/SupBookRecord.java,0,0,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.291666667
src/java/org/apache/poi/util/NullLogger.java,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,21,0,0,0,0,0,0,0,,18.875
src/java/org/apache/poi/util/CommonsLogger.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,,0.666666667
src/ooxml/java/org/apache/poi/xddf/usermodel/chart/XDDFChartData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,,2.958333333
src/java/org/apache/poi/ss/formula/functions/WeekNum.java,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,,0.916666667
src/ooxml/java/org/apache/poi/xddf/usermodel/chart/XDDFBar3DChartData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,,4.916666667
src/scratchpad/src/org/apache/poi/hemf/record/HemfCommentRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,23,2,0,0,0,0,0,,6.833333333
src/scratchpad/src/org/apache/poi/hslf/record/UserEditAtom.java,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,0.25
src/java/org/apache/poi/hssf/model/PictureShape.java,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0.458333333
src/java/org/apache/poi/hssf/model/PolygonShape.java,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.125
src/testcases/org/apache/poi/ss/usermodel/BaseTestBugzillaIssues.java,0,0,0,0,0,0,0,0,73,0,42,0,0,183,177,211,230,0,0,63,34,0,0,0,,42.20833333
src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFCell.java,0,0,0,0,0,232,0,0,0,0,0,12,8,3,32,438,3,0,31,14,0,0,0,0,,32.20833333
patch.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,,2.208333333
src/scratchpad/src/org/apache/poi/hwpf/model/Sttb.java,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0.208333333
src/testcases/org/apache/poi/hssf/record/TestDrawingRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0.125
src/java/org/apache/poi/ss/formula/ptg/NameXPxg.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,0.125
src/scratchpad/src/org/apache/poi/hslf/usermodel/HSLFFontInfoPredefined.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,,4.041666667
src/examples/src/org/apache/poi/xssf/usermodel/examples/AligningCells.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,,1.083333333
src/scratchpad/src/org/apache/poi/hmef/attribute/MAPIRtfAttribute.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,,0.375
src/java/org/apache/poi/hssf/record/AxisLineFormatRecord.java,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.208333333
src/java/org/apache/poi/hssf/record/FnGroupCountRecord.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.083333333
src/testcases/org/apache/poi/hssf/record/formula/TestFuncPtg.java,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.208333333
src/ooxml/java/org/apache/poi/openxml4j/opc/PackageRelationshipCollection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,8,0,8,0,0,0,,0.833333333
src/scratchpad/src/org/apache/poi/hslf/record/TextRulerAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,0.291666667
src/ooxml/testcases/org/apache/poi/xwpf/TestXWPFDocument.java,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.20833333
src/testcases/org/apache/poi/hssf/dev/TestBiffViewer.java,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,,0.25
src/scratchpad/testcases/org/apache/poi/hwpf/TestHWPFPictures.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,0.208333333
src/java/org/apache/poi/hssf/record/OldFormulaRecord.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,0,0,0,,0.791666667
src/java/org/apache/poi/ss/formula/eval/RefEval.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0.208333333
src/testcases/org/apache/poi/poifs/macros/TestVBAMacroReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,92,0,92,31,0,0,0,0,,21.875
src/ooxml/java/org/apache/poi/xslf/usermodel/XSLFImageRenderer.java,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,,2.5
src/testcases/org/apache/poi/hssf/eventusermodel/TestEventWorkbookBuilder.java,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.166666667
poi/src/test/java/org/apache/poi/hssf/usermodel/TestBugs.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,0.291666667
src/java/org/apache/poi/hssf/record/BarRecord.java,0,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.583333333
src/scratchpad/src/org/apache/poi/hemf/record/emf/HemfMisc.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,,4.083333333
src/java/org/apache/poi/util/ArrayUtil.java,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,,3.541666667
src/scratchpad/src/org/apache/poi/hemf/record/HemfComment.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,,1.291666667
src/testcases/org/apache/poi/ss/formula/ptg/TestAreaPtg.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,0.5
src/java/org/apache/poi/hssf/record/cf/FontFormatting.java,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44
src/java/org/apache/poi/hssf/record/RightMarginRecord.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.083333333
src/ooxml/java/org/apache/poi/xssf/usermodel/extensions/XSSFHeaderFooter.java,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.208333333
src/ooxml/java/org/apache/poi/POIXMLRelation.java,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,,0.541666667
src/ooxml/testcases/org/apache/poi/ss/TestWorkbookFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,0.125
src/java/org/apache/poi/sl/draw/DrawFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,,0.458333333
src/java/org/apache/poi/hssf/record/BoolErrRecord.java,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.041666667
src/testcases/org/apache/poi/hssf/usermodel/TestExternalReferenceChange.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,0.416666667
src/examples/src/org/apache/poi/xwpf/usermodel/examples/BarChartExample.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0.083333333
src/java/org/apache/poi/hssf/usermodel/HSSFDataFormatter.java,0,0,0,0,722,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,30.20833333
src/ooxml/testcases/org/apache/poi/xssf/usermodel/TestXSSFCell.java,0,0,0,0,0,20,0,0,0,0,0,105,83,22,0,51,0,0,115,46,9,0,0,0,,18.79166667
src/ooxml/testcases/org/apache/poi/xssf/usermodel/extensions/TestXSSFCellFill.java,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,8,12,0,0,0,0,0,,3.875
src/integrationtest/integrationtest.iml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,,3.583333333
src/multimodule/ooxml-lite/java9/module-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.041666667
src/scratchpad/src/org/apache/poi/hwmf/draw/HwmfGraphicsState.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,,3
src/scratchpad/src/org/apache/poi/hwpf/extractor/AbstractToFoExtractor.java,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5
src/scratchpad/src/org/apache/poi/hslf/model/Ellipse.java,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.5
src/scratchpad/src/org/apache/poi/hwpf/model/CHPBinTable.java,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.875
src/examples/src/org/apache/poi/ss/examples/LoanCalculator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,,2.75
src/testcases/org/apache/poi/ss/formula/functions/TestTrendFunctionsFromSpreadsheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,,1.291666667
src/java/org/apache/poi/sl/draw/geom/AddDivideExpression.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,,1.875
src/java/org/apache/poi/hssf/record/ChartRecord.java,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.208333333
src/ooxml/testcases/org/apache/poi/xwpf/usermodel/TestXWPFTableCell.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,65,0,0,0,,4.625
src/java/org/apache/poi/hssf/record/formula/eval/RefEval.java,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.083333333
src/java/org/apache/poi/sl/draw/geom/ClosePathCommand.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,0.25
src/scratchpad/src/org/apache/poi/hemf/record/emf/HemfComment.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,,2.083333333
src/ooxml/java/org/apache/poi/xssf/usermodel/charts/XSSFChartUtil.java,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.791666667
src/scratchpad/src/org/apache/poi/hslf/record/ExObjListAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,0.291666667
src/java/org/apache/poi/util/HexDump.java,0,0,0,19,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,,3.375
src/ooxml/java/org/apache/poi/xddf/usermodel/chart/XDDFSurfaceChartData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,,2.666666667
src/testcases/org/apache/poi/ss/formula/functions/TestLogicalFunctionsFromSpreadsheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,,1.333333333
src/java/org/apache/poi/hssf/record/EndRecord.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.083333333
src/testcases/org/apache/poi/ss/formula/udf/TestDefaultUDFFinder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0.125
src/ooxml/testcases/org/apache/poi/xssf/streaming/TestSXSSFWorkbook.java,0,0,0,0,0,0,0,0,0,0,0,38,0,0,151,18,0,33,112,0,0,0,0,0,,14.66666667
src/testcases/org/apache/poi/hssf/record/crypto/TestRC4.java,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,,3.166666667
src/scratchpad/src/org/apache/poi/hslf/usermodel/HSLFSlide.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,,4.875
src/ooxml/java/org/apache/poi/xwpf/usermodel/XWPFTableCell.java,0,0,0,0,0,0,0,0,19,0,0,23,0,0,0,190,0,0,0,0,16,0,0,0,,10.33333333
src/ooxml/testcases/org/apache/poi/xslf/usermodel/TestXSLFTableRow.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,,0.791666667
src/resources/devtools/findbugs-filters.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,0.166666667
src/ooxml/testcases/org/apache/poi/xssf/usermodel/TestXSSFCellStyle.java,0,0,0,0,0,0,0,0,0,0,160,0,10,0,112,331,0,2,10,220,110,0,0,0,,39.79166667
src/java/org/apache/poi/ss/formula/ptg/AbstractFunctionPtg.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,,0.958333333
src/testcases/org/apache/poi/ss/formula/eval/TestFormulasFromSpreadsheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,44,0,0,0,0,0,0,0,0,,16
src/java/org/apache/poi/hssf/util/CellRangeAddress.java,0,0,0,0,130,16,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,,7.625
src/types/definitions/shd80_type.xml,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.583333333
src/java/org/apache/poi/hssf/record/crypto/Biff8Cipher.java,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,,2.5
src/ooxml/testcases/org/apache/poi/ss/formula/TestStructuredReferences.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,,7.541666667
src/java/org/apache/poi/hssf/record/RecordProcessor.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.083333333
src/testcases/org/apache/poi/hssf/record/aggregates/TestPageSettingsBlock.java,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.583333333
src/scratchpad/src/org/apache/poi/hwpf/model/SectionTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,,0.375
src/testcases/org/apache/poi/ss/formula/functions/TestRomanFunctionsFromSpreadsheet.java,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.25
src/testcases/org/apache/poi/ss/formula/functions/TestLogicalFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,0.5
src/java/org/apache/poi/hssf/record/DefaultColWidthRecord.java,0,0,2,0,29,29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.75
src/scratchpad/testcases/org/apache/poi/hslf/extractor/TestExtractor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,83,0,0,0,0,0,,4.125
src/java/org/apache/poi/hssf/record/formula/SheetNameFormatter.java,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.666666667
src/java/org/apache/poi/hssf/record/StringRecord.java,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5
src/testcases/org/apache/poi/hssf/record/aggregates/TestFormulaRecordAggregate.java,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.375
src/testcases/org/apache/poi/ddf/TestEscherProperty.java,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.375
src/java/org/apache/poi/hssf/record/formula/AreaPtgBase.java,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.91666667
src/testcases/org/apache/poi/ss/formula/eval/TestRangeEval.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,0.291666667
src/ooxml/testcases/org/apache/poi/xwpf/XWPFTestDataSamples.java,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.25
src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFTextParagraph.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,,3.541666667
src/ooxml/java/org/apache/poi/poifs/crypt/dsig/services/RelationshipTransformService.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,,4.125
src/testcases/org/apache/poi/hssf/usermodel/TestHSSFPictureData.java,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.125
src/java/org/apache/poi/ss/usermodel/Row.java,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,39,0,0,10,0,0,0,0,0,,3
src/ooxml/java/org/apache/poi/xddf/usermodel/chart/XDDFSurface3DChartData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,,2.666666667
src/testcases/org/apache/poi/ss/formula/TestMissingWorkbook.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,,2.291666667
src/java/org/apache/poi/hssf/model/ComboboxShape.java,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,0.208333333
src/ooxml/interfaces-jdk15/org/apache/poi/ss/usermodel/Sheet.java,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.958333333
src/scratchpad/src/org/apache/poi/hslf/record/TxInteractiveInfoAtom.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,0.291666667
src/scratchpad/testcases/org/apache/poi/hslf/TestReWriteSanity.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,0.166666667
src/java/org/apache/poi/hssf/util/HSSFDataValidation.java,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.79166667
src/ooxml/testcases/org/apache/poi/xwpf/usermodel/TestXWPFBugs.java,0,0,0,0,0,0,0,0,0,0,0,51,44,0,18,36,0,0,0,0,58,0,0,0,,8.625
src/java/org/apache/poi/hssf/record/formula/AreaNPtg.java,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.833333333
src/testcases/org/apache/poi/ss/formula/functions/TestSumifs.java,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,,3.375
src/ooxml/java/org/apache/poi/xddf/usermodel/text/XDDFTextParagraph.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,0.208333333
src/scratchpad/testcases/org/apache/poi/hwpf/HWPFTestDataSamples.java,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.833333333
src/java/org/apache/poi/hssf/record/formula/eval/AreaEval.java,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.541666667
src/examples/src/org/apache/poi/hssf/view/SVBorder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,,5.833333333
src/java/org/apache/poi/hssf/usermodel/HSSFPicture.java,0,0,0,0,16,8,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,1.375
src/testcases/org/apache/poi/hssf/util/TestHSSFColor.java,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,0.416666667
src/examples/src/org/apache/poi/ss/examples/AddDimensionedImage.java,0,0,0,0,0,0,0,0,0,262,0,0,0,0,9,0,0,0,0,0,0,0,0,0,,11.29166667
src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFPivotTable.java,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,33,33,0,100,0,0,0,0,0,,8
src/testcases/org/apache/poi/hpsf/basic/TestMetaDataIPI.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,,0.708333333
src/examples/src/org/apache/poi/ss/examples/html/ToHtml.java,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,120,0,0,63,0,0,0,0,0,,8.041666667
src/java/org/apache/poi/hssf/record/formula/functions/Errortype.java,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.958333333
src/ooxml/testcases/org/apache/poi/xssf/usermodel/TestXSSFPrintSetup.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,,4.666666667
src/testcases/org/apache/poi/poifs/property/TestDocumentProperty.java,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.25
src/testcases/org/apache/poi/ss/formula/functions/TestIndirect.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,,11.45833333
src/testcases/org/apache/poi/ss/usermodel/BaseTestCloneSheet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,3,0,0,0,,4.291666667
src/scratchpad/src/org/apache/poi/hwpf/model/FIBFieldHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0.083333333
src/java/org/apache/poi/sl/usermodel/FillStyle.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0.125
build.xml,0,0,0,0,0,3,0,0,0,7,0,31,7,28,35,8,4,0,0,1,12,0,0,0,,5.666666667
src/scratchpad/src/org/apache/poi/hwpf/converter/WordToHtmlConverter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,,1.541666667
src/java/org/apache/poi/hssf/record/formula/AreaNVPtg.java,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.166666667
src/java/org/apache/poi/ss/usermodel/Workbook.java,0,0,0,0,0,0,0,0,76,4,0,0,0,9,13,26,0,0,0,0,0,0,0,0,,5.333333333
src/java/org/apache/poi/ss/util/RegionUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,142,0,0,0,0,0,0,0,,6.958333333
src/java/org/apache/poi/poifs/filesystem/NPOIFSFileSystem.java,0,0,0,0,0,0,0,0,0,0,0,33,0,10,0,0,0,0,8,0,0,0,0,0,,2.125
src/java/org/apache/poi/ss/usermodel/Comment.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,,1.333333333
src/scratchpad/src/org/apache/poi/hwpf/sprm/ParagraphSprmCompressor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.083333333
src/ooxml/java/org/apache/poi/xddf/usermodel/chart/XDDFLineChartData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,,1.291666667
src/java/org/apache/poi/ss/formula/FormulaType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,,3.375
src/testcases/org/apache/poi/hssf/usermodel/TestHSSFConfditionalFormatting.java,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.20833333
src/java/org/apache/poi/sl/draw/geom/PinExpression.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,,2.25
src/scratchpad/src/org/apache/poi/hwmf/record/HwmfText.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2,0,88,0,0,0,,6.25
src/java/org/apache/poi/sl/draw/geom/LiteralValueExpression.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,,1.666666667
src/ooxml/testcases/org/apache/poi/poifs/crypt/TestSecureTempZip.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,,4.416666667
src/testcases/org/apache/poi/ss/usermodel/TestIndexedColors.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2,0,0,0,0,0,0,,2.416666667
src/java/org/apache/poi/hssf/record/ContinueRecord.java,0,17,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.333333333
src/java/org/apache/poi/ss/formula/BaseFormulaEvaluator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,,0.5
src/scratchpad/src/org/apache/poi/hslf/model/Fill.java,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.5
src/testcases/org/apache/poi/ss/usermodel/BaseTestSheetShiftRows.java,0,0,0,0,0,0,0,0,0,0,62,0,43,11,122,85,0,56,0,0,33,0,0,0,,17.16666667
src/examples/src/org/apache/poi/xssf/usermodel/examples/CellComments.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,0.166666667
src/ooxml/java/org/apache/poi/openxml4j/util/ZipEntrySource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,,0.958333333
src/java/org/apache/poi/ss/util/SheetUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,40,0,0,0,0,47,0,0,0,,7
src/testcases/org/apache/poi/hssf/usermodel/RecordInspector.java,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.333333333
