Class,release-1.1,release-1.2,release-1.3,release-1.4,release-1.5,release-1.6,release-1.7,release-1.8,release-1.9,release-1.10,release-1.12,release-1.13,release-1.14,release-1.15,release-1.16,release-1.17,release-1.18,release-2.0,release-2.1,release-2.2,release-2.3,release-2.4,average
src/plugin/lib-selenium/src/java/org/apache/nutch/protocol/selenium/HttpWebClient.java,0,0,0,0,0,0,0,0,0,0,52,0,2,0,0,0,0,0,0,0,0,0,2.454545455
src/plugin/urlfilter-regex/src/java/org/apache/nutch/urlfilter/regex/RegexURLFilter.java,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909
src/plugin/urlnormalizer-protocol/src/test/org/apache/nutch/net/urlnormalizer/protocol/TestProtocolURLNormalizer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0.409090909
src/test/org/apache/nutch/crawl/TestUrlWithScore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,8.181818182
src/java/org/apache/nutch/segment/SegmentMerger.java,14,0,0,0,0,0,0,33,0,0,15,0,4,221,0,0,0,0,0,0,0,0,13.04545455
src/java/org/apache/nutch/crawl/CrawlDbReducer.java,39,0,0,0,0,4,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.818181818
src/plugin/indexer-csv/src/java/org/apache/nutch/indexwriter/csv/CSVIndexWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0.409090909
src/java/org/apache/nutch/indexer/NutchDocument.java,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.681818182
src/java/org/apache/nutch/crawl/MimeAdaptiveFetchSchedule.java,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364
src/test/org/apache/nutch/indexer/TestIndexerMapReduce.java,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,8.5
src/java/org/apache/nutch/metadata/Nutch.java,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,2,0,0,0.909090909
src/java/org/apache/nutch/storage/ParseStatus.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.090909091
src/java/org/apache/nutch/crawl/CrawlDb.java,0,0,0,3,0,3,0,0,11,0,0,0,0,21,0,0,0,0,0,0,0,0,1.727272727
src/test/org/apache/nutch/fetcher/TestFetcher.java,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,174,8.454545455
src/java/org/apache/nutch/crawl/LinkDbReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,12,6,0,0,0,0,0,2.045454545
src/test/org/apache/nutch/crawl/TestURLPartitioner.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,9.318181818
src/java/org/apache/nutch/tools/warc/WARCExporter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0.772727273
src/java/org/apache/nutch/tools/proxy/TestbedProxy.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.5
src/java/org/apache/nutch/webui/pages/DashboardPage.java,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0.5
src/java/org/apache/nutch/util/NodeWalker.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.454545455
src/java/org/apache/nutch/indexer/IndexingJob.java,0,0,0,0,0,0,0,0,0,5,13,0,0,11,0,0,0,0,0,0,0,31,2.727272727
src/plugin/urlfilter-validator/src/test/org/apache/nutch/urlfilter/validator/TestUrlValidator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,5.954545455
src/java/org/apache/nutch/crawl/DbUpdaterJob.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,12,4,2.045454545
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,10,7.863636364
src/java/org/apache/nutch/tools/FreeGenerator.java,0,0,0,0,0,0,10,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,1.090909091
src/java/org/apache/nutch/parse/ParseSegment.java,0,0,0,0,0,2,0,10,0,7,11,0,0,11,0,0,0,0,0,0,0,0,1.863636364
src/test/org/apache/nutch/searcher/TestOpenSearchServlet.java,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909
src/plugin/urlfilter-domain/src/test/org/apache/nutch/urlfilter/domain/TestDomainURLFilter.java,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,12,6,0,0,0,0,0,1.681818182
src/plugin/feed/src/java/org/apache/nutch/parse/feed/FeedParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.090909091
src/plugin/parsefilter-regex/src/java/org/apache/nutch/parsefilter/regex/RegexParseFilter.java,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,42,24,0,0,0,0,0,3.818181818
src/java/org/apache/nutch/net/protocols/HttpDateFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,4.090909091
src/plugin/protocol-ftp/src/java/org/apache/nutch/protocol/ftp/Ftp.java,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,19,1.227272727
src/java/org/apache/nutch/crawl/GeneratorMapper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,7,1.727272727
src/plugin/parse-html/src/java/org/apache/nutch/parse/html/XMLCharacterRecognizer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.090909091
src/java/org/apache/nutch/crawl/AdaptiveFetchSchedule.java,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0.772727273
src/plugin/protocol-interactiveselenium/src/java/org/apache/nutch/protocol/interactiveselenium/HttpResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.090909091
src/java/org/apache/nutch/crawl/TextProfileSignature.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2,2.818181818
src/test/org/apache/nutch/crawl/TestTextProfileSignature.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,5.181818182
src/plugin/protocol-htmlunit/src/java/org/apache/nutch/protocol/htmlunit/HttpResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.363636364
src/plugin/jsoup-extractor/src/test/org/apache/nutch/parse/jsoup/extractor/TestJsoupHtmlParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.545454545
src/plugin/indexer-elastic/src/java/org/apache/nutch/indexwriter/elastic/ElasticIndexWriter.java,0,0,0,0,0,0,242,2,2,0,0,0,28,0,0,10,0,0,0,0,2,0,13
src/plugin/parse-tika/src/test/org/apache/nutch/tika/TestImageMetadata.java,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.272727273
src/java/org/apache/nutch/crawl/Crawler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,11.81818182
src/java/org/apache/nutch/net/URLFilters.java,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.545454545
src/plugin/scoring-link/src/java/org/apache/nutch/scoring/link/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.136363636
src/plugin/parse-metatags/src/test/org/apache/nutch/parse/html/TestMetatagParser.java,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.681818182
src/java/org/apache/nutch/webui/pages/AbstractBasePage.java,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1.136363636
src/java/org/apache/nutch/host/HostInjectorJob.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,1
src/plugin/protocol-file/src/test/org/apache/nutch/protocol/file/TestProtocolFile.java,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.272727273
src/java/org/apache/nutch/host/HostDbUpdateReducer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.090909091
src/plugin/indexer-solr/src/java/org/apache/nutch/indexwriter/solr/SolrIndexWriter.java,0,0,0,0,0,0,0,0,0,3,0,0,0,0,24,0,0,0,0,0,4,0,1.409090909
src/plugin/creativecommons/src/test/org/creativecommons/nutch/TestCCParseFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0.636363636
src/plugin/indexer-solr/src/java/org/apache/nutch/indexwriter/solr/SolrUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.090909091
src/java/org/apache/nutch/tools/AbstractCommonCrawlFormat.java,0,0,0,0,0,0,0,0,0,194,0,0,2,0,0,0,0,0,0,0,0,0,8.909090909
src/java/org/apache/nutch/tools/CommonCrawlFormatJackson.java,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,12.13636364
src/java/org/apache/nutch/parse/ParsePluginsReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.272727273
src/java/org/apache/nutch/parse/ParserFactory.java,0,0,0,21,0,0,0,0,0,0,0,0,0,11,0,0,0,28,0,0,0,0,2.727272727
src/java/org/apache/nutch/service/resources/SeedResource.java,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.454545455
src/java/org/apache/nutch/crawl/URLPartitioner.java,0,0,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0,102,0,0,0,0,7.363636364
src/java/org/apache/nutch/protocol/RobotRulesParser.java,0,0,0,0,0,0,0,2,70,0,0,0,0,0,0,4,126,0,0,0,69,0,12.31818182
src/java/org/apache/nutch/api/impl/NutchServerPoolExecutor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.090909091
src/java/org/apache/nutch/tools/CommonCrawlDataDumper.java,0,0,0,0,0,0,0,0,0,192,2,0,14,0,0,0,0,0,0,0,0,0,9.454545455
src/plugin/urlfilter-suffix/src/java/org/apache/nutch/urlfilter/suffix/SuffixURLFilter.java,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,86,48,0,0,0,0,14,7.090909091
src/plugin/headings/src/test/org/apache/nutch/parse/headings/TestHeadingsParseFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,4.636363636
src/plugin/scoring-link/src/java/org/apache/nutch/scoring/link/LinkAnalysisScoringFilter.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636
src/java/org/apache/nutch/util/TimingUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0.181818182
src/plugin/parsefilter-regex/src/test/org/apache/nutch/parsefilter/regex/TestRegexParseFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0.818181818
src/java/org/apache/nutch/util/MimeUtil.java,0,0,0,0,56,0,16,0,55,4,3,0,4,0,6,0,0,0,63,0,55,4,12.09090909
src/java/org/apache/nutch/tools/CommonCrawlFormatJettinson.java,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,7.181818182
src/java/org/apache/nutch/scoring/webgraph/NodeDumper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,1.045454545
src/java/org/apache/nutch/segment/SegmentReader.java,0,0,0,0,0,15,0,0,0,0,91,0,0,48,42,0,0,0,0,0,0,0,8.909090909
src/plugin/index-more/src/test/org/apache/nutch/indexer/more/TestMoreIndexingFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,47,5.863636364
src/java/org/apache/nutch/tools/CommonCrawlFormat.java,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0.318181818
src/java/org/apache/nutch/api/JobManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.090909091
src/test/org/apache/nutch/util/TestTableUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.181818182
src/plugin/parse-tika/src/java/org/apache/nutch/parse/tika/XMLCharacterRecognizer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.090909091
src/java/org/apache/nutch/scoring/webgraph/WebGraph.java,0,0,0,21,0,0,0,0,0,0,0,0,0,92,56,0,0,0,0,0,0,0,7.681818182
src/java/org/apache/nutch/util/DumpFileUtil.java,0,0,0,0,0,0,0,0,0,134,6,0,0,0,0,0,0,0,0,0,0,0,6.363636364
src/plugin/parse-tika/src/test/org/apache/nutch/parse/tika/TestMSWordParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0.409090909
src/java/org/apache/nutch/searcher/OpenSearchServlet.java,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636
src/plugin/subcollection/src/java/org/apache/nutch/collection/CollectionManager.java,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0.590909091
src/plugin/mimetype-filter/src/java/org/apache/nutch/indexer/filter/MimeTypeIndexingFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.227272727
src/plugin/urlnormalizer-slash/src/java/org/apache/nutch/net/urlnormalizer/slash/SlashURLNormalizer.java,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,58,32,0,0,0,0,0,4.272727273
src/java/org/apache/nutch/indexer/IndexerOutputFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,38,0,0,0,2.090909091
src/java/org/apache/nutch/crawl/AbstractFetchSchedule.java,6,2,2,0,0,0,11,0,0,0,0,0,0,12,0,0,0,0,0,2,20,23,3.545454545
src/test/org/apache/nutch/crawl/TestAdaptiveFetchSchedule.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.090909091
src/plugin/lib-http/src/java/org/apache/nutch/protocol/http/api/HttpBase.java,0,0,197,0,41,0,0,0,10,0,8,2,4,14,0,0,0,0,0,0,5,6,13.04545455
src/plugin/parse-tika/src/java/org/apache/nutch/parse/tika/DOMBuilder.java,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,50,3.636363636
src/java/org/apache/nutch/tools/arc/ArcSegmentCreator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.409090909
src/plugin/urlfilter-domainblacklist/src/test/org/apache/nutch/urlfilter/domainblacklist/TestDomainBlacklistURLFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0.545454545
src/plugin/protocol-http/src/java/org/apache/nutch/protocol/http/HttpResponse.java,2,0,0,3,7,0,0,0,11,28,18,0,0,305,10,0,0,0,0,0,112,0,22.54545455
src/java/org/apache/nutch/fetcher/OldFetcher.java,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.09090909
src/java/org/apache/nutch/segment/SegmentChecker.java,0,0,0,0,0,0,0,0,0,132,13,0,0,0,0,0,0,0,0,0,0,0,6.590909091
src/java/org/apache/nutch/tools/arc/ArcRecordReader.java,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,20,1.409090909
src/java/org/apache/nutch/crawl/Generator.java,15,0,0,14,2,0,4,0,2,2,4,0,36,215,36,0,0,0,0,0,0,0,15
src/java/org/apache/nutch/util/domain/DomainSuffix.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.227272727
src/plugin/parse-tika/src/test/org/apache/nutch/parse/tika/TestPdfParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0.318181818
src/plugin/lib-http/src/java/org/apache/nutch/protocol/http/api/RobotRulesParser.java,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909
src/java/org/apache/nutch/webui/client/impl/RemoteCommand.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.181818182
src/plugin/urlnormalizer-protocol/src/java/org/apache/nutch/net/urlnormalizer/protocol/ProtocolURLNormalizer.java,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,54,30,0,0,0,0,0,4
src/plugin/protocol-interactiveselenium/src/java/org/apache/nutch/protocol/interactiveselenium/handlers/DefalultMultiInteractionHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.090909091
src/plugin/lib-htmlunit/src/java/org/apache/nutch/protocol/htmlunit/HtmlUnitWebDriver.java,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.090909091
src/plugin/protocol-ftp/src/java/org/apache/nutch/protocol/ftp/FtpResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.181818182
src/java/org/apache/nutch/metadata/SpellCheckedMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.318181818
src/java/org/apache/nutch/fetcher/QueueFeeder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,2.272727273
src/java/org/apache/nutch/indexer/lucene/LuceneWriter.java,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
src/test/org/apache/nutch/util/CrawlTestUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0.454545455
src/plugin/index-basic/src/java/org/apache/nutch/indexer/basic/BasicIndexingFilter.java,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,1.181818182
src/java/org/apache/nutch/hostdb/ResolverThread.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.272727273
src/java/org/apache/nutch/indexer/NutchIndexWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.090909091
src/plugin/parse-tika/src/test/org/apache/nutch/tika/TestHtmlParser.java,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,6.681818182
src/java/org/apache/nutch/util/NutchTool.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.772727273
src/java/org/apache/nutch/searcher/DistributedSearchBean.java,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636
src/plugin/protocol-interactiveselenium/src/java/org/apache/nutch/protocol/interactiveselenium/handlers/DefaultHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.090909091
src/java/org/apache/nutch/host/HostDb.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0.454545455
src/java/org/apache/nutch/crawl/WebTableReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,28,0,2.454545455
src/test/org/apache/nutch/net/protocols/TestHttpDateFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,5.909090909
src/plugin/protocol-okhttp/src/test/org/apache/nutch/protocol/okhttp/TestBadServerResponses.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,30,0,0,0,0,0,0,17.09090909
src/java/org/apache/nutch/hostdb/HostDatum.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,5
src/java/org/apache/nutch/parse/HtmlParseFilters.java,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.863636364
src/test/org/apache/nutch/crawl/TestGenerator.java,0,0,0,0,12,0,0,0,0,0,0,0,0,84,0,0,0,0,0,4,0,2,4.636363636
src/plugin/index-static/src/test/org/apache/nutch/indexer/staticfield/TestStaticFieldIndexerTest.java,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545
src/plugin/microformats-reltag/src/java/org/apache/nutch/microformats/reltag/RelTagIndexingFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.136363636
src/plugin/urlnormalizer-regex/src/java/org/apache/nutch/net/urlnormalizer/regex/RegexURLNormalizer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.181818182
src/java/org/apache/nutch/storage/ProtocolStatus.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.090909091
src/java/org/apache/nutch/indexer/IndexWriters.java,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,66,0,0,0,0,0,4
src/plugin/language-identifier/src/test/org/apache/nutch/analysis/lang/TestHTMLLanguageParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.181818182
src/plugin/urlnormalizer-basic/src/test/org/apache/nutch/net/urlnormalizer/basic/TestBasicURLNormalizer.java,0,0,0,0,0,0,0,0,0,0,66,17,8,45,0,0,0,0,0,0,0,11,6.681818182
src/plugin/index-static/src/java/org/apache/nutch/indexer/staticfield/StaticFieldIndexer.java,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182
src/plugin/scoring-opic/src/test/org/apache/nutch/scoring/opic/TestOPICScoringFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.5
src/plugin/parse-html/src/java/org/apache/nutch/parse/html/HTMLMetaProcessor.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0.363636364
src/java/org/apache/nutch/indexer/CleaningJob.java,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,2,2,1.227272727
src/java/org/apache/nutch/crawl/CrawlDbFilter.java,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091
src/test/org/apache/nutch/util/TestMimeUtil.java,0,0,0,0,0,0,0,0,130,0,0,0,0,0,28,0,0,0,0,0,130,0,13.09090909
src/java/org/apache/nutch/net/URLNormalizerChecker.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1.454545455
src/java/org/apache/nutch/webui/pages/menu/VerticalMenu.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.045454545
src/test/org/apache/nutch/crawl/CrawlDBTestUtil.java,17,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,2.681818182
src/java/org/apache/nutch/util/LockUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.181818182
src/plugin/protocol-interactiveselenium/src/java/org/apache/nutch/protocol/interactiveselenium/handlers/DefaultClickAllAjaxLinksHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.090909091
src/java/org/apache/nutch/crawl/LinkDb.java,0,0,0,10,0,0,0,0,0,0,1,0,0,163,0,0,0,0,0,0,0,0,7.909090909
src/plugin/index-basic/src/test/org/apache/nutch/indexer/basic/TestBasicIndexingFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.136363636
src/plugin/protocol-ftp/src/java/org/apache/nutch/protocol/ftp/Client.java,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0.272727273
src/plugin/urlfilter-domain/src/java/org/apache/nutch/urlfilter/domain/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.090909091
src/test/org/apache/nutch/api/AbstractNutchAPITestBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.090909091
src/plugin/protocol-httpclient/src/test/org/apache/nutch/protocol/httpclient/TestProtocolHttpClient.java,21,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,8,0,0,0,2.545454545
src/java/org/apache/nutch/service/model/request/SeedUrl.java,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.090909091
src/java/org/apache/nutch/crawl/UrlWithScore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,8.909090909
src/java/org/apache/nutch/util/Bytes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,2.045454545
src/plugin/parse-html/src/java/org/apache/nutch/parse/html/DOMContentUtils.java,0,0,0,58,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,55,2,5.590909091
src/java/org/apache/nutch/parse/Outlink.java,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.318181818
src/java/org/apache/nutch/util/TableUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24,0,4,0,4,1.636363636
src/java/org/apache/nutch/util/AbstractChecker.java,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,3.136363636
src/plugin/parse-html/src/java/org/apache/nutch/parse/html/DOMBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2.272727273
src/java/org/apache/nutch/api/DbReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.363636364
src/java/org/apache/nutch/metadata/HttpHeaders.java,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0.227272727
src/plugin/index-replace/src/java/org/apache/nutch/indexer/replace/ReplaceIndexer.java,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0.818181818
src/java/org/apache/nutch/api/impl/RAMJobManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.090909091
src/java/org/apache/nutch/crawl/CrawlDbReader.java,0,0,0,5,2,0,0,0,2,4,0,0,548,100,38,84,42,0,0,0,0,0,37.5
src/plugin/scoring-similarity/src/java/org/apache/nutch/scoring/similarity/util/LuceneTokenizer.java,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.181818182
src/plugin/parse-tika/src/test/org/apache/nutch/parse/tika/TestRTFParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.136363636
src/java/org/apache/nutch/indexer/IndexUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,4,1.227272727
src/plugin/languageidentifier/src/test/org/apache/nutch/analysis/lang/TestHTMLLanguageParser.java,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727
