Class,release-0.4.0,release-0.5.0,release-0.6.0,release-0.7.0,release-0.8.0,release-0.9.0,release-0.10.0,release-0.11.0,release-0.12.0,release-0.13.0,release-0.14.0,release-1.0.0,release-1.1.0,release-1.2.0,release-2.0.0,rel/release-2.1.0,rel/release-2.2.0,rel/release-2.3.0,rel/release-3.0.0,rel/release-3.1.0,rel/release-3.1.3,average
service/src/java/org/apache/hive/service/servlet/HS2Peers.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.333333333
standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/model/MFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java,0,0,0,1097,7832,1914,32545,0,16,10143,6427,0,0,7958,18645,3100,1236,5873,0,0,0,4608.857143
serde/src/java/org/apache/hadoop/hive/serde2/io/DateWritable.java,0,0,0,0,0,0,0,0,0,0,5,0,5,13,0,0,0,0,0,0,0,1.095238095
hplsql/src/main/java/org/apache/hive/hplsql/Utils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0.333333333
hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/TestHCatExternalDynamicPartitioned.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GrantRevokePrivilegeResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0.571428571
common/src/java/org/apache/hadoop/hive/conf/HiveVariableSource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFFromUtcTimestamp.java,0,0,0,0,0,0,7,0,0,0,0,0,0,25,59,59,0,0,2,0,0,7.238095238
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/AbstractMapJoinTableContainer.java,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2,0,0,1.904761905
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/FireEventRequestData.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.095238095
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/metadata/TestSemanticAnalyzerHookLoading.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
ql/src/java/org/apache/hadoop/hive/ql/Context.java,284,10,0,9,0,0,28,18,35,35,80,0,0,0,9,23,12,31,79,135,0,37.52380952
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/HiveGBOpConvUtil.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,1.428571429
service/src/java/org/apache/hive/service/auth/PamAuthenticationProviderImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0.904761905
metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreInit.java,0,0,0,0,0,0,107,0,0,0,19,0,19,0,0,0,0,0,0,0,0,6.904761905
storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/StringExpr.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,0,2.952380952
ql/src/test/org/apache/hadoop/hive/ql/io/parquet/TestMapredParquetOutputFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
itests/hive-unit/src/test/java/org/apache/hive/service/cli/thrift/ThriftCliServiceMessageSizeTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,158,0,0,9.142857143
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveSubQRemoveRelBuilder.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,0,0,1.238095238
itests/hive-unit/src/test/java/org/apache/hive/service/cli/session/TestQueryDisplay.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,54,0,0,2.761904762
service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/HiveClusterStatus.java,0,0,0,0,0,0,334,0,0,0,0,0,0,0,20,1802,0,0,0,0,0,102.6666667
ql/src/java/org/apache/hadoop/hive/ql/plan/AggregationDesc.java,0,0,0,0,0,0,0,0,0,65,3,0,0,0,4,4,0,0,2,0,0,3.714285714
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/HiveObjectRef.java,0,0,0,0,0,0,326,0,0,4,4,0,0,4,10,0,0,0,0,0,0,16.57142857
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/monitoring/Constants.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,1.047619048
accumulo-handler/src/test/org/apache/hadoop/hive/accumulo/mr/TestHiveAccumuloTableOutputFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,29,0,0,5.571428571
ql/src/java/org/apache/hadoop/hive/ql/plan/VectorPartitionDesc.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,36,11,0,0,7.476190476
ql/src/java/org/apache/hadoop/hive/ql/util/jdbm/RecordManagerProvider.java,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.571428571
service/src/test/org/apache/hive/service/auth/ldap/TestQueryFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/hive_metastoreConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.380952381
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/NoSuchObjectException.java,0,0,0,0,0,0,139,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7.095238095
ql/src/java/org/apache/hadoop/hive/ql/io/SyntheticFileId.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2,0,0,4.857142857
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/MapJoinPersistableTableContainer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
metastore/src/java/org/apache/hadoop/hive/metastore/partition/spec/PartitionListComposingSpecProxy.java,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,1.714285714
ql/src/java/org/apache/hadoop/hive/ql/exec/mr/ExecReducer.java,0,0,0,0,0,0,0,0,333,31,91,0,89,2,3,0,0,0,2,0,0,26.23809524
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveTypeSystemImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.904761905
llap-client/src/java/org/apache/hadoop/hive/llap/security/LlapTokenIdentifier.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,7.80952381
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CuckooSetBytes.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0.380952381
hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/HiveEndPoint.java,0,0,0,0,0,0,0,0,0,0,189,0,53,0,283,18,34,50,49,142,0,38.95238095
ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/HouseKeeperServiceBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,94,2,2,6,0,0,9.333333333
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/NumDistinctValueEstimator.java,0,0,0,0,0,0,0,0,58,0,20,0,0,59,0,12,0,0,0,0,0,7.095238095
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastDecimalToString.java,0,0,0,0,0,0,0,0,0,2,5,0,7,0,0,0,23,23,17,0,0,3.666666667
ql/src/java/org/apache/hadoop/hive/ql/udf/UDFBaseBitOP.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
serde/src/java/org/apache/hadoop/hive/serde2/thrift/TReflectionUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveResourceACLs.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,2.380952381
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/VectorMapJoinInnerBigOnlyMultiKeyOperator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,13,0,75,9,0,0,8.523809524
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFToUnixTimeStamp.java,0,0,0,0,0,0,0,0,0,78,78,0,0,0,6,5,0,0,19,0,0,8.857142857
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestUtilitiesDfs.java,0,0,0,0,0,0,0,0,0,0,138,0,69,0,0,0,0,0,0,0,0,9.857142857
ql/src/test/org/apache/hadoop/hive/ql/io/parquet/TestParquetRowGroupFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,2,0,0,2.666666667
hcatalog/hcatalog-pig-adapter/src/test/java/org/apache/hive/hcatalog/pig/TestAvroHCatLoader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
service/src/java/org/apache/hive/service/ServiceOperations.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/InvalidOperationException.java,0,0,0,0,0,0,139,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7.095238095
serde/src/test/org/apache/hadoop/hive/serde2/lazybinary/TestLazyBinarySerDe2.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
itests/hive-unit/src/test/java/org/apache/hadoop/hive/io/TestHadoopFileStatus.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,2,0,0,8.857142857
ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcSplit.java,0,0,0,0,0,0,0,0,0,184,6,0,6,0,46,74,101,101,61,0,0,27.57142857
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveReduceExpressionsRule.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,6,0,0,1.142857143
hbase-handler/src/java/org/apache/hadoop/hive/hbase/struct/HBaseValueFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/mapreduce/TestHCatHiveCompatibility.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
ql/src/java/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/LBPartitionProcFactory.java,0,0,0,0,0,0,0,0,28,0,32,0,0,0,0,0,0,0,2,0,0,2.952380952
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFSecondLong.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1.80952381
ql/src/java/org/apache/hadoop/hive/ql/parse/ImportSemanticAnalyzer.java,0,0,0,0,3,0,6,0,14,54,62,0,0,0,4,27,0,6,190,42,0,19.42857143
ql/src/java/org/apache/hadoop/hive/ql/util/jdbm/recman/FreeLogicalRowIdPage.java,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19047619
hcatalog/webhcat/java-client/src/main/java/org/apache/hive/hcatalog/api/HCatClient.java,0,0,0,0,0,0,0,0,0,0,60,0,56,18,0,0,0,0,2,0,0,6.476190476
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/NotificationEventResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,0,0,0,0,2.380952381
ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestReaderImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,7.19047619
ql/src/java/org/apache/hadoop/hive/ql/exec/tez/monitoring/TezProgressMonitor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,1
ql/src/java/org/apache/hadoop/hive/ql/hooks/HookUtils.java,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,54,0,4,3.619047619
ql/src/java/org/apache/hadoop/hive/ql/parse/spark/GenSparkProcContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.333333333
storage-api/src/java/org/apache/hadoop/hive/common/type/HiveDecimalVersionV1.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,2,0,0,3.238095238
service/src/java/org/apache/hive/service/cli/operation/SQLOperation.java,0,0,0,0,0,0,0,16,25,190,148,0,2,0,47,0,172,191,66,8,0,41.19047619
ql/src/java/org/apache/hadoop/hive/ql/util/jdbm/helper/IntegerSerializer.java,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666667
hcatalog/webhcat/svr/src/main/java/org/apache/hcatalog/templeton/QueueException.java,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619
itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStoreStatsMerge.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,211,0,0,10.14285714
druid-handler/src/test/org/apache/hadoop/hive/ql/io/TestDruidRecordWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1.666666667
storage-api/src/java/org/apache/hadoop/hive/common/type/DataTypePhysicalVariation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1.19047619
ql/src/java/org/apache/hadoop/hive/ql/optimizer/SortedDynPartitionTimeGranularityOptimizer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,239,0,0,11.76190476
service/src/java/org/apache/hive/service/server/HS2ActivePassiveHARegistry.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.238095238
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveFilterSetOpTransposeRule.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,2,0,0,1.428571429
hplsql/src/main/java/org/apache/hive/hplsql/Signal.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
standalone-metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetOpenTxnsResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1.523809524
serde/src/java/org/apache/hadoop/hive/serde2/lazybinary/LazyBinaryBoolean.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/GetRoleGrantsForPrincipalRequest.java,0,0,0,0,0,0,0,0,0,498,498,0,0,0,10,0,0,0,0,0,0,47.9047619
itests/util/src/main/java/org/apache/hadoop/hive/ql/hooks/CheckQueryPropertiesHook.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
hcatalog/src/test/e2e/hcatalog/udfs/java/org/apache/hive/hcatalog/utils/StoreNumbers.java,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0.333333333
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorMapOperator.java,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,15,152,152,281,5,0,30.23809524
ql/src/java/org/apache/hadoop/hive/ql/plan/LateralViewForwardDesc.java,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.238095238
ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestRLEv2.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,297,0,0,0,0,0,28.28571429
metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,41,95,13,0,0,10.80952381
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/CastDecimalToBoolean.java,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,7,7,11,0,0,1.380952381
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFDateSubColScalar.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.333333333
ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcSerde.java,0,0,0,0,0,0,0,0,0,4,0,0,7,0,7,0,0,4,2,0,0,1.142857143
ql/src/java/org/apache/hadoop/hive/ql/udf/UDFRound.java,0,0,0,9,0,0,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestNoSaslAuth.java,0,0,0,0,0,0,0,0,0,0,102,0,102,0,0,0,0,0,2,0,0,9.80952381
service/src/gen/thrift/gen-javabean/org/apache/hive/service/cli/thrift/TFetchResultsResp.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0.571428571
orc/src/java/org/apache/hive/orc/impl/ZeroCopyShims.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,4.238095238
hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/client/lock/HeartbeatTimerTask.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,0,0,1
llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocatorMXBean.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/mr/IndexOutputConfigurator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
service/src/java/org/apache/hive/service/cli/thrift/EmbeddedThriftBinaryCLIService.java,0,0,0,0,0,0,0,0,0,0,8,0,7,0,7,0,0,0,2,0,0,1.142857143
serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive/WritableHiveVarcharObjectInspector.java,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,29,0,0,2.571428571
orc/src/java/org/apache/hive/orc/FileMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,2.857142857
hcatalog/core/src/main/java/org/apache/hive/hcatalog/data/transfer/EntityBase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/SubStructObjectInspector.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
ql/src/java/org/apache/hadoop/hive/ql/exec/spark/session/SparkSession.java,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,2,0,0,0.80952381
common/src/java/org/apache/hadoop/hive/common/ServerUtils.java,0,0,0,0,52,0,0,0,0,0,4,0,0,0,0,30,0,0,2,0,0,4.19047619
standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/conf/TestMetastoreConf.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
ql/src/java/org/apache/hadoop/hive/ql/optimizer/optiq/reloperators/HiveJoinRel.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.047619048
ql/src/test/org/apache/hadoop/hive/ql/io/parquet/TestMapStructures.java,0,0,0,0,0,0,0,0,0,0,0,0,544,18,18,0,0,0,2,0,0,27.71428571
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ConstantPropagate.java,0,0,0,0,0,0,0,0,0,0,6,0,0,0,25,2,0,0,2,0,0,1.666666667
llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonCacheMetrics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,0,0,2,0,0,2.761904762
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBaseNumeric.java,0,0,0,0,0,0,0,0,0,79,73,0,0,0,4,0,29,29,2,0,0,10.28571429
ql/src/java/org/apache/hadoop/hive/ql/exec/RowSchema.java,0,0,0,0,0,0,0,4,0,8,46,0,46,0,0,0,0,0,2,0,0,5.047619048
ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/events/AbstractConstraintEventHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1.714285714
service/src/test/org/apache/hive/service/auth/ldap/TestChainFilter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
ql/src/java/org/apache/hadoop/hive/ql/exec/ExtractOperator.java,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1.285714286
ql/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/ql/plan/api/Query.java,0,0,0,0,0,0,569,0,0,0,0,0,0,0,14,0,0,0,0,0,0,27.76190476
ql/src/java/org/apache/hadoop/hive/ql/exec/repl/bootstrap/load/TaskTracker.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1.428571429
ql/src/java/org/apache/hadoop/hive/ql/exec/spark/status/impl/LocalSparkJobStatus.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,2,0,0,1.571428571
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveSortLimit.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,17,0,0,2,0,0,6.952380952
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/TableStatsResult.java,0,0,0,0,0,0,0,0,0,479,40,0,0,4,10,0,0,0,0,0,0,25.38095238
itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/operators/VectorGroupByOperatorBench.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,11.23809524
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestCopyUtils.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,6.523809524
metastore/src/java/org/apache/hadoop/hive/metastore/messaging/json/JSONMessageFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.142857143
llap-common/src/java/org/apache/hadoop/hive/llap/counters/LlapIOCounters.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,50,50,2,0,0,6.619047619
ql/src/java/org/apache/hadoop/hive/ql/io/ContentSummaryInputFormat.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
ql/src/java/org/apache/hadoop/hive/ql/io/HiveOutputFormat.java,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0.238095238
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ConstantPropagateProcCtx.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,238,0,2,2,0,0,14.0952381
ql/src/java/org/apache/hadoop/hive/ql/optimizer/BucketJoinProcCtx.java,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,2,0,0,7.571428571
ql/src/java/org/apache/hadoop/hive/ql/plan/VectorFileSinkDesc.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2,0,0,8.523809524
metastore/src/test/org/apache/hadoop/hive/metastore/TestHiveMetaStoreGetMetaConf.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,8.285714286
spark-client/src/main/java/org/apache/hive/spark/client/JobHandleImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,5,0,0,0,5.80952381
service/src/gen/thrift/gen-javabean/org/apache/hive/service/cli/thrift/TI16Column.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.476190476
standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/client/TestExchangePartitions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,14.19047619
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFToChar.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPPositive.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
metastore/src/java/org/apache/hadoop/hive/metastore/TSetIpAddressProcessor.java,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0.285714286
metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/CompactionType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.095238095
service/src/java/org/apache/hive/service/server/KillQueryImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,7.857142857
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/StringSubstrColStart.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,180,11,0,10.28571429
serde/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/serde2/thrift/test/MegaStruct.java,0,0,0,0,0,0,1700,0,129,0,0,0,0,32,22,0,0,0,0,0,0,89.66666667
ql/src/java/org/apache/hadoop/hive/ql/optimizer/optiq/cost/HiveVolcanoPlanner.java,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,1.714285714
serde/src/java/org/apache/hadoop/hive/serde2/lazybinary/LazyBinaryHiveIntervalYearMonth.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveOperationType.java,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,10,0,0,0.714285714
hcatalog/webhcat/svr/src/test/java/org/apache/hcatalog/templeton/TestWebHCatE2e.java,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,13.9047619
ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PcrExprProcCtx.java,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0.714285714
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/aggregates/VectorAggregateExpression.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,119,0,0,10.19047619
serde/src/java/org/apache/hadoop/hive/serde2/lazy/ByteArrayRef.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/LazyMapObjectInspector.java,127,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,2,0,0,6.476190476
ql/src/java/org/apache/hadoop/hive/ql/optimizer/optiq/stats/HiveRelMdUniqueKeys.java,0,0,0,0,0,0,0,0,0,0,144,0,32,0,0,0,0,0,0,0,0,8.380952381
llap-common/src/java/org/apache/hadoop/hive/llap/counters/LlapWmCounters.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.095238095
