Class,activemq-4.1.0,activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-5.3.0,activemq-5.4.0,activemq-5.5.0,activemq-5.6.0,activemq-5.7.0,activemq-5.8.0,activemq-5.9.0,activemq-5.10.0,activemq-5.11.0,activemq-5.12.0,activemq-5.13.0,activemq-5.14.0,activemq-5.15.0,activemq-5.16.0,activemq-5.17.0,,average
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v8/ShutdownInfoMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-cpp/src/test/activemq/io/EndianReaderTest.h,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/AmqpSslTest.java,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,,0.894736842
assembly/src/test/java/org/apache/activemq/usecases/ConsumeTopicPrefetchTest.java,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.578947368
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridge.java,4,0,0,1,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,,3.368421053
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/JmsTransactedMessageOrderTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,,7.631578947
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v8/ProducerIdMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-core/src/main/java/org/apache/activemq/broker/region/virtual/CompositeDestination.java,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.210526316
activemq-core/src/main/java/org/apache/activemq/broker/BrokerFactory.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/broker/ft/JDBCQueueMasterSlaveTest.java,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,0.368421053
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ6463Test.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,30,,9.263157895
activemq-client/src/main/java/org/apache/activemq/openwire/v8/ProducerIdMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v8/TransactionIdMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-core/src/test/java/org/apache/activemq/broker/region/cursors/FilePendingMessageCursorTestSupport.java,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,,1.105263158
activemq-core/src/main/java/org/apache/activemq/transport/Transport.java,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.421052632
activemq-core/src/main/java/org/apache/activemq/broker/LockableServiceSupport.java,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0.105263158
activemq-core/src/test/java/org/apache/activemq/broker/region/cursors/CursorDurableTest.java,215,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.05263158
activemq-unit-tests/src/test/java/org/apache/activemq/store/kahadb/MKahaDBIndexLocationTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,,8.578947368
activemq-core/src/main/java/org/apache/activemq/broker/region/DestinationFactory.java,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.105263158
activemq-unit-tests/src/test/resources/users-JaasDualAuthenticationNetworkBridgeTest.properties,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,,2.210526316
activemq-unit-tests/src/test/java/org/apache/activemq/console/command/AMQ3410Test.java,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,,9.789473684
activemq-leveldb-store/src/main/scala/org/apache/activemq/leveldb/replicated/MasterLevelDBStore.scala,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,0.157894737
activemq-client/src/main/java/org/apache/activemq/management/CountStatisticImpl.java,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0.157894737
assembly/src/sample-conf/activemq-static-network-broker1.xml,0,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,,1.684210526
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/KahaDBPersistenceAdapter.java,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,20,17,0,,4.842105263
activemq-core/src/test/java/org/apache/activemq/openwire/v5/JournalQueueAckTest.java,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3
activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubProcessMultiRestartTest.java,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,,21.10526316
activemq-cpp/src/test/activemq/core/ActiveMQConnectionTest.h,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-core/src/test/java/org/apache/activemq/broker/policy/DeadLetterTestSupport.java,0,0,0,11,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.052631579
activemq-broker/src/test/java/org/apache/activemq/JmsQueueTransactionTest.java,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,,0.368421053
activemq-http/src/main/java/org/apache/activemq/transport/ws/jetty9/WSServlet.java,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,58,4,0,0,,5.315789474
activemq-core/src/test/resources/org/apache/activemq/security/activemq-apacheds-legacy.xml,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,,2.578947368
activemq-core/src/main/java/org/apache/activemq/openwire/v5/BrokerInfoMarshaller.java,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.84210526
activemq-core/src/test/resources/org/apache/activemq/bugs/amq3625/conf/JaasStompSSLBroker2.xml,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,,1.210526316
activemq-stomp/src/test/java/org/apache/activemq/transport/stomp/StompCompositeDestinationTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,,2.421052632
activemq-core/src/test/java/org/apache/activemq/transport/vm/VMTransportWaitForTest.java,0,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.368421053
activemq-core/src/main/java/org/apache/activemq/openwire/v4/DiscoveryEventMarshaller.java,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.052631579
activemq-cpp/src/test/activemq/connector/stomp/commands/MessageCommandTest.h,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-mqtt/src/main/java/org/apache/activemq/transport/mqtt/MQTTCodec.java,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,,13.26315789
activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/SybaseJDBCAdapter.java,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0.105263158
activemq-http/src/main/java/org/apache/activemq/transport/ws/WSTransportFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,0.315789474
activemq-core/src/main/java/org/apache/activemq/jndi/ActiveMQWASInitialContextFactory.java,0,0,0,0,0,0,0,54,0,18,0,0,0,0,0,0,0,0,0,,3.789473684
activemq-broker/src/main/java/org/apache/activemq/broker/SuppressReplyException.java,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,,1.684210526
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/DefaultTrustManager.java,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,,2.263157895
activemq-core/src/main/java/org/apache/activemq/openwire/v5/LocalTransactionIdMarshaller.java,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.052631579
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ2584Test.java,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,,2.526315789
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/joram/ActiveMQNIOAdmin.java,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,,1.526315789
activemq-web-demo/src/test/java/org/apache/activemq/web/JettyTestSupport.java,0,0,0,0,0,34,1,0,0,0,0,14,0,0,10,0,0,0,0,,3.105263158
activemq-spring/src/main/java/org/apache/activemq/spring/SpringSslContext.java,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,,2.210526316
activemq-core/src/test/java/org/apache/activemq/openwire/v4/ConsumerIdTest.java,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.052631579
activemq-broker/src/main/java/org/apache/activemq/security/SimpleAuthenticationBroker.java,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,,1.736842105
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/interop/AmqpMaxFrameSizeTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,0.473684211
activemq-core/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java,0,8,10,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.526315789
activemq-mqtt/src/main/java/org/apache/activemq/transport/mqtt/MQTTSubscription.java,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,,0.947368421
activemq-core/src/main/java/org/apache/activemq/management/RangeStatisticImpl.java,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.526315789
activemq-unit-tests/src/test/java/org/apache/activemq/security/SimpleAuthenticationPluginNoUsersTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,,3.105263158
activemq-core/src/test/java/org/apache/activemq/ProducerFlowControlSendFailTest.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.052631579
activemq-core/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java,0,106,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.57894737
activemq-core/src/main/java/org/apache/activemq/command/BrokerInfo.java,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,0.631578947
activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java,0,0,0,0,0,0,0,0,0,7,124,0,15,6,0,3,9,46,0,,11.05263158
activemq-cpp/src/test/activemq/exceptions/ActiveMQExceptionTest.h,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-broker/src/main/java/org/apache/activemq/broker/scheduler/JobScheduler.java,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,,7.789473684
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/TopicSubAckMarshaller.java,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3
activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQConnectionSupport.java,0,0,390,0,0,0,2,0,0,0,0,0,0,48,0,0,0,20,0,,24.21052632
activemq-kahadb-store/src/test/java/org/apache/activemq/store/kahadb/disk/index/ListIndexTest.java,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,5,0,,3.789473684
activemq-core/src/test/java/org/apache/activemq/usecases/TopicSubscriptionZeroPrefetchTest.java,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,,5.263157895
activemq-client/src/main/java/org/apache/activemq/openwire/v11/BrokerInfoMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,,10.84210526
activemq-core/src/main/java/org/apache/activemq/transport/stomp/ProtocolConverter.java,0,7,99,14,24,112,0,126,132,11,0,0,0,0,0,0,0,0,0,,27.63157895
activemq-spring/src/test/java/org/apache/activemq/usecases/AMQDeadlockTestW4Brokers.java,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0.263157895
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ4126Test.java,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,,2.052631579
activemq-core/src/main/java/org/apache/activemq/transport/stomp2/StompWireFormat.java,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.052631579
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/UsageBlockedDispatchTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,1.473684211
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v8/ReplayCommandMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-core/src/main/java/org/apache/activemq/util/BitArrayBin.java,0,30,6,28,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.526315789
activemq-web/src/main/java/org/apache/activemq/web/AjaxWebClient.java,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,,4.789473684
activemq-core/src/test/java/org/apache/activemq/security/XBeanSecurityWithGuestTest.java,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,,6.578947368
activemq-client/src/main/java/org/apache/activemq/openwire/v8/ActiveMQObjectMessageMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/message/AmqpWritableBuffer.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,,8.631578947
activemq-web-console/src/main/webapp/slave.jsp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,,0.578947368
activemq-ra/src/main/java/org/apache/activemq/ra/ManagedTransactionContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,0.315789474
activemq-core/src/main/java/org/apache/activemq/openwire/v5/MessagePullMarshaller.java,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.842105263
activemq-core/src/test/java/org/apache/activemq/broker/policy/PriorityNetworkDispatchPolicyTest.java,0,0,0,0,0,0,70,0,0,18,0,0,0,0,0,0,0,0,0,,4.631578947
activemq-karaf-itest/src/test/resources/org/apache/activemq/karaf/itest/activemq-blueprint.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,,3.210526316
assembly/src/test/java/org/apache/activemq/usecases/DurableSubscriptionTestSupport.java,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.73684211
activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQConnectionFactory.java,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,,1.263157895
activemq-broker/src/main/java/org/apache/activemq/broker/jmx/ConnectionView.java,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,0.526315789
activemq-core/src/test/java/org/apache/activemq/openwire/v5/ConnectionControlTest.java,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.157894737
assembly/src/sample-conf/memory-example.xml,16,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,,1.421052632
activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/InformixJDBCAdapter.java,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0.105263158
activemq-core/src/test/java/org/apache/activemq/jndi/XAConnectionFactoryTest.java,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.684210526
activemq-karaf-itest/src/test/java/org/apache/activemq/karaf/itest/ObrFeatureTest.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,220,0,,11.73684211
assembly/src/release/docs/index.html,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-core/src/test/java/org/apache/activemq/usecases/ThreeBrokerVirtualTopicNetworkAMQPATest.java,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.789473684
activemq-web-console/src/main/webapp/queueConsumers.jsp,0,0,0,0,0,4,2,0,0,13,0,33,0,0,0,0,8,0,0,,3.157894737
activemq-core/src/test/java/org/apache/activemq/perf/AMQStoreDurableTopicTest.java,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.684210526
activemq-leveldb/src/test/resources/log4j.properties,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,,1.894736842
activemq-unit-tests/src/test/java/org/apache/activemq/bugs/AMQ4887Test.java,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,,10.78947368
activemq-client/src/main/java/org/apache/activemq/openwire/v11/JournalTraceMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,,6.789473684
activemq-jmeter/src/test/java/org/activemq/usecases/SystemTestSupport.java,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-client/src/main/java/org/apache/activemq/util/StringToListOfActiveMQDestinationConverter.java,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,,0.421052632
assembly/src/release/bin/linux-x86-32/wrapper.conf,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,,0.526315789
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/client/util/UnmodifiableConnection.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,0.631578947
activemq-core/src/main/java/org/apache/activemq/plugin/SubQueueSelectorCacheBroker.java,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,,8.684210526
activemq-core/src/main/java/org/apache/activemq/broker/region/policy/FilePendingQueueMessageStoragePolicy.java,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.421052632
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/JMSClientNioPlusSslTest.java,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,,1.736842105
activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,1,89,221,74,268,529,2,22,152,0,0,0,0,0,0,0,0,0,0,,71.47368421
activemq-cpp/src/test/activemq/io/EndianWriterTest.h,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-core/src/test/java/org/apache/activemq/filter/DestinationFilterTest.java,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.315789474
activemq-core/src/main/java/org/apache/activemq/transaction/LocalTransaction.java,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,,1.157894737
activemq-console/src/main/java/org/apache/activemq/console/formatter/CommandShellOutputFormatter.java,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.157894737
activemq-broker/src/main/java/org/apache/activemq/plugin/StatisticsBroker.java,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,,0.263157895
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/disk/journal/CallerBufferingDataFileAppender.java,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0.157894737
activemq-core/src/test/java/org/apache/activemq/transport/failover/ConnectionHangOnStartupTest.java,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,,5.736842105
activemq-core/src/test/resources/log4j.properties,17,0,0,2,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,,2.157894737
activemq-web/src/main/java/org/apache/activemq/web/MessageServletSupport.java,0,3,0,8,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0,,2.157894737
activemq-camel/src/test/resources/log4j.properties,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,,3.684210526
activemq-client/src/main/java/org/apache/activemq/openwire/v8/MessageDispatchNotificationMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-broker/src/main/java/org/apache/activemq/security/SimpleAuthenticationPlugin.java,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,,0.421052632
activemq-core/src/test/java/org/apache/activemq/transport/tcp/TransportUriTest.java,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.736842105
activemq-unit-tests/src/test/java/org/apache/activemq/ConnectionCloseMultipleTimesTest.java,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,,3.526315789
activemq-core/src/test/java/org/apache/activemq/bugs/JmsDurableTopicSlowReceiveTest.java,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.421052632
activemq-unit-tests/src/test/java/org/apache/activemq/broker/region/cursors/MemoryPendingMessageCursorTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0.105263158
activemq-client/src/main/java/org/apache/activemq/openwire/v10/ActiveMQTempDestinationMarshaller.java,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,,5.210526316
activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc/TransactionContext.java,0,0,0,0,0,0,0,0,0,0,4,62,11,1,0,313,0,74,0,,24.47368421
activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v8/ConsumerInfoMarshaller.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.052631579
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/NetworkBrokerNameColonTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,,2.684210526
activemq-core/src/main/resources/META-INF/spring.schemas,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,,0.684210526
activemq-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/JavaTestsGenerator.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.105263158
activemq-unit-tests/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithEmbeddedBrokerAndUserIDTest.java,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,,2.368421053
activemq-core/src/main/java/org/apache/activemq/openwire/v4/ControlCommandMarshaller.java,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.789473684
activemq-client/src/main/java/org/apache/activemq/state/TransactionState.java,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,0.210526316
activemq-broker/src/main/java/org/apache/activemq/broker/jmx/HealthView.java,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,25,0,0,0,,4.578947368
activemq-core/src/test/java/org/apache/activemq/usecases/RequestReplyNoAdvisoryNetworkTest.java,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,0.315789474
activemq-core/src/main/java/org/apache/activemq/transport/stomp/LegacyFrameTranslator.java,1,0,0,0,0,34,0,33,17,0,0,0,0,0,0,0,0,0,0,,4.473684211
activemq-ra/src/test/java/org/apache/activemq/ra/ActiveMQAsfEndpointWorkerTest.java,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.526315789
activemq-perftest/src/main/resources/consumer-conf/AMQ-Cons-10-10-topic-durable.properties,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-core/src/main/java/org/apache/activemq/transport/discovery/DiscoveryListener.java,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.052631579
activemq-core/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.789473684
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/client/AmqpSender.java,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,12,3,0,,1.473684211
activemq-core/src/test/java/org/apache/activemq/bugs/amq1095/MessageSelectorTest.java,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.10526316
activemq-core/src/test/java/org/apache/activemq/ActiveMQConnectionFactoryTest.java,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.789473684
activemq-client/src/main/java/org/apache/activemq/util/XStreamSupport.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,,2.473684211
activemq-core/src/test/java/org/apache/activemq/bugs/RawRollbackTests.java,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.105263158
activemq-core/src/test/java/org/apache/activemq/usecases/ThreeBrokerVirtualTopicNetworkTest.java,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.052631579
activemq-core/src/main/java/org/apache/activemq/broker/util/DestinationPathSeparatorBroker.java,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,0.631578947
activemq-core/src/test/java/org/apache/activemq/store/kahadb/KahaDBStoreRecoveryExpiryTest.java,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,,5.894736842
activemq-unit-tests/src/test/resources/org/apache/activemq/xbean/connector-test.xml,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,16,0,0,,2.210526316
assembly/src/release/bin/win64/wrapper.conf,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,,0.736842105
activemq-core/src/test/resources/org/apache/activemq/security/activemq-openldap.xml,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,,0.789473684
activemq-core/src/test/resources/org/apache/activemq/xbean/connector-test.xml,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.210526316
activemq-core/src/test/resources/org/apache/activemq/security/users2.properties,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,0.421052632
activemq-client/src/main/java/org/apache/activemq/openwire/v11/ActiveMQTextMessageMarshaller.java,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,,6
activemq-unit-tests/src/test/java/org/apache/activemq/broker/scheduler/KahaDBSchedulerMissingJournalLogsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0.052631579
activemq-web/src/main/java/org/apache/activemq/web/BrokerFacadeSupport.java,0,0,0,0,0,1,19,8,0,0,42,32,0,23,0,0,0,0,0,,6.578947368
activemq-leveldb/src/test/scala/org/apache/activemq/leveldb/LevelDBStoreBrokerTest.scala,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,,3.210526316
activemq-client/src/main/java/org/apache/activemq/openwire/v10/TransactionIdMarshaller.java,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,,5.210526316
activemq-cpp/src/test/activemq/connector/stomp/StompSessionManagerTest.cpp,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
activemq-core/src/test/java/org/apache/activemq/openwire/v5/ReplayCommandTest.java,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3
systest/jboss-test/src/main/java/com/panacya/platform/service/bus/sender/SenderHome.java,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.842105263
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/TopicSubAck.java,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.631578947
activemq-cpp/src/test/activemq/logger/LoggerTest.cpp,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.894736842
