Class,2.0.0,2.1.0,2.2.0,2.3.0,2.4.0,rel/2.5.0,average
src/java/org/apache/ivy/plugins/resolver/packager/PackagerResolver.java,22,0,0,0,0,0,3.666666667
test/java/org/apache/ivy/ant/IvyReportTest.java,109,0,0,0,0,0,18.16666667
test/java/org/apache/ivy/plugins/report/XmlReportOutputterTest.java,26,0,0,0,0,0,4.333333333
src/java/org/apache/ivy/plugins/repository/vsftp/VsftpRepository.java,3,0,2,0,0,0,0.833333333
test/java/org/apache/ivy/plugins/conflict/LatestConflictManagerTest.java,142,0,0,0,31,0,28.83333333
src/java/org/apache/ivy/core/publish/PublishOptions.java,22,0,0,0,0,0,3.666666667
src/java/org/apache/ivy/ant/AntBuildTrigger.java,27,0,0,0,0,0,4.5
src/java/org/apache/ivy/core/report/ConfigurationResolveReport.java,25,0,0,0,0,0,4.166666667
test/java/org/apache/ivy/plugins/resolver/util/ResolverHelperTest.java,0,0,0,41,0,0,6.833333333
src/java/org/apache/ivy/core/event/IvyEvent.java,0,1,0,0,0,0,0.166666667
test/java/org/apache/ivy/ant/FileUtilTest.java,0,0,0,0,0,160,26.66666667
test/java/org/apache/ivy/core/resolve/ResolveEngineTest.java,67,0,0,0,0,0,11.16666667
src/java/org/apache/ivy/ant/IvyInfo.java,147,6,0,0,0,0,25.5
src/java/org/apache/ivy/core/ExecutionRelativeUrlResolver.java,35,0,0,0,0,0,5.833333333
src/java/org/apache/ivy/plugins/trigger/LogTrigger.java,10,0,0,0,0,0,1.666666667
