Class,cxf-2.2,cxf-2.3.0,cxf-2.4.0,cxf-2.5.0,cxf-2.6.0,cxf-2.7.0,cxf-3.0.0,cxf-3.1.0,cxf-3.2.0,cxf-3.3.0,cxf-3.4.0,cxf-3.5.0,cxf-3.5.3,,average
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/xmlconfig/BeanWithDate.java,36,0,0,0,0,0,0,0,0,0,0,0,0,,2.769230769
systests/ws-security-examples/src/test/resources/org/apache/cxf/systest/wssec/examples/saml/client.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/transports/http-netty/netty-server/src/main/java/org/apache/cxf/transport/http/netty/server/blueprint/Activator.java,0,0,0,0,0,0,0,0,22,0,0,0,0,,1.692307692
core/src/test/java/org/apache/cxf/helpers/IOUtilsTest.java,0,0,0,0,0,0,0,0,57,0,0,0,0,,4.384615385
systests/jaxrs/src/test/resources/jaxrs_soap_rest/WEB-INF/beans.xml,0,0,2,0,0,31,0,0,2,0,0,0,0,,2.692307692
rt/javascript/javascript-rt/src/main/java/org/apache/cxf/javascript/ItemInfo.java,0,0,0,0,36,0,0,0,0,0,0,0,0,,2.769230769
tools/validator/src/main/java/org/apache/cxf/tools/validator/internal/model/FailureLocation.java,0,3,0,0,0,0,0,0,0,0,0,0,0,,0.230769231
services/sts/systests/advanced/src/test/resources/org/apache/cxf/systest/sts/sts_sender_vouches/cxf-stax-service.xml,0,0,0,0,0,0,30,0,0,0,0,0,0,,2.307692308
systests/src/test/java/org/apache/cxf/systest/jms/GreeterImplTwoWayJMSAppCorrelationIDStaticPrefixSales.java,32,0,0,0,0,0,0,0,0,0,0,0,0,,2.461538462
api/src/main/java/org/apache/cxf/configuration/spring/JAXBBeanFactory.java,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.153846154
rt/javascript/javascript-tests/src/test/java/org/apache/cxf/javascript/RPCClientTest.java,0,0,0,0,0,0,3,0,0,0,0,0,0,,0.230769231
rt/javascript/src/test/java/org/apache/cxf/javascript/JavascriptTestUtilities.java,35,2,0,0,446,0,0,0,0,0,0,0,0,,37.15384615
systests/transports/src/test/resources/digestauth/WEB-INF/beans.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/bindings/xml/src/main/java/org/apache/cxf/binding/xml/XMLBinding.java,0,0,0,0,0,0,15,0,0,0,0,0,0,,1.153846154
rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/ProtocolVariationTest.java,0,0,0,0,48,0,0,0,0,0,0,0,0,,3.692307692
systests/transports/src/test/resources/org/apache/cxf/systest/https/conduit/pkcs12.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
services/sts/systests/advanced/src/test/resources/org/apache/cxf/systest/sts/usernametoken/cxf-bad-client.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
distribution/src/main/release/samples/soap_header/pom.xml,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.076923077
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/services/AuthorizationCodeGrantService.java,0,0,0,0,0,0,0,4,0,0,0,28,0,,2.461538462
services/wsn/wsn-core/src/main/java/org/apache/cxf/wsn/jms/JmsSubscription.java,0,0,0,0,0,0,0,6,12,0,0,0,0,,1.384615385
rt/bindings/soap/src/main/java/org/apache/cxf/binding/soap/interceptor/ReadHeadersInterceptor.java,10,34,0,0,2,0,43,108,21,0,0,12,0,,17.69230769
common/common/src/test/resources/schemas/configuration/bar.xsd,0,37,0,0,0,0,0,0,0,0,0,0,0,,2.846153846
tools/corba/src/test/resources/idl/expected_Parent.wsdl,0,0,79,0,0,0,0,0,0,0,0,0,0,,6.076923077
rt/ws/policy/src/test/java/org/apache/cxf/ws/policy/attachment/reference/ReferenceResolverTest.java,0,0,0,0,0,0,0,0,0,0,0,10,0,,0.769230769
rt/ws/security/src/main/java/org/apache/cxf/ws/security/sts/provider/STSException.java,0,0,0,81,0,0,0,0,0,0,0,0,0,,6.230769231
systests/jaxrs/src/test/resources/jaxrs_unicode/WEB-INF/beans.xml,0,0,0,0,0,0,0,0,35,0,0,0,0,,2.692307692
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/httpget/client.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
distribution/src/main/release/samples/ws_security/ut_policy/src/demo/wssec/server/wssec.xml,0,0,2,0,0,0,0,0,0,0,0,0,0,,0.153846154
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/cors/CorsSecured.java,0,0,0,0,0,0,0,0,0,23,0,0,0,,1.769230769
rt/databinding/jaxb/pom.xml,0,0,10,0,0,0,0,0,0,0,0,0,0,,0.769230769
rt/rs/security/sso/saml/src/main/java/org/apache/cxf/rs/security/saml/sso/AbstractRequestAssertionConsumerHandler.java,0,0,0,0,0,0,0,0,16,0,0,0,0,,1.230769231
rt/ws/addr/src/main/java/org/apache/cxf/ws/addressing/impl/AddressingWSDLExtensionLoader.java,0,0,0,0,0,0,0,3,0,0,0,0,0,,0.230769231
services/sts/systests/advanced/src/test/resources/org/apache/cxf/systest/sts/kerberos/cxf-intermediary-client.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/ws/security/src/test/java/org/apache/cxf/ws/security/wss4j/encrypted_body_element.xml,0,24,0,0,0,0,0,0,0,0,0,0,0,,1.846153846
rt/ws/addr/src/main/java/org/apache/cxf/ws/addressing/soap/DecoupledFaultHandler.java,0,0,0,0,0,102,0,0,0,0,0,0,0,,7.846153846
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/interceptors/WSSecurityInterceptorProvider.java,0,8,0,0,0,0,0,0,17,0,0,0,0,,1.923076923
rt/transports/http/src/main/java/org/apache/cxf/transport/https/httpclient/PublicSuffixMatcherLoader.java,0,0,0,0,0,0,0,110,0,0,0,0,0,,8.461538462
systests/cdi/base/src/main/java/org/apache/cxf/systests/cdi/base/contract/BookStoreImpl.java,0,0,0,0,0,0,0,0,0,0,0,50,0,,3.846153846
rt/rs/extensions/providers/src/main/java/org/apache/cxf/jaxrs/provider/jsonp/JsonpInInterceptor.java,0,0,0,0,0,0,13,0,0,0,0,0,0,,1
common/xjc/ts/src/main/java/com/sun/tools/xjc/addon/apache_cxf/ts/ToStringPlugin.java,0,74,0,0,0,0,0,0,0,0,0,0,0,,5.692307692
systests/src/test/resources/aegisJaxWsBeans.xml,0,29,0,0,0,0,0,0,0,0,0,0,0,,2.230769231
rt/features/logging/src/test/java/org/apache/cxf/ext/logging/LogEventSenderMock.java,0,0,0,0,0,0,0,0,0,37,0,0,0,,2.846153846
core/src/main/java/org/apache/cxf/configuration/spring/JAXBBeanFactory.java,0,0,0,0,0,0,0,0,26,0,0,0,0,,2
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/jibx/JibxResource.java,0,0,0,0,0,37,0,37,0,0,0,0,0,,5.692307692
services/sts/systests/basic/src/test/resources/org/apache/cxf/systest/sts/issueunit/cxf-client.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/javascript/javascript-rt/src/main/java/org/apache/cxf/javascript/JavascriptPrefixes.java,0,0,0,0,37,0,0,0,0,0,0,0,0,,2.846153846
rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/ServiceImplTest.java,0,23,13,0,0,0,0,0,0,0,0,0,0,,2.769230769
core/src/main/java/org/apache/cxf/bus/spring/SpringBus.java,0,0,0,0,0,0,7,0,0,0,0,0,13,,1.538461538
systests/src/test/resources/jaxrs/WEB-INF/beans.xml,6,0,0,0,0,0,0,0,0,0,0,0,0,,0.461538462
api/src/main/java/org/apache/cxf/io/CachedWriter.java,0,0,0,0,0,0,5,0,0,0,0,0,0,,0.384615385
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/form/FormReaderFilter.java,0,0,0,0,0,0,0,0,0,0,0,58,0,,4.461538462
systests/databinding/src/test/java/org/apache/cxf/systest/jaxb/shareclasses/service/bar/BarService.java,0,0,0,0,0,0,27,0,0,0,0,0,0,,2.076923077
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/impl/ConfigurableImpl.java,0,0,0,0,0,0,0,0,0,179,0,0,0,,13.76923077
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/rm/expire-fast-seq.xml,0,0,0,34,0,0,0,0,0,0,0,0,0,,2.615384615
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/saml/subjectconf/stax-server.xml,0,0,0,0,0,0,0,0,2,8,0,0,0,,0.769230769
rt/transports/websocket/src/main/java/org/apache/cxf/transport/websocket/jetty/JettyWebSocketServletDestination.java,0,0,0,0,0,0,0,92,0,0,0,0,0,,7.076923077
rt/rs/security/oauth-parent/oauth2/src/test/java/org/apache/cxf/rs/security/oauth2/tokens/hawk/HawkAccessTokenValidatorTest.java,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.076923077
integration/tracing/tracing-opentracing/src/main/java/org/apache/cxf/tracing/opentracing/OpenTracingClientFeature.java,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.076923077
distribution/src/main/release/samples/aegis/src/demo/hw/server/HelloWorld.aegis.xml,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/type/java5/CollectionServiceInterface.java,61,2,0,0,0,0,0,0,0,0,0,0,0,,4.846153846
systests/databinding/src/test/java/org/apache/cxf/systest/aegis/AegisJaxWsTest.java,0,35,15,0,0,0,0,0,0,0,0,0,0,,3.846153846
rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/soap/SoapFaultFactoryTest.java,0,0,0,0,0,0,4,0,0,0,0,0,0,,0.307692308
rt/javascript/javascript-rt/src/main/java/org/apache/cxf/javascript/service/Messages.properties,0,0,0,0,30,0,0,0,0,0,0,0,0,,2.307692308
rt/javascript/javascript-rt/src/test/resources/org/apache/cxf/javascript/AnyTests.js,0,0,0,0,101,0,0,0,0,0,0,0,0,,7.769230769
api/src/test/java/org/apache/cxf/staxutils/transform/OutTransformWriterTest.java,0,0,0,0,10,89,57,0,0,0,0,0,0,,12
services/sts/sts-core/src/main/java/org/apache/cxf/sts/request/TokenRequirements.java,0,0,0,0,0,0,9,0,0,0,0,0,0,,0.692307692
rt/javascript/src/test/java/org/apache/cxf/javascript/fortest/SimpleDocLitWrapped.java,0,6,0,0,82,0,0,0,0,0,0,0,0,,6.769230769
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/bindings/client.xml,0,0,0,0,0,0,16,0,2,0,0,0,0,,1.384615385
systests/transports/src/test/java/org/apache/cxf/systest/http/resources/jaxws-server.xml,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
systests/uncategorized/src/test/java/org/apache/cxf/systest/mtom_schema_validation/Server.java,0,0,0,0,0,0,49,0,0,0,0,0,0,,3.769230769
systests/src/test/java/org/apache/cxf/systest/mtom/ServerWithJMS.java,61,0,0,0,0,0,0,0,0,0,0,0,0,,4.692307692
systests/databinding/src/test/java/org/apache/cxf/systest/jibx/GreeterImpl.java,0,0,0,16,0,0,0,76,0,0,0,0,0,,7.076923077
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/bindings/server/Server.java,0,0,0,0,0,0,94,0,0,0,0,0,0,,7.230769231
systests/ws-security/src/test/resources/DoubleItLogical.wsdl,0,0,0,0,0,0,12,0,0,0,0,0,0,,0.923076923
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/services/AccessTokenValidatorService.java,0,0,0,0,0,0,23,0,0,0,0,0,0,,1.769230769
testutils/src/main/resources/wsdl/type_test/type_test.xsd,0,0,0,0,0,0,65,0,0,0,0,20,0,,6.538461538
rt/transports/http/src/main/java/org/apache/cxf/transport/https/HttpsURLConnectionFactory.java,75,25,0,0,0,0,8,15,0,0,0,0,0,,9.461538462
systests/uncategorized/src/test/resources/wsdl_systest/mtom_provider_validate.wsdl,0,0,0,0,0,0,69,0,0,0,0,0,0,,5.307692308
tools/wsdlto/frontend/jaxws/src/main/java/org/apache/cxf/tools/wsdlto/frontend/jaxws/template/build.vm,2,0,18,0,0,0,10,0,0,0,0,0,0,,2.307692308
systests/ws-rm/src/test/java/org/apache/cxf/systest/ws/rm/policy/Greeting.java,0,0,0,0,0,0,33,0,0,0,0,0,0,,2.538461538
distribution/src/main/release/samples/jax_rs/basic_https/CherryServer.xml,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/GenericRestServiceImpl.java,0,0,40,0,0,0,0,0,0,0,0,0,0,,3.076923077
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/utils/Messages.properties,1,3,5,4,0,0,0,0,2,0,0,0,0,,1.153846154
core/src/main/java/org/apache/cxf/staxutils/StaxUtils.java,0,0,0,0,0,0,58,2,23,0,0,58,0,,10.84615385
systests/jaxrs/src/test/java/org/apache/cxf/systest/http/resources/resource-key-spec-url.xml,0,2,0,0,0,0,0,0,2,0,0,0,0,,0.307692308
rt/javascript/javascript-rt/src/main/resources/org/apache/cxf/javascript/cxf-utils.js,0,0,0,0,1043,18,0,0,2,0,0,0,0,,81.76923077
tools/corba/src/test/resources/idlgen/expected_multiplebinding_ibmjdk.idl,36,0,0,0,0,0,0,0,0,0,0,0,0,,2.769230769
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/MetadataMapTest.java,0,0,0,0,0,102,53,0,0,0,0,0,0,,11.92307692
rt/core/src/main/java/org/apache/cxf/interceptor/FIStaxOutInterceptor.java,4,4,0,0,0,0,0,0,0,0,0,0,0,,0.615384615
rt/ws/addr/src/main/resources/META-INF/extensions.xml,24,0,0,0,0,0,0,0,0,0,0,0,0,,1.846153846
rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/WSS4JStaxInInterceptor.java,0,0,0,0,0,0,7,0,44,12,0,0,0,,4.846153846
systests/jaxrs/src/test/resources/jaxrs_security_no_annotations/WEB-INF/beans.xml,0,0,0,0,0,0,0,0,4,0,0,0,0,,0.307692308
rt/bindings/soap/src/test/java/org/apache/cxf/binding/soap/jms/interceptor/SoapFaultFactoryTest.java,0,16,0,0,0,0,0,0,0,0,0,0,0,,1.230769231
rt/databinding/jaxb/src/test/java/org/apache/cxf/jaxb/JAXBUtilsTest.java,0,0,0,0,0,0,0,0,6,0,0,0,0,,0.461538462
common/common/src/main/java/org/apache/cxf/staxutils/W3CDOMStreamReader.java,54,28,0,0,0,0,0,0,0,0,0,0,0,,6.307692308
systests/src/test/java/org/apache/cxf/systest/jaxrs/AtomBookStore3.java,37,0,0,0,0,0,0,0,0,0,0,0,0,,2.846153846
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/type/encoded/arrayAnyType2.xml,0,4,0,0,0,0,0,0,0,0,0,0,0,,0.307692308
distribution/src/main/release/samples/jax_rs/sse_osgi/src/main/java/demo/jaxrs/server/StatsRestServiceImpl.java,0,0,0,0,0,0,0,0,0,116,0,0,0,,8.923076923
rt/ws/policy/src/main/java/org/apache/cxf/ws/policy/selector/MinimalAlternativeSelector.java,0,0,0,23,0,0,0,21,0,0,0,0,0,,3.384615385
rt/rs/security/oauth-parent/oauth-test/src/main/java/org/apache/cxf/rs/security/oauth/test/MemoryOAuthDataProvider.java,0,0,0,0,15,0,0,0,0,0,0,0,0,,1.153846154
systests/jaxrs/src/test/java/org/apache/cxf/systest/http/resources/Mortimer.cxf,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
rt/features/metrics/src/main/java/org/apache/cxf/metrics/MetricsFeature.java,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.076923077
systests/databinding/src/test/java/org/apache/cxf/systest/jaxb/service/TestServiceImpl.java,0,0,0,0,0,0,0,0,0,17,0,0,0,,1.307692308
maven-plugins/codegen-plugin/src/it/jaxb-xjc-runtime-sources/Cxf7998Service-1.0.0.wsdl,0,0,0,0,0,0,0,0,0,0,43,0,0,,3.307692308
systests/transports/src/test/java/org/apache/cxf/systest/http/resources/jaxws-publish.xml,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
systests/transports/src/test/resources/org/apache/cxf/systest/https/ciphersuites/ciphersuites-explicit-client.xml,0,0,0,0,0,0,0,37,2,0,0,0,0,,3
services/sts/systests/basic/src/test/resources/org/apache/cxf/systest/sts/deployment/sts/realms.xml,0,0,0,0,0,0,0,0,11,0,0,0,0,,0.846153846
systests/cdi/base/src/main/java/org/apache/cxf/systests/cdi/base/BookStoreByIds.java,0,0,0,0,0,0,0,0,0,86,0,0,0,,6.615384615
tools/wsdlto/misc/src/test/java/org/apache/cxf/tools/misc/processor/WSDLToSoapProcessorTest.java,0,2,0,0,0,0,0,0,0,0,0,0,0,,0.153846154
rt/ws/rm/src/main/build-resources/catalog.cat,0,0,48,0,0,0,0,0,0,0,0,0,0,,3.692307692
systests/transports/src/test/resources/org/apache/cxf/systest/https/conduit/BethalClientBeans.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
api/src/main/java/org/apache/cxf/service/model/FaultInfo.java,0,21,0,0,0,0,0,0,0,0,0,0,0,,1.615384615
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/wssec10/server_restricted.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/src/test/java/org/apache/cxf/systest/jaxrs/resources/bookid.xsd,26,0,0,0,0,0,0,0,0,0,0,0,0,,2
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/saml/subjectconf/DoubleItSamlSubjectConf.wsdl,0,0,0,0,0,0,0,0,0,3,0,0,0,,0.230769231
integration/spring-boot/autoconfigure/src/main/java/org/apache/cxf/spring/boot/autoconfigure/CxfProperties.java,0,0,0,0,0,0,0,0,6,0,0,0,0,,0.461538462
systests/src/test/java/org/apache/cxf/systest/jaxrs/JAXRSAtomBookTest.java,34,0,0,0,0,0,0,0,0,0,0,0,0,,2.615384615
tools/validator/src/test/resources/validator_wsdl/cxf6488.wsdl,0,0,0,0,0,0,0,0,84,0,0,0,0,,6.461538462
systests/rs-sse/rs-sse-undertow/src/test/java/org/apache/cxf/systest/jaxrs/sse/undertow/AbstractUndertowServer.java,0,0,0,0,0,0,0,0,0,0,5,0,0,,0.384615385
rt/javascript/src/test/java/org/apache/cxf/javascript/JsSimpleDomNode.java,96,0,0,0,230,0,0,0,0,0,0,0,0,,25.07692308
tools/wsdlto/frontend/jaxws/src/main/java/org/apache/cxf/tools/wsdlto/frontend/jaxws/JAXWSContainer.java,0,1,0,0,0,0,0,0,0,0,0,12,0,,1
distribution/src/main/release/samples/jaxws_graalvm_dynamic/server/src/main/java/demo/jaxws/server/AddNumbersImpl.java,0,0,0,0,0,0,0,0,0,0,0,56,0,,4.307692308
testutils/src/main/java/org/apache/hello_world_soap_http/BaseGreeterImpl.java,0,0,0,0,0,0,0,0,0,3,0,0,0,,0.230769231
rt/javascript/javascript-rt/src/test/resources/XMLHttpRequestTestBeans.xml,0,0,0,0,72,0,0,0,0,0,0,0,0,,5.538461538
rt/frontend/jaxws/src/main/java/org/apache/cxf/jaxws/handler/jakartaee/XsdQNameType.java,0,0,0,0,0,0,0,0,0,0,0,95,0,,7.307692308
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/client/InvocationHandlerAware.java,0,4,0,0,0,0,0,0,0,0,0,0,0,,0.307692308
rt/frontend/jaxws/src/main/java/org/apache/cxf/jaxws/handler/jakartaee/CString.java,0,0,0,0,0,0,0,0,0,0,0,97,0,,7.461538462
rt/transports/local/src/test/java/org/apache/cxf/transport/local/LocalTransportFactoryTest.java,0,0,0,6,0,0,0,0,0,0,0,0,0,,0.461538462
rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/ClientProviderFactoryTest.java,0,0,0,0,0,0,0,0,0,0,0,0,25,,1.923076923
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/schemavalidation/PersonServiceWithRequestResponseAnnsImpl.java,0,0,0,0,0,0,0,50,0,0,0,0,0,,3.846153846
systests/rs-security/src/test/resources/org/apache/cxf/systest/jaxrs/security/jose/jwejws/serverJwsJson.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/tokens/tls-server.xml,0,0,0,0,0,0,0,0,69,0,0,0,0,,5.307692308
maven-plugins/java2wadl-plugin/src/main/resources/META-INF/m2e/lifecycle-mapping-metadata.xml,0,0,0,0,0,0,0,0,0,0,47,0,0,,3.615384615
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/ext/Nullable.java,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.153846154
rt/rs/security/oauth-parent/oauth2-jose/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/JwsWriterInterceptor.java,0,0,0,0,0,0,0,7,0,0,0,0,0,,0.538461538
systests/src/test/java/org/apache/cxf/systest/jaxrs/security/SecureBookStoreNoInterface.java,0,17,0,0,0,0,0,0,0,0,0,0,0,,1.307692308
rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/spring/clients.xml,0,0,0,0,0,0,0,0,2,0,5,11,0,,1.384615385
systests/jaxws/src/test/resources/partialwsdl/AddNumbersImplPartial1Service_schema1.xsd,0,0,0,0,0,0,42,0,0,0,0,0,0,,3.230769231
rt/frontend/simple/src/test/java/org/apache/cxf/frontend/soap/SoapBindingSelectionTest.java,0,0,0,0,0,0,0,10,0,0,0,0,0,,0.769230769
rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/SamlTokenInterceptor.java,0,0,0,0,0,0,21,0,1,0,0,0,0,,1.692307692
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/wssec10/client_restricted_unauthorized.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
tools/validator/src/main/java/org/apache/cxf/tools/validator/internal/ValidatorUtil.java,69,0,0,0,0,0,0,0,2,0,0,0,0,,5.461538462
rt/features/logging/src/test/java/org/apache/cxf/ext/logging/TruncatedTest.java,0,0,0,0,0,0,0,0,0,149,0,0,0,,11.46153846
systests/uncategorized/src/test/java/org/apache/cxf/systest/jaxws/DocLitWrappedCodeFirstService.java,0,18,0,0,0,0,0,0,0,0,0,0,0,,1.384615385
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/JAXRSServiceFactoryBean.java,91,0,0,4,0,0,0,2,0,0,0,0,0,,7.461538462
systests/spring-boot/src/test/java/org/apache/cxf/systest/jaxrs/spring/boot/SpringSseEmitterTest.java,0,0,0,0,0,0,0,0,0,0,132,0,0,,10.15384615
rt/transports/http/src/main/java/org/apache/cxf/transport/https/httpclient/DefaultHostnameVerifier.java,0,0,0,0,0,0,0,316,0,0,0,2,0,,24.46153846
distribution/src/main/release/samples/wsdl_first_https/certs/cacert.pem,22,0,0,0,0,0,0,0,0,0,0,0,0,,1.692307692
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/client/Messages.properties,0,0,3,6,0,0,0,0,0,0,0,0,0,,0.692307692
distribution/src/main/release/samples/ws_security/sign_enc_policy/src/main/resources/ServiceConfig.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
distribution/src/main/release/samples/wsdl_first_https/certs/csrcherry.pem,12,0,0,0,0,0,0,0,0,0,0,0,0,,0.923076923
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/policy/SslUsernamePasswordAttachmentService.java,0,0,0,0,0,0,30,0,0,0,0,0,0,,2.307692308
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/servlet/CXFNonSpringJaxrsServlet.java,0,10,0,22,41,52,27,67,6,0,13,0,0,,18.30769231
rt/core/src/main/java/org/apache/cxf/interceptor/FaultOutInterceptor.java,0,28,0,0,3,0,0,0,0,0,0,0,0,,2.384615385
rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/soap/RMSoapOutInterceptorTest.java,0,0,0,0,0,0,725,0,0,0,0,0,0,,55.76923077
services/sts/systests/basic/src/test/resources/org/apache/cxf/systest/sts/transport/DoubleIt.wsdl,0,0,0,0,0,0,0,100,0,93,0,0,0,,14.84615385
tools/javato/ws/src/main/java/org/apache/cxf/tools/java2wsdl/generator/wsdl11/FaultBeanGenerator.java,13,0,0,0,0,0,0,0,0,0,0,0,0,,1
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/rm/atmostonce-inorder.xml,0,0,46,0,0,0,0,0,0,0,0,0,0,,3.538461538
distribution/src/main/release/bin/wsdl2xml.bat,0,0,0,0,0,0,0,0,6,0,15,0,0,,1.615384615
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/ut/policy-server.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/DocLitBareCodeFirstService.java,0,0,26,0,0,0,0,0,0,0,0,0,0,,2
tools/javato/ws/src/test/java/org/apache/cxf/tools/fortest/cxf4877/SayHiResponse.java,0,0,0,0,0,0,45,0,0,0,0,0,0,,3.461538462
rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/logging/RESTLoggingTest.java,0,0,0,0,0,0,0,0,0,0,4,0,0,,0.307692308
rt/frontend/jaxws/src/main/resources/schemas/jaxws.xsd,0,0,0,0,0,0,0,10,0,0,0,0,0,,0.769230769
systests/transports/src/test/resources/org/apache/cxf/systest/https/conduit/jaxws-tlsrefs-publish.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
systests/ws-rm/src/test/java/org/apache/cxf/systest/ws/rm/suppressed.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
api/src/main/java/org/apache/cxf/feature/AbstractFeature.java,0,6,0,0,2,0,0,0,0,0,0,0,0,,0.615384615
rt/rs/security/oauth-parent/oauth2/src/test/java/org/apache/cxf/rs/security/oauth2/grants/jwt/AbstractJwtHandlerTest.java,0,0,0,0,0,0,0,88,0,0,0,0,0,,6.769230769
rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/Source.java,0,0,0,0,0,0,11,0,0,0,0,0,0,,0.846153846
systests/ws-security/src/test/resources/org/apache/cxf/systest/ws/tokens/tls-stax-server.xml,0,0,0,0,0,0,0,0,71,0,0,0,0,,5.461538462
rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/DefaultWSS4JSecurityContextCreator.java,0,0,0,0,0,0,0,0,36,0,0,0,0,,2.769230769
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/model/Layout.java,0,7,0,0,0,0,0,0,0,0,0,0,0,,0.538461538
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/BookCxfContinuationServlet3Server.java,0,0,0,0,0,0,0,0,82,0,0,0,0,,6.307692308
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/builders/InitiatorTokenBuilder.java,0,0,4,0,0,0,0,0,0,0,0,0,0,,0.307692308
rt/bindings/soap/src/main/java/org/apache/cxf/binding/soap/jms/interceptor/Messages.properties,0,0,0,3,0,0,0,0,0,0,0,0,0,,0.230769231
rt/javascript/javascript-rt/src/test/resources/serializationTests.js,0,0,0,0,73,0,0,0,0,0,0,0,0,,5.615384615
rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/spec/ClientResponseFilterInterceptor.java,0,0,0,0,0,0,4,2,0,0,27,0,0,,2.538461538
distribution/src/main/release/samples/ws_policy/src/main/resources/client.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,,0.153846154
rt/transports/http-hc/src/test/java/org/apache/cxf/transport/http/asyncclient/AsyncHTTPConduitTest.java,0,0,0,0,0,0,13,0,58,22,92,26,0,,16.23076923
